year,month,coast_region,n_pixels,mean_SPEI3,mean_EDI,pct_None,pct_Watch,pct_Stress,pct_Impact
2006,12,AK Coast,1904,0.1305,0.5395,0.0,0.16,99.84,0.0
2006,12,Pacific Coast,283,0.245,0.5424,0.0,1.77,98.23,0.0
2006,12,Gulf Coast,57,-0.8919,0.5145,0.0,0.0,100.0,0.0
2006,12,Atlantic Coast,835,0.0939,0.5386,0.0,5.03,94.97,0.0
2007,1,AK Coast,1904,0.0021,0.5364,0.0,1.05,98.95,0.0
2007,1,Pacific Coast,283,0.3557,0.5449,0.0,0.0,100.0,0.0
2007,1,Gulf Coast,57,-1.313,0.5041,0.0,17.54,82.46,0.0
2007,1,Atlantic Coast,835,0.0701,0.538,0.0,0.0,100.0,0.0
2007,2,AK Coast,1904,-0.0571,0.5349,0.0,0.68,99.32,0.0
2007,2,Pacific Coast,283,-0.1932,0.5316,0.0,0.0,100.0,0.0
2007,2,Gulf Coast,57,-0.9888,0.5121,0.0,0.0,100.0,0.0
2007,2,Atlantic Coast,835,-0.5361,0.5232,0.0,15.21,84.79,0.0
2007,3,AK Coast,1904,-0.5413,0.523,0.0,15.44,84.56,0.0
2007,3,Pacific Coast,283,-0.4358,0.5256,0.0,4.24,95.76,0.0
2007,3,Gulf Coast,57,-1.2823,0.5049,0.0,10.53,89.47,0.0
2007,3,Atlantic Coast,835,-0.6901,0.5194,0.0,16.41,83.59,0.0
2007,4,AK Coast,1904,-0.8952,0.5143,0.0,33.3,66.7,0.0
2007,4,Pacific Coast,283,-0.134,0.533,0.0,0.0,100.0,0.0
2007,4,Gulf Coast,57,-0.9366,0.5134,0.0,0.0,100.0,0.0
2007,4,Atlantic Coast,835,-0.5444,0.5229,0.0,26.35,73.65,0.0
2007,5,AK Coast,1904,-0.3754,0.5271,0.0,18.86,81.14,0.0
2007,5,Pacific Coast,283,-0.7283,0.5185,0.0,4.59,95.41,0.0
2007,5,Gulf Coast,57,-1.1197,0.5089,0.0,1.75,98.25,0.0
2007,5,Atlantic Coast,835,-0.672,0.5198,0.0,35.81,64.19,0.0
2007,6,AK Coast,1904,-0.1148,0.5335,0.0,2.1,97.9,0.0
2007,6,Pacific Coast,283,-0.6104,0.5214,0.0,0.35,99.65,0.0
2007,6,Gulf Coast,57,-0.6907,0.5194,0.0,0.0,100.0,0.0
2007,6,Atlantic Coast,835,-0.4772,0.5246,0.0,12.57,87.43,0.0
2007,7,AK Coast,1904,-0.751,0.5179,0.0,28.94,71.06,0.0
2007,7,Pacific Coast,283,-0.2386,0.5305,0.0,2.47,97.53,0.0
2007,7,Gulf Coast,57,-1.3703,0.5027,0.0,33.33,66.67,0.0
2007,7,Atlantic Coast,835,-0.4996,0.524,0.0,19.88,80.12,0.0
2007,8,AK Coast,1904,-1.0675,0.5102,0.0,30.51,69.49,0.0
2007,8,Pacific Coast,283,0.3717,0.5454,0.0,0.35,99.65,0.0
2007,8,Gulf Coast,57,-0.9303,0.5135,0.0,0.0,100.0,0.0
2007,8,Atlantic Coast,835,-0.5634,0.5225,0.0,19.64,80.36,0.0
2007,9,AK Coast,1904,-0.8548,0.5154,0.0,27.21,72.79,0.0
2007,9,Pacific Coast,283,0.6843,0.553,0.0,0.0,100.0,0.0
2007,9,Gulf Coast,57,0.445,0.5472,0.0,0.0,100.0,0.0
2007,9,Atlantic Coast,835,-0.7946,0.5168,0.0,26.23,73.77,0.0
2007,10,AK Coast,1904,-0.6271,0.5209,0.0,23.42,76.58,0.0
2007,10,Pacific Coast,283,0.5937,0.5508,0.0,0.0,100.0,0.0
2007,10,Gulf Coast,57,0.046,0.5375,0.0,0.0,100.0,0.0
2007,10,Atlantic Coast,835,-0.8569,0.5153,0.0,26.59,73.41,0.0
2007,11,AK Coast,1904,0.1061,0.5389,0.0,13.29,86.71,0.0
2007,11,Pacific Coast,283,-0.3904,0.5268,0.0,0.0,100.0,0.0
2007,11,Gulf Coast,57,-0.164,0.5323,0.0,0.0,100.0,0.0
2007,11,Atlantic Coast,835,-0.5732,0.5223,0.0,10.54,89.46,0.0
2007,12,AK Coast,1904,-0.0319,0.5355,0.0,4.83,95.17,0.0
2007,12,Pacific Coast,283,-0.3794,0.5271,0.0,1.77,98.23,0.0
2007,12,Gulf Coast,57,-0.5898,0.5219,0.0,0.0,100.0,0.0
2007,12,Atlantic Coast,835,-0.2198,0.531,0.0,0.36,99.64,0.0
2008,1,AK Coast,1904,0.313,0.544,0.0,0.37,99.63,0.0
2008,1,Pacific Coast,283,0.0389,0.5373,0.0,0.0,100.0,0.0
2008,1,Gulf Coast,57,0.8587,0.5573,0.0,0.0,100.0,0.0
2008,1,Atlantic Coast,835,-0.4073,0.5264,0.0,0.6,99.4,0.0
2008,2,AK Coast,1904,0.0225,0.5369,0.0,0.32,99.68,0.0
2008,2,Pacific Coast,283,0.336,0.5446,0.0,0.0,100.0,0.0
2008,2,Gulf Coast,57,0.5741,0.5504,0.0,0.0,100.0,0.0
2008,2,Atlantic Coast,835,0.2673,0.5428,0.0,0.12,99.88,0.0
2008,3,AK Coast,1904,0.3764,0.5456,0.0,0.11,99.89,0.0
2008,3,Pacific Coast,283,-0.1435,0.5328,0.0,0.0,100.0,0.0
2008,3,Gulf Coast,57,0.186,0.5409,0.0,0.0,100.0,0.0
2008,3,Atlantic Coast,835,0.0008,0.5363,0.0,0.0,100.0,0.0
2008,4,AK Coast,1904,0.5953,0.5509,0.0,0.32,99.68,0.0
2008,4,Pacific Coast,283,-0.9125,0.514,0.0,10.25,89.75,0.0
2008,4,Gulf Coast,57,-1.3363,0.5035,0.0,21.05,78.95,0.0
2008,4,Atlantic Coast,835,0.1561,0.5401,0.0,0.24,99.76,0.0
2008,5,AK Coast,1904,0.6527,0.5523,0.0,0.21,99.79,0.0
2008,5,Pacific Coast,283,-1.0119,0.5115,0.0,24.73,75.27,0.0
2008,5,Gulf Coast,57,-1.4772,0.5001,0.0,57.89,42.11,0.0
2008,5,Atlantic Coast,835,-0.2028,0.5314,0.0,0.12,99.88,0.0
2008,6,AK Coast,1904,0.6125,0.5513,0.0,0.0,100.0,0.0
2008,6,Pacific Coast,283,-1.1261,0.5087,0.0,28.62,71.38,0.0
2008,6,Gulf Coast,57,-1.506,0.4994,0.0,64.91,35.09,0.0
2008,6,Atlantic Coast,835,-0.5729,0.5223,0.0,3.95,96.05,0.0
2008,7,AK Coast,1904,0.7466,0.5546,0.0,0.26,99.74,0.0
2008,7,Pacific Coast,283,-0.9895,0.5121,0.0,25.8,74.2,0.0
2008,7,Gulf Coast,57,-0.9696,0.5126,0.0,3.51,96.49,0.0
2008,7,Atlantic Coast,835,-0.5059,0.5239,0.0,2.16,97.84,0.0
2008,8,AK Coast,1904,-0.1502,0.5327,0.0,1.63,98.37,0.0
2008,8,Pacific Coast,283,-0.0702,0.5346,0.0,7.77,92.23,0.0
2008,8,Gulf Coast,57,-1.3197,0.5039,0.0,26.32,73.68,0.0
2008,8,Atlantic Coast,835,-0.1063,0.5337,0.0,10.54,89.46,0.0
2008,9,AK Coast,1904,-0.4845,0.5244,0.0,11.5,88.5,0.0
2008,9,Pacific Coast,283,-0.2695,0.5297,0.0,0.71,99.29,0.0
2008,9,Gulf Coast,57,-0.6846,0.5196,0.0,0.0,100.0,0.0
2008,9,Atlantic Coast,835,0.4071,0.5462,0.0,1.32,98.68,0.0
2008,10,AK Coast,1904,-0.789,0.517,0.0,38.08,61.92,0.0
2008,10,Pacific Coast,283,-0.535,0.5232,0.0,5.3,94.7,0.0
2008,10,Gulf Coast,57,-1.5751,0.4977,0.0,61.4,38.6,0.0
2008,10,Atlantic Coast,835,0.1944,0.541,0.0,0.72,99.28,0.0
2008,11,AK Coast,1904,-0.5465,0.5229,0.0,30.72,69.28,0.0
2008,11,Pacific Coast,283,-0.6451,0.5205,0.0,0.0,100.0,0.0
2008,11,Gulf Coast,57,-0.5963,0.5217,0.0,0.0,100.0,0.0
2008,11,Atlantic Coast,835,-0.0687,0.5346,0.0,8.98,91.02,0.0
2008,12,AK Coast,1904,-0.4071,0.5263,0.0,2.94,97.06,0.0
2008,12,Pacific Coast,283,-0.6835,0.5197,0.0,1.77,98.23,0.0
2008,12,Gulf Coast,57,0.248,0.5424,0.0,0.0,100.0,0.0
2008,12,Atlantic Coast,835,-0.2473,0.5303,0.0,2.63,97.37,0.0
2009,1,AK Coast,1904,-0.208,0.5313,0.0,0.42,99.58,0.0
2009,1,Pacific Coast,283,-0.6964,0.5193,0.0,0.0,100.0,0.0
2009,1,Gulf Coast,57,-0.0772,0.5345,0.0,0.0,100.0,0.0
2009,1,Atlantic Coast,835,-0.4578,0.5251,0.0,14.01,85.99,0.0
2009,2,AK Coast,1904,0.2529,0.5424,0.0,8.4,91.6,0.0
2009,2,Pacific Coast,283,-0.7195,0.5187,0.0,3.53,96.47,0.0
2009,2,Gulf Coast,57,0.08,0.5383,0.0,0.0,100.0,0.0
2009,2,Atlantic Coast,835,-1.1981,0.5069,0.0,41.2,58.8,0.0
2009,3,AK Coast,1904,0.6067,0.5511,0.0,1.84,98.16,0.0
2009,3,Pacific Coast,283,-0.6516,0.5204,0.0,0.71,99.29,0.0
2009,3,Gulf Coast,57,-0.5646,0.5225,0.0,0.0,100.0,0.0
2009,3,Atlantic Coast,835,-1.1725,0.5076,0.0,28.5,71.5,0.0
2009,4,AK Coast,1904,0.4289,0.5467,0.0,10.03,89.97,0.0
2009,4,Pacific Coast,283,-0.6942,0.5193,0.0,7.42,92.58,0.0
2009,4,Gulf Coast,57,-0.2894,0.5293,0.0,0.0,100.0,0.0
2009,4,Atlantic Coast,835,-0.7772,0.5173,0.0,17.37,82.63,0.0
2009,5,AK Coast,1904,-0.0023,0.5362,0.0,3.36,96.64,0.0
2009,5,Pacific Coast,283,-0.2603,0.53,0.0,0.0,100.0,0.0
2009,5,Gulf Coast,57,-1.1791,0.5074,0.0,3.51,96.49,0.0
2009,5,Atlantic Coast,835,0.3209,0.5442,0.0,0.12,99.88,0.0
2009,6,AK Coast,1904,-0.3647,0.5274,0.0,16.65,83.35,0.0
2009,6,Pacific Coast,283,-0.4244,0.526,0.0,0.35,99.65,0.0
2009,6,Gulf Coast,57,-0.0867,0.5342,0.0,0.0,100.0,0.0
2009,6,Atlantic Coast,835,0.2541,0.5425,0.0,1.68,98.32,0.0
2009,7,AK Coast,1904,-0.6325,0.5208,0.0,14.97,85.03,0.0
2009,7,Pacific Coast,283,0.0101,0.5366,0.0,0.0,100.0,0.0
2009,7,Gulf Coast,57,0.0026,0.5364,0.0,0.0,100.0,0.0
2009,7,Atlantic Coast,835,0.2555,0.5425,0.0,9.46,90.54,0.0
2009,8,AK Coast,1904,-0.1908,0.5317,0.0,1.37,98.63,0.0
2009,8,Pacific Coast,283,-0.4493,0.5253,0.0,2.47,97.53,0.0
2009,8,Gulf Coast,57,0.6439,0.5521,0.0,0.0,100.0,0.0
2009,8,Atlantic Coast,835,-0.1231,0.5332,0.0,9.82,90.18,0.0
2009,9,AK Coast,1904,-0.3314,0.5282,0.0,7.88,92.12,0.0
2009,9,Pacific Coast,283,-0.2448,0.5303,0.0,4.24,95.76,0.0
2009,9,Gulf Coast,57,-1.5605,0.498,0.0,56.14,43.86,0.0
2009,9,Atlantic Coast,835,0.0748,0.5382,0.0,2.04,97.96,0.0
2009,10,AK Coast,1904,-0.3413,0.528,0.0,2.78,97.22,0.0
2009,10,Pacific Coast,283,0.6454,0.5521,0.0,0.0,100.0,0.0
2009,10,Gulf Coast,57,-0.3064,0.5288,0.0,10.53,89.47,0.0
2009,10,Atlantic Coast,835,0.2657,0.5428,0.0,2.99,97.01,0.0
2009,11,AK Coast,1904,-0.3532,0.5277,0.0,2.0,98.0,0.0
2009,11,Pacific Coast,283,0.6485,0.5521,0.0,0.0,100.0,0.0
2009,11,Gulf Coast,57,-0.796,0.5168,0.0,22.81,77.19,0.0
2009,11,Atlantic Coast,835,0.402,0.5461,0.0,0.72,99.28,0.0
2009,12,AK Coast,1904,-0.1268,0.5332,0.0,0.26,99.74,0.0
2009,12,Pacific Coast,283,-0.2105,0.5313,0.0,1.77,98.23,0.0
2009,12,Gulf Coast,57,0.1589,0.5402,0.0,0.0,100.0,0.0
2009,12,Atlantic Coast,835,1.0802,0.5626,0.0,2.04,97.96,0.0
2010,1,AK Coast,1904,-0.3832,0.527,0.0,0.42,99.58,0.0
2010,1,Pacific Coast,283,0.1051,0.5389,0.0,0.0,100.0,0.0
2010,1,Gulf Coast,57,0.6684,0.5527,0.0,0.0,100.0,0.0
2010,1,Atlantic Coast,835,1.155,0.5644,0.0,0.0,100.0,0.0
2010,2,AK Coast,1904,-0.6123,0.5213,0.0,10.61,89.39,0.0
2010,2,Pacific Coast,283,-0.2515,0.5302,0.0,2.47,97.53,0.0
2010,2,Gulf Coast,57,0.7526,0.5547,0.0,0.0,100.0,0.0
2010,2,Atlantic Coast,835,1.2188,0.566,0.0,0.48,99.52,0.0
2010,3,AK Coast,1904,-0.5152,0.5237,0.0,25.32,74.68,0.0
2010,3,Pacific Coast,283,0.2135,0.5416,0.0,0.0,100.0,0.0
2010,3,Gulf Coast,57,0.382,0.5457,0.0,0.0,100.0,0.0
2010,3,Atlantic Coast,835,0.9424,0.5593,0.0,0.0,100.0,0.0
2010,4,AK Coast,1904,0.2874,0.5433,0.0,0.84,99.16,0.0
2010,4,Pacific Coast,283,0.2583,0.5427,0.0,0.0,100.0,0.0
2010,4,Gulf Coast,57,0.1872,0.5409,0.0,0.0,100.0,0.0
2010,4,Atlantic Coast,835,0.4501,0.5472,0.0,0.96,99.04,0.0
2010,5,AK Coast,1904,0.274,0.543,0.0,3.47,96.53,0.0
2010,5,Pacific Coast,283,0.7337,0.5543,0.0,0.0,100.0,0.0
2010,5,Gulf Coast,57,-0.0089,0.5361,0.0,0.0,100.0,0.0
2010,5,Atlantic Coast,835,-0.1274,0.5332,0.0,5.63,94.37,0.0
2010,6,AK Coast,1904,0.1144,0.5391,0.0,3.68,96.32,0.0
2010,6,Pacific Coast,283,1.3085,0.5682,0.0,0.35,99.65,0.0
2010,6,Gulf Coast,57,0.597,0.5509,0.0,0.0,100.0,0.0
2010,6,Atlantic Coast,835,-0.9513,0.513,0.0,24.43,75.57,0.0
2010,7,AK Coast,1904,0.2061,0.5414,0.0,0.21,99.79,0.0
2010,7,Pacific Coast,283,1.0056,0.5609,0.0,0.0,100.0,0.0
2010,7,Gulf Coast,57,0.1024,0.5389,0.0,0.0,100.0,0.0
2010,7,Atlantic Coast,835,-0.6791,0.5197,0.0,21.92,78.08,0.0
2010,8,AK Coast,1904,0.1671,0.5404,0.0,0.42,99.58,0.0
2010,8,Pacific Coast,283,0.541,0.5495,0.0,0.0,100.0,0.0
2010,8,Gulf Coast,57,0.3621,0.5452,0.0,0.0,100.0,0.0
2010,8,Atlantic Coast,835,-0.3779,0.527,0.0,12.22,87.78,0.0
2010,9,AK Coast,1904,-0.4685,0.5248,0.0,7.04,92.96,0.0
2010,9,Pacific Coast,283,0.6487,0.5522,0.0,0.0,100.0,0.0
2010,9,Gulf Coast,57,-0.1073,0.5337,0.0,0.0,100.0,0.0
2010,9,Atlantic Coast,835,-0.3138,0.5287,0.0,2.87,97.13,0.0
2010,10,AK Coast,1904,-0.8226,0.5162,0.0,16.07,83.93,0.0
2010,10,Pacific Coast,283,0.8886,0.558,0.0,0.0,100.0,0.0
2010,10,Gulf Coast,57,1.3288,0.5687,0.0,0.0,100.0,0.0
2010,10,Atlantic Coast,835,-0.482,0.5245,0.0,11.62,88.38,0.0
2010,11,AK Coast,1904,-0.535,0.5232,0.0,14.39,85.61,0.0
2010,11,Pacific Coast,283,0.5412,0.5496,0.0,0.0,100.0,0.0
2010,11,Gulf Coast,57,1.2295,0.5663,0.0,0.0,100.0,0.0
2010,11,Atlantic Coast,835,-0.8407,0.5157,0.0,26.71,73.29,0.0
2010,12,AK Coast,1904,-0.2292,0.5307,0.0,12.03,87.97,0.0
2010,12,Pacific Coast,283,0.4255,0.5468,0.0,1.77,98.23,0.0
2010,12,Gulf Coast,57,2.3595,0.5934,0.0,0.0,100.0,0.0
2010,12,Atlantic Coast,835,-1.0647,0.5102,0.0,40.72,59.28,0.0
2011,1,AK Coast,1904,-0.1715,0.5321,0.0,3.2,96.8,0.0
2011,1,Pacific Coast,283,0.0705,0.5381,0.0,0.0,100.0,0.0
2011,1,Gulf Coast,57,1.1634,0.5647,0.0,0.0,100.0,0.0
2011,1,Atlantic Coast,835,-0.5209,0.5236,0.0,5.75,94.25,0.0
2011,2,AK Coast,1904,-0.1848,0.5317,0.0,9.03,90.97,0.0
2011,2,Pacific Coast,283,0.1503,0.54,0.0,0.0,100.0,0.0
2011,2,Gulf Coast,57,0.8266,0.5565,0.0,0.0,100.0,0.0
2011,2,Atlantic Coast,835,-0.5837,0.522,0.0,6.23,93.77,0.0
2011,3,AK Coast,1904,-0.188,0.5317,0.0,1.63,98.37,0.0
2011,3,Pacific Coast,283,0.4804,0.5481,0.0,0.0,100.0,0.0
2011,3,Gulf Coast,57,0.0084,0.5366,0.0,0.0,100.0,0.0
2011,3,Atlantic Coast,835,-0.2265,0.5308,0.0,2.4,97.6,0.0
2011,4,AK Coast,1904,-0.1816,0.5319,0.0,0.47,99.53,0.0
2011,4,Pacific Coast,283,0.9461,0.5594,0.0,0.0,100.0,0.0
2011,4,Gulf Coast,57,0.3528,0.545,0.0,0.0,100.0,0.0
2011,4,Atlantic Coast,835,-0.5474,0.5229,0.0,18.08,81.92,0.0
2011,5,AK Coast,1904,-0.742,0.5181,0.0,12.5,87.5,0.0
2011,5,Pacific Coast,283,1.3013,0.568,0.0,0.0,100.0,0.0
2011,5,Gulf Coast,57,0.5437,0.5496,0.0,0.0,100.0,0.0
2011,5,Atlantic Coast,835,-0.6916,0.5193,0.0,27.19,72.81,0.0
2011,6,AK Coast,1904,-0.1295,0.5331,0.0,8.35,91.65,0.0
2011,6,Pacific Coast,283,0.895,0.5582,0.0,0.0,100.0,0.0
2011,6,Gulf Coast,57,0.3183,0.5441,0.0,0.0,100.0,0.0
2011,6,Atlantic Coast,835,-1.1435,0.5082,0.0,58.2,41.8,0.0
2011,7,AK Coast,1904,0.1992,0.5411,0.0,5.51,94.49,0.0
2011,7,Pacific Coast,283,1.1836,0.5652,0.0,0.0,100.0,0.0
2011,7,Gulf Coast,57,0.7499,0.5547,0.0,0.0,100.0,0.0
2011,7,Atlantic Coast,835,-1.0118,0.5115,0.0,23.83,76.17,0.0
2011,8,AK Coast,1904,0.5147,0.5489,0.0,3.99,96.01,0.0
2011,8,Pacific Coast,283,0.788,0.5554,0.0,0.0,100.0,0.0
2011,8,Gulf Coast,57,0.8361,0.5567,0.0,0.0,100.0,0.0
2011,8,Atlantic Coast,835,-0.5975,0.5217,0.0,22.99,77.01,0.0
2011,9,AK Coast,1904,0.553,0.5498,0.0,0.79,99.21,0.0
2011,9,Pacific Coast,283,0.0655,0.5379,0.0,0.0,100.0,0.0
2011,9,Gulf Coast,57,0.5819,0.5506,0.0,0.0,100.0,0.0
2011,9,Atlantic Coast,835,-0.181,0.5319,0.0,20.84,79.16,0.0
2011,10,AK Coast,1904,0.2131,0.5414,0.0,2.21,97.79,0.0
2011,10,Pacific Coast,283,-0.1151,0.5335,0.0,0.0,100.0,0.0
2011,10,Gulf Coast,57,0.3381,0.5446,0.0,0.0,100.0,0.0
2011,10,Atlantic Coast,835,-0.1309,0.533,0.0,28.86,71.14,0.0
2011,11,AK Coast,1904,0.0889,0.5385,0.0,0.0,100.0,0.0
2011,11,Pacific Coast,283,-0.0128,0.536,0.0,0.0,100.0,0.0
2011,11,Gulf Coast,57,1.1683,0.5648,0.0,0.0,100.0,0.0
2011,11,Atlantic Coast,835,-0.1901,0.5316,0.0,12.34,87.66,0.0
2011,12,AK Coast,1904,0.5412,0.5496,0.0,0.42,99.58,0.0
2011,12,Pacific Coast,283,-1.005,0.5118,0.0,1.77,98.23,0.0
2011,12,Gulf Coast,57,0.1563,0.5402,0.0,0.0,100.0,0.0
2011,12,Atlantic Coast,835,-0.5132,0.5237,0.0,14.97,85.03,0.0
2012,1,AK Coast,1904,0.4659,0.5477,0.0,2.1,97.9,0.0
2012,1,Pacific Coast,283,-0.7997,0.5167,0.0,0.0,100.0,0.0
2012,1,Gulf Coast,57,-0.6038,0.5215,0.0,1.75,98.25,0.0
2012,1,Atlantic Coast,835,-1.1343,0.5085,0.0,36.65,63.35,0.0
2012,2,AK Coast,1904,0.7705,0.5551,0.0,0.0,100.0,0.0
2012,2,Pacific Coast,283,-0.9816,0.5123,0.0,29.68,70.32,0.0
2012,2,Gulf Coast,57,-1.53,0.4988,0.0,64.91,35.09,0.0
2012,2,Atlantic Coast,835,-0.9922,0.512,0.0,25.27,74.73,0.0
2012,3,AK Coast,1904,-0.162,0.5324,0.0,5.57,94.43,0.0
2012,3,Pacific Coast,283,0.5379,0.5494,0.0,0.0,100.0,0.0
2012,3,Gulf Coast,57,-1.0995,0.5094,0.0,0.0,100.0,0.0
2012,3,Atlantic Coast,835,-0.8659,0.5151,0.0,33.05,66.95,0.0
2012,4,AK Coast,1904,-0.3265,0.5283,0.0,2.15,97.85,0.0
2012,4,Pacific Coast,283,0.6644,0.5525,0.0,0.0,100.0,0.0
2012,4,Gulf Coast,57,-0.3388,0.5281,0.0,0.0,100.0,0.0
2012,4,Atlantic Coast,835,-0.5817,0.5221,0.0,24.67,75.33,0.0
2012,5,AK Coast,1904,-0.3858,0.5269,0.0,4.41,95.59,0.0
2012,5,Pacific Coast,283,0.9335,0.5591,0.0,0.0,100.0,0.0
2012,5,Gulf Coast,57,0.112,0.5391,0.0,0.0,100.0,0.0
2012,5,Atlantic Coast,835,-0.1666,0.5322,0.0,8.38,91.62,0.0
2012,6,AK Coast,1904,-0.3885,0.5268,0.0,12.5,87.5,0.0
2012,6,Pacific Coast,283,0.4413,0.5471,0.0,0.35,99.65,0.0
2012,6,Gulf Coast,57,0.0461,0.5375,0.0,0.0,100.0,0.0
2012,6,Atlantic Coast,835,0.236,0.5421,0.0,0.72,99.28,0.0
2012,7,AK Coast,1904,0.4334,0.5469,0.0,0.68,99.32,0.0
2012,7,Pacific Coast,283,0.3622,0.5452,0.0,0.0,100.0,0.0
2012,7,Gulf Coast,57,-0.7005,0.5192,0.0,10.53,89.47,0.0
2012,7,Atlantic Coast,835,0.326,0.5443,0.0,0.0,100.0,0.0
2012,8,AK Coast,1904,0.2617,0.5427,0.0,1.16,98.84,0.0
2012,8,Pacific Coast,283,0.5106,0.5488,0.0,0.0,100.0,0.0
2012,8,Gulf Coast,57,-0.0354,0.5355,0.0,0.0,100.0,0.0
2012,8,Atlantic Coast,835,0.3372,0.5445,0.0,0.84,99.16,0.0
2012,9,AK Coast,1904,1.0235,0.5612,0.0,0.26,99.74,0.0
2012,9,Pacific Coast,283,-1.0322,0.511,0.0,34.28,65.72,0.0
2012,9,Gulf Coast,57,-0.0013,0.5363,0.0,0.0,100.0,0.0
2012,9,Atlantic Coast,835,0.1163,0.5392,0.0,0.72,99.28,0.0
2012,10,AK Coast,1904,0.4423,0.5471,0.0,3.52,96.48,0.0
2012,10,Pacific Coast,283,-0.1502,0.5327,0.0,0.0,100.0,0.0
2012,10,Gulf Coast,57,-0.3396,0.528,0.0,0.0,100.0,0.0
2012,10,Atlantic Coast,835,0.2402,0.5422,0.0,0.0,100.0,0.0
2012,11,AK Coast,1904,-0.0056,0.5361,0.0,8.35,91.65,0.0
2012,11,Pacific Coast,283,0.7468,0.5546,0.0,0.0,100.0,0.0
2012,11,Gulf Coast,57,-0.4066,0.5264,0.0,0.0,100.0,0.0
2012,11,Atlantic Coast,835,-0.6482,0.5205,0.0,9.1,90.9,0.0
2012,12,AK Coast,1904,-1.008,0.5116,0.0,31.93,68.07,0.0
2012,12,Pacific Coast,283,1.1118,0.5635,0.0,1.41,98.59,0.0
2012,12,Gulf Coast,57,-0.0197,0.5359,0.0,0.0,100.0,0.0
2012,12,Atlantic Coast,835,-0.4732,0.5247,0.0,17.13,82.87,0.0
2013,1,AK Coast,1904,-0.5559,0.5227,0.0,2.84,97.16,0.0
2013,1,Pacific Coast,283,0.3218,0.5442,0.0,0.0,100.0,0.0
2013,1,Gulf Coast,57,-0.3378,0.5281,0.0,0.0,100.0,0.0
2013,1,Atlantic Coast,835,-0.7801,0.5172,0.0,10.78,89.22,0.0
2013,2,AK Coast,1904,0.2039,0.5413,0.0,0.05,99.95,0.0
2013,2,Pacific Coast,283,-0.4393,0.5256,0.0,0.0,100.0,0.0
2013,2,Gulf Coast,57,-0.7629,0.5176,0.0,0.0,100.0,0.0
2013,2,Atlantic Coast,835,0.2113,0.5415,0.0,0.48,99.52,0.0
2013,3,AK Coast,1904,0.6317,0.5518,0.0,0.11,99.89,0.0
2013,3,Pacific Coast,283,-1.5907,0.4973,0.0,69.26,30.74,0.0
2013,3,Gulf Coast,57,-1.3196,0.5039,0.0,17.54,82.46,0.0
2013,3,Atlantic Coast,835,-0.262,0.5299,0.0,4.79,95.21,0.0
2013,4,AK Coast,1904,-0.0152,0.536,0.0,0.37,99.63,0.0
2013,4,Pacific Coast,283,-1.196,0.507,0.0,59.72,40.28,0.0
2013,4,Gulf Coast,57,-1.4831,0.4999,0.0,56.14,43.86,0.0
2013,4,Atlantic Coast,835,0.1949,0.5411,0.0,0.24,99.76,0.0
2013,5,AK Coast,1904,-0.0082,0.5361,0.0,9.35,90.65,0.0
2013,5,Pacific Coast,283,-0.5931,0.5218,0.0,5.65,94.35,0.0
2013,5,Gulf Coast,57,-1.2403,0.5059,0.0,12.28,87.72,0.0
2013,5,Atlantic Coast,835,-0.0913,0.5341,0.0,2.87,97.13,0.0
2013,6,AK Coast,1904,-0.2579,0.5299,0.0,30.51,69.49,0.0
2013,6,Pacific Coast,283,-0.3068,0.5288,0.0,11.66,88.34,0.0
2013,6,Gulf Coast,57,-1.2936,0.5046,0.0,29.82,70.18,0.0
2013,6,Atlantic Coast,835,0.7093,0.5536,0.0,0.0,100.0,0.0
2013,7,AK Coast,1904,0.0096,0.5365,0.0,15.76,84.24,0.0
2013,7,Pacific Coast,283,-0.1942,0.5316,0.0,1.77,98.23,0.0
2013,7,Gulf Coast,57,-0.4966,0.5242,0.0,3.51,96.49,0.0
2013,7,Atlantic Coast,835,0.7877,0.5555,0.0,0.0,100.0,0.0
2013,8,AK Coast,1904,0.0858,0.5384,0.0,0.74,99.26,0.0
2013,8,Pacific Coast,283,0.1095,0.539,0.0,0.0,100.0,0.0
2013,8,Gulf Coast,57,0.175,0.5406,0.0,0.0,100.0,0.0
2013,8,Atlantic Coast,835,0.6413,0.5519,0.0,0.24,99.76,0.0
2013,9,AK Coast,1904,0.5146,0.5489,0.0,1.73,98.27,0.0
2013,9,Pacific Coast,283,1.5109,0.5729,0.0,2.12,97.88,0.0
2013,9,Gulf Coast,57,0.1777,0.5406,0.0,0.0,100.0,0.0
2013,9,Atlantic Coast,835,0.046,0.5375,0.0,0.72,99.28,0.0
2013,10,AK Coast,1904,0.8616,0.5573,0.0,0.58,99.42,0.0
2013,10,Pacific Coast,283,0.1997,0.5412,0.0,2.12,97.88,0.0
2013,10,Gulf Coast,57,-0.3035,0.5289,0.0,0.0,100.0,0.0
2013,10,Atlantic Coast,835,-0.634,0.5208,0.0,11.26,88.74,0.0
2013,11,AK Coast,1904,0.8791,0.5577,0.0,0.05,99.95,0.0
2013,11,Pacific Coast,283,-0.8723,0.5149,0.0,11.66,88.34,0.0
2013,11,Gulf Coast,57,-0.5011,0.5241,0.0,1.75,98.25,0.0
2013,11,Atlantic Coast,835,-0.5238,0.5235,0.0,8.98,91.02,0.0
2013,12,AK Coast,1904,0.7573,0.5547,0.0,0.47,99.53,0.0
