year,month,coast_region,water_class,n_pixels,mean_SPEI3,mean_WUE_T_pct_change,mean_abs_WUE_T_pct_change,pct_pixels_increase,pct_pixels_decrease,pct_Stable,pct_Mild,pct_Moderate,pct_Large,pct_Strong
2000,1,AK Coast,Upland,1904,0.0427,0.779,3.6556,44.33,55.67,5.57,6.04,26.89,42.65,18.86
2000,1,Pacific Coast,Upland,283,0.2392,-0.3512,0.8184,30.74,69.26,20.85,45.94,33.22,0.0,0.0
2000,1,Gulf Coast,Upland,57,-1.2966,47.1925,47.1925,100.0,0.0,0.0,0.0,0.0,0.0,100.0
2000,1,Atlantic Coast,Upland,835,-1.0385,1.9101,1.9172,97.72,2.28,10.06,12.34,40.96,36.65,0.0
2000,1,AK Coast,Freshwater,1904,0.0427,-2.6842,2.6842,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2000,1,Pacific Coast,Freshwater,283,0.2392,-2.6845,2.6845,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2000,1,Gulf Coast,Freshwater,57,-1.2966,-2.6825,2.6825,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2000,1,Atlantic Coast,Freshwater,835,-1.0385,-2.683,2.683,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2000,1,AK Coast,Saline,1904,0.0427,-2.8167,2.8167,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2000,1,Pacific Coast,Saline,283,0.2392,-2.8167,2.8167,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2000,1,Gulf Coast,Saline,57,-1.2966,-2.8169,2.8169,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2000,1,Atlantic Coast,Saline,835,-1.0385,-2.8169,2.8169,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2000,2,AK Coast,Upland,1904,0.4478,2.7885,4.4335,66.75,33.25,4.83,6.25,21.43,35.98,31.51
2000,2,Pacific Coast,Upland,283,0.3755,-0.6624,0.6699,2.12,97.88,20.14,71.73,8.13,0.0,0.0
2000,2,Gulf Coast,Upland,57,-0.2878,5.6103,15.012,57.89,42.11,0.0,1.75,7.02,7.02,84.21
2000,2,Atlantic Coast,Upland,835,-1.1709,2.1805,2.1815,99.64,0.36,1.68,2.99,52.22,43.11,0.0
2000,2,AK Coast,Freshwater,1904,0.4478,-2.6845,2.6845,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2000,2,Pacific Coast,Freshwater,283,0.3755,-2.6847,2.6847,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2000,2,Gulf Coast,Freshwater,57,-0.2878,-2.684,2.684,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2000,2,Atlantic Coast,Freshwater,835,-1.1709,-2.6828,2.6828,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2000,2,AK Coast,Saline,1904,0.4478,-2.8165,2.8165,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2000,2,Pacific Coast,Saline,283,0.3755,-2.8167,2.8167,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2000,2,Gulf Coast,Saline,57,-0.2878,-2.8169,2.8169,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2000,2,Atlantic Coast,Saline,835,-1.1709,-2.8169,2.8169,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2000,3,AK Coast,Upland,1904,0.617,3.7397,4.3469,83.56,16.44,5.2,5.36,16.7,38.08,34.66
2000,3,Pacific Coast,Upland,283,0.2322,-0.3513,0.8366,32.86,67.14,19.08,37.81,43.11,0.0,0.0
2000,3,Gulf Coast,Upland,57,0.2134,-19.6405,19.6405,0.0,100.0,0.0,0.0,0.0,3.51,96.49
2000,3,Atlantic Coast,Upland,835,-0.8045,1.575,1.7204,91.5,8.5,9.94,14.61,51.62,23.83,0.0
2000,3,AK Coast,Freshwater,1904,0.617,-2.6848,2.6848,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2000,3,Pacific Coast,Freshwater,283,0.2322,-2.6845,2.6845,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2000,3,Gulf Coast,Freshwater,57,0.2134,-2.6846,2.6846,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2000,3,Atlantic Coast,Freshwater,835,-0.8045,-2.6833,2.6833,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2000,3,AK Coast,Saline,1904,0.617,-2.8165,2.8165,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2000,3,Pacific Coast,Saline,283,0.2322,-2.8167,2.8167,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2000,3,Gulf Coast,Saline,57,0.2134,-2.8168,2.8168,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2000,3,Atlantic Coast,Saline,835,-0.8045,-2.8169,2.8169,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2000,4,AK Coast,Upland,1904,0.0701,0.7443,3.3259,48.42,51.58,7.77,7.25,22.48,48.84,13.66
2000,4,Pacific Coast,Upland,283,-0.0694,0.1128,0.7986,62.19,37.81,24.73,36.75,38.52,0.0,0.0
2000,4,Gulf Coast,Upland,57,0.668,-19.3619,19.3619,0.0,100.0,0.0,0.0,0.0,1.75,98.25
2000,4,Atlantic Coast,Upland,835,-0.6382,1.2018,1.5234,80.96,19.04,21.68,14.25,41.2,22.87,0.0
2000,4,AK Coast,Freshwater,1904,0.0701,-2.6842,2.6842,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2000,4,Pacific Coast,Freshwater,283,-0.0694,-2.6842,2.6842,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2000,4,Gulf Coast,Freshwater,57,0.668,-2.6849,2.6849,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2000,4,Atlantic Coast,Freshwater,835,-0.6382,-2.6835,2.6835,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2000,4,AK Coast,Saline,1904,0.0701,-2.8167,2.8167,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2000,4,Pacific Coast,Saline,283,-0.0694,-2.8168,2.8168,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2000,4,Gulf Coast,Saline,57,0.668,-2.8165,2.8165,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2000,4,Atlantic Coast,Saline,835,-0.6382,-2.8169,2.8169,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2000,5,AK Coast,Upland,1904,-0.1894,-0.5074,3.0113,27.42,72.58,9.45,11.5,23.63,42.02,13.39
2000,5,Pacific Coast,Upland,283,-0.3258,0.4725,0.6922,62.9,37.1,48.06,20.14,31.8,0.0,0.0
2000,5,Gulf Coast,Upland,57,0.2507,-19.1881,19.441,3.51,96.49,0.0,1.75,3.51,1.75,92.98
2000,5,Atlantic Coast,Upland,835,-0.5023,0.9353,1.6074,69.46,30.54,16.89,16.29,45.03,21.8,0.0
2000,5,AK Coast,Freshwater,1904,-0.1894,-2.684,2.684,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2000,5,Pacific Coast,Freshwater,283,-0.3258,-2.6839,2.6839,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2000,5,Gulf Coast,Freshwater,57,0.2507,-2.6846,2.6846,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2000,5,Atlantic Coast,Freshwater,835,-0.5023,-2.6836,2.6836,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2000,5,AK Coast,Saline,1904,-0.1894,-2.8168,2.8168,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2000,5,Pacific Coast,Saline,283,-0.3258,-2.8169,2.8169,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2000,5,Gulf Coast,Saline,57,0.2507,-2.8167,2.8167,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2000,5,Atlantic Coast,Saline,835,-0.5023,-2.8168,2.8168,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2000,6,AK Coast,Upland,1904,-0.4081,-1.6793,2.5742,22.95,77.05,7.67,6.83,27.0,57.62,0.89
2000,6,Pacific Coast,Upland,283,0.2173,-0.4473,0.516,15.19,84.81,54.77,31.45,13.43,0.35,0.0
2000,6,Gulf Coast,Upland,57,0.1158,-11.1147,16.9845,22.81,77.19,1.75,0.0,5.26,8.77,84.21
2000,6,Atlantic Coast,Upland,835,-0.4124,0.8017,1.6369,61.32,38.68,19.16,15.81,38.08,26.95,0.0
2000,6,AK Coast,Freshwater,1904,-0.4081,-2.6838,2.6838,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2000,6,Pacific Coast,Freshwater,283,0.2173,-2.6846,2.6846,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2000,6,Gulf Coast,Freshwater,57,0.1158,-2.6844,2.6844,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2000,6,Atlantic Coast,Freshwater,835,-0.4124,-2.6837,2.6837,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2000,6,AK Coast,Saline,1904,-0.4081,-2.8169,2.8169,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2000,6,Pacific Coast,Saline,283,0.2173,-2.8167,2.8167,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2000,6,Gulf Coast,Saline,57,0.1158,-2.8168,2.8168,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2000,6,Atlantic Coast,Saline,835,-0.4124,-2.8168,2.8168,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2000,7,AK Coast,Upland,1904,0.1005,0.651,2.9082,49.79,50.21,8.19,8.56,27.47,40.65,15.13
2000,7,Pacific Coast,Upland,283,0.6335,-0.8224,0.8595,5.65,94.35,22.26,31.45,46.29,0.0,0.0
2000,7,Gulf Coast,Upland,57,-0.8747,38.247,39.8279,91.23,8.77,0.0,1.75,0.0,0.0,98.25
2000,7,Atlantic Coast,Upland,835,-0.5697,1.0306,1.8383,70.66,29.34,10.3,10.42,51.14,28.14,0.0
2000,7,AK Coast,Freshwater,1904,0.1005,-2.6844,2.6844,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2000,7,Pacific Coast,Freshwater,283,0.6335,-2.6848,2.6848,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2000,7,Gulf Coast,Freshwater,57,-0.8747,-2.6832,2.6832,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2000,7,Atlantic Coast,Freshwater,835,-0.5697,-2.6835,2.6835,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2000,7,AK Coast,Saline,1904,0.1005,-2.8167,2.8167,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2000,7,Pacific Coast,Saline,283,0.6335,-2.8165,2.8165,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2000,7,Gulf Coast,Saline,57,-0.8747,-2.817,2.817,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2000,7,Atlantic Coast,Saline,835,-0.5697,-2.8168,2.8168,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2000,8,AK Coast,Upland,1904,0.2431,1.6721,3.6434,58.04,41.96,6.3,5.99,22.69,39.65,25.37
2000,8,Pacific Coast,Upland,283,0.2136,-0.3857,0.6362,24.73,75.27,41.34,39.93,18.73,0.0,0.0
2000,8,Gulf Coast,Upland,57,-0.3665,13.9855,25.1572,66.67,33.33,1.75,1.75,0.0,0.0,96.49
2000,8,Atlantic Coast,Upland,835,-0.5676,0.9916,2.0314,69.82,30.18,7.78,8.5,47.19,36.53,0.0
2000,8,AK Coast,Freshwater,1904,0.2431,-2.6844,2.6844,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2000,8,Pacific Coast,Freshwater,283,0.2136,-2.6845,2.6845,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2000,8,Gulf Coast,Freshwater,57,-0.3665,-2.6839,2.6839,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2000,8,Atlantic Coast,Freshwater,835,-0.5676,-2.6834,2.6834,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2000,8,AK Coast,Saline,1904,0.2431,-2.8166,2.8166,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2000,8,Pacific Coast,Saline,283,0.2136,-2.8167,2.8167,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2000,8,Gulf Coast,Saline,57,-0.3665,-2.8169,2.8169,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2000,8,Atlantic Coast,Saline,835,-0.5676,-2.8168,2.8168,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2000,9,AK Coast,Upland,1904,0.0785,2.106,4.7284,51.42,48.58,2.94,6.04,12.45,42.8,35.77
2000,9,Pacific Coast,Upland,283,0.3334,-0.3997,0.7975,21.91,78.09,30.74,33.92,35.34,0.0,0.0
2000,9,Gulf Coast,Upland,57,0.2477,-16.4626,19.1201,8.77,91.23,0.0,0.0,0.0,1.75,98.25
2000,9,Atlantic Coast,Upland,835,-0.38,0.5396,1.7727,60.72,39.28,14.73,16.41,31.98,36.89,0.0
2000,9,AK Coast,Freshwater,1904,0.0785,-2.684,2.684,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2000,9,Pacific Coast,Freshwater,283,0.3334,-2.6845,2.6845,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2000,9,Gulf Coast,Freshwater,57,0.2477,-2.6846,2.6846,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2000,9,Atlantic Coast,Freshwater,835,-0.38,-2.6837,2.6837,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2000,9,AK Coast,Saline,1904,0.0785,-2.8166,2.8166,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2000,9,Pacific Coast,Saline,283,0.3334,-2.8166,2.8166,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2000,9,Gulf Coast,Saline,57,0.2477,-2.8167,2.8167,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2000,9,Atlantic Coast,Saline,835,-0.38,-2.8167,2.8167,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2000,10,AK Coast,Upland,1904,-0.0823,0.5446,3.2683,48.16,51.84,5.51,6.14,25.21,49.47,13.66
2000,10,Pacific Coast,Upland,283,0.273,-0.126,0.7189,53.71,46.29,36.75,24.03,39.22,0.0,0.0
2000,10,Gulf Coast,Upland,57,1.3281,3.5413,5.6128,71.93,28.07,5.26,12.28,14.04,19.3,49.12
2000,10,Atlantic Coast,Upland,835,-0.7914,1.5219,1.7334,85.27,14.73,14.25,13.17,43.59,28.98,0.0
2000,10,AK Coast,Freshwater,1904,-0.0823,-2.6841,2.6841,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2000,10,Pacific Coast,Freshwater,283,0.273,-2.6843,2.6843,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2000,10,Gulf Coast,Freshwater,57,1.3281,-2.685,2.685,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2000,10,Atlantic Coast,Freshwater,835,-0.7914,-2.6833,2.6833,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2000,10,AK Coast,Saline,1904,-0.0823,-2.8167,2.8167,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2000,10,Pacific Coast,Saline,283,0.273,-2.8166,2.8166,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2000,10,Gulf Coast,Saline,57,1.3281,-2.816,2.816,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2000,10,Atlantic Coast,Saline,835,-0.7914,-2.8169,2.8169,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2000,11,AK Coast,Upland,1904,0.2712,1.4334,2.8329,59.72,40.28,13.71,13.39,31.09,24.89,16.91
2000,11,Pacific Coast,Upland,283,-0.6308,1.206,1.7168,72.79,27.21,9.54,9.19,63.25,18.02,0.0
2000,11,Gulf Coast,Upland,57,0.7339,-19.6736,19.6736,0.0,100.0,0.0,0.0,0.0,0.0,100.0
2000,11,Atlantic Coast,Upland,835,-0.3678,0.7154,1.394,65.63,34.37,20.6,15.45,53.05,10.9,0.0
2000,11,AK Coast,Freshwater,1904,0.2712,-2.6845,2.6845,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2000,11,Pacific Coast,Freshwater,283,-0.6308,-2.6834,2.6834,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2000,11,Gulf Coast,Freshwater,57,0.7339,-2.6849,2.6849,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2000,11,Atlantic Coast,Freshwater,835,-0.3678,-2.6838,2.6838,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2000,11,AK Coast,Saline,1904,0.2712,-2.8167,2.8167,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2000,11,Pacific Coast,Saline,283,-0.6308,-2.8168,2.8168,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2000,11,Gulf Coast,Saline,57,0.7339,-2.8164,2.8164,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2000,11,Atlantic Coast,Saline,835,-0.3678,-2.8168,2.8168,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2000,12,AK Coast,Upland,1904,0.2499,1.8359,3.9701,52.26,47.74,8.88,9.35,25.21,30.72,25.84
2000,12,Pacific Coast,Upland,283,-1.352,2.2029,2.2029,100.0,0.0,6.36,6.01,48.06,39.58,0.0
2000,12,Gulf Coast,Upland,57,-0.3859,12.206,12.7539,94.74,5.26,3.51,3.51,8.77,5.26,78.95
2000,12,Atlantic Coast,Upland,835,-0.688,1.2995,1.8003,73.89,26.11,11.38,11.62,44.31,32.69,0.0
2000,12,AK Coast,Freshwater,1904,0.2499,-2.6843,2.6843,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2000,12,Pacific Coast,Freshwater,283,-1.352,-2.6826,2.6826,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2000,12,Gulf Coast,Freshwater,57,-0.3859,-2.6839,2.6839,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2000,12,Atlantic Coast,Freshwater,835,-0.688,-2.6834,2.6834,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2000,12,AK Coast,Saline,1904,0.2499,-2.8166,2.8166,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2000,12,Pacific Coast,Saline,283,-1.352,-2.8169,2.8169,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2000,12,Gulf Coast,Saline,57,-0.3859,-2.817,2.817,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2000,12,Atlantic Coast,Saline,835,-0.688,-2.8169,2.8169,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2001,1,AK Coast,Upland,1904,0.8391,5.47,6.2893,77.42,22.58,6.88,7.04,19.38,20.85,45.85
2001,1,Pacific Coast,Upland,283,-1.5537,2.6683,2.6683,100.0,0.0,0.35,6.36,27.21,66.08,0.0
2001,1,Gulf Coast,Upland,57,-0.2966,5.4833,8.8019,73.68,26.32,1.75,5.26,14.04,17.54,61.4
2001,1,Atlantic Coast,Upland,835,-0.5181,0.9223,2.0749,69.46,30.54,5.63,7.43,48.02,38.92,0.0
2001,1,AK Coast,Freshwater,1904,0.8391,-2.6846,2.6846,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2001,1,Pacific Coast,Freshwater,283,-1.5537,-2.6823,2.6823,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2001,1,Gulf Coast,Freshwater,57,-0.2966,-2.684,2.684,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2001,1,Atlantic Coast,Freshwater,835,-0.5181,-2.6835,2.6835,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2001,1,AK Coast,Saline,1904,0.8391,-2.8163,2.8163,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2001,1,Pacific Coast,Saline,283,-1.5537,-2.8169,2.8169,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2001,1,Gulf Coast,Saline,57,-0.2966,-2.8169,2.8169,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2001,1,Atlantic Coast,Saline,835,-0.5181,-2.8167,2.8167,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2001,2,AK Coast,Upland,1904,0.6766,5.038,6.3931,72.48,27.52,4.78,5.57,14.18,28.26,47.22
2001,2,Pacific Coast,Upland,283,-1.3736,2.3222,2.3931,92.23,7.77,7.07,18.73,10.25,63.96,0.0
2001,2,Gulf Coast,Upland,57,0.4458,-22.5967,22.5967,0.0,100.0,0.0,0.0,0.0,0.0,100.0
2001,2,Atlantic Coast,Upland,835,-1.1259,2.0733,2.1997,94.13,5.87,3.59,5.99,41.56,48.86,0.0
2001,2,AK Coast,Freshwater,1904,0.6766,-2.6844,2.6844,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2001,2,Pacific Coast,Freshwater,283,-1.3736,-2.6825,2.6825,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2001,2,Gulf Coast,Freshwater,57,0.4458,-2.6848,2.6848,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2001,2,Atlantic Coast,Freshwater,835,-1.1259,-2.6828,2.6828,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2001,2,AK Coast,Saline,1904,0.6766,-2.8163,2.8163,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2001,2,Pacific Coast,Saline,283,-1.3736,-2.8169,2.8169,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2001,2,Gulf Coast,Saline,57,0.4458,-2.8166,2.8166,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2001,2,Atlantic Coast,Saline,835,-1.1259,-2.8169,2.8169,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2001,3,AK Coast,Upland,1904,0.7662,5.1297,6.4182,71.22,28.78,8.3,7.14,13.92,20.96,49.68
2001,3,Pacific Coast,Upland,283,-1.1524,1.9856,2.2249,75.97,24.03,18.73,6.01,11.31,63.96,0.0
2001,3,Gulf Coast,Upland,57,0.8566,-14.4318,14.4318,0.0,100.0,1.75,1.75,7.02,8.77,80.7
2001,3,Atlantic Coast,Upland,835,0.1536,-0.3388,0.8369,38.92,61.08,39.4,25.03,33.65,1.92,0.0
2001,3,AK Coast,Freshwater,1904,0.7662,-2.6845,2.6845,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2001,3,Pacific Coast,Freshwater,283,-1.1524,-2.6827,2.6827,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2001,3,Gulf Coast,Freshwater,57,0.8566,-2.685,2.685,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2001,3,Atlantic Coast,Freshwater,835,0.1536,-2.6845,2.6845,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2001,3,AK Coast,Saline,1904,0.7662,-2.8163,2.8163,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2001,3,Pacific Coast,Saline,283,-1.1524,-2.8168,2.8168,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2001,3,Gulf Coast,Saline,57,0.8566,-2.8164,2.8164,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2001,3,Atlantic Coast,Saline,835,0.1536,-2.8167,2.8167,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2001,4,AK Coast,Upland,1904,0.4563,3.5935,4.6932,75.95,24.05,6.93,6.3,14.08,31.51,41.18
2001,4,Pacific Coast,Upland,283,-0.9022,1.5899,1.8254,83.39,16.61,15.19,7.07,46.64,31.1,0.0
2001,4,Gulf Coast,Upland,57,1.0706,-6.9288,10.1258,29.82,70.18,1.75,3.51,5.26,24.56,64.91
2001,4,Atlantic Coast,Upland,835,-0.1832,0.3737,0.7977,62.87,37.13,39.04,27.07,33.65,0.24,0.0
2001,4,AK Coast,Freshwater,1904,0.4563,-2.6845,2.6845,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2001,4,Pacific Coast,Freshwater,283,-0.9022,-2.6831,2.6831,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2001,4,Gulf Coast,Freshwater,57,1.0706,-2.685,2.685,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2001,4,Atlantic Coast,Freshwater,835,-0.1832,-2.6841,2.6841,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2001,4,AK Coast,Saline,1904,0.4563,-2.8165,2.8165,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2001,4,Pacific Coast,Saline,283,-0.9022,-2.8169,2.8169,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2001,4,Gulf Coast,Saline,57,1.0706,-2.8162,2.8162,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2001,4,Atlantic Coast,Saline,835,-0.1832,-2.8169,2.8169,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2001,5,AK Coast,Upland,1904,0.2336,1.5944,3.6429,57.46,42.54,6.88,6.88,24.84,37.76,23.63
2001,5,Pacific Coast,Upland,283,-0.7041,1.1879,1.3113,84.45,15.55,22.61,24.73,38.87,13.78,0.0
2001,5,Gulf Coast,Upland,57,0.5255,-20.8025,20.8025,0.0,100.0,0.0,0.0,0.0,1.75,98.25
2001,5,Atlantic Coast,Upland,835,-0.2152,0.4528,0.9255,64.31,35.69,34.13,28.74,35.09,2.04,0.0
2001,5,AK Coast,Freshwater,1904,0.2336,-2.6844,2.6844,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2001,5,Pacific Coast,Freshwater,283,-0.7041,-2.6834,2.6834,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2001,5,Gulf Coast,Freshwater,57,0.5255,-2.6848,2.6848,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2001,5,Atlantic Coast,Freshwater,835,-0.2152,-2.6841,2.6841,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2001,5,AK Coast,Saline,1904,0.2336,-2.8166,2.8166,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2001,5,Pacific Coast,Saline,283,-0.7041,-2.8169,2.8169,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2001,5,Gulf Coast,Saline,57,0.5255,-2.8166,2.8166,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2001,5,Atlantic Coast,Saline,835,-0.2152,-2.8169,2.8169,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2001,6,AK Coast,Upland,1904,-0.0895,0.7448,3.0552,53.57,46.43,8.93,9.09,24.84,45.06,12.08
2001,6,Pacific Coast,Upland,283,-0.314,0.4528,0.8979,60.78,39.22,24.03,44.88,30.04,1.06,0.0
2001,6,Gulf Coast,Upland,57,0.1958,-19.4322,19.4971,1.75,98.25,1.75,0.0,5.26,3.51,89.47
2001,6,Atlantic Coast,Upland,835,-0.5073,1.0611,1.3207,82.51,17.49,18.8,22.4,48.14,10.66,0.0
2001,6,AK Coast,Freshwater,1904,-0.0895,-2.684,2.684,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2001,6,Pacific Coast,Freshwater,283,-0.314,-2.6839,2.6839,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2001,6,Gulf Coast,Freshwater,57,0.1958,-2.6846,2.6846,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2001,6,Atlantic Coast,Freshwater,835,-0.5073,-2.6837,2.6837,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2001,6,AK Coast,Saline,1904,-0.0895,-2.8167,2.8167,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2001,6,Pacific Coast,Saline,283,-0.314,-2.8169,2.8169,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2001,6,Gulf Coast,Saline,57,0.1958,-2.8168,2.8168,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2001,6,Atlantic Coast,Saline,835,-0.5073,-2.8169,2.8169,0.0,100.0,0.0,0.0,0.0,100.0,0.0
2001,7,AK Coast,Upland,1904,-0.0903,0.9636,3.7588,48.63,51.37,4.41,5.57,19.07,51.63,19.33
2001,7,Pacific Coast,Upland,283,-0.2586,0.4249,1.0819,49.82,50.18,31.1,34.28,22.61,12.01,0.0
