site_name,Year,month,NEE,GPP,Reco,ET,NEP,IGBP,water_class,WUE,WUE_tra,WUE_eva,CUE,Tair_f,VPD_f,Rg_f,avg_length,avg_sos,avg_eos,lat,long,climate,NETRAD_f,WS,WD,H_f,PAR_f,RH,PA,precip_mm,Evap_pen,Trans_pen,Evap_ratio,Trans_ratio,lai,SPEI_1,SPEI_3,SPEI_6,SPEI_12,SPEI_24,SPEI_36,SPEI_48
US-HB2,2020,6,-57.819711743408284,208.44186822821277,142.8797289690445,100.71912834723648,65.56213925916826,ENF,Upland,2.0695360618054037,3.2014822696473404,5.853266667943104,0.31453440624216383,24.64598772847222,6.2578442331743656,238.8787884994102,223,81,303,33.3242,-79.244,"Humid Subtropical: mild with no dry season, hot summer",174.85868952041122,2.4162817705555555,179.54090083253465,33.789743466316445,492.0727408081998,81.81414235601852,101.55321354166666,218.22999999999996,35.611203120096576,65.10792522713977,0.3535694133226052,0.6464305866773935,5.770833333333333,0.976482244383555,1.7130330066596344,1.5959668839964642,1.6327747034362283,1.8979233159711968,1.37690353542795,1.209068500103697
US-HB2,2020,7,-26.43907634598727,215.27483535709575,176.86572807239025,105.45677535493455,38.409107284705485,ENF,Upland,2.0413561350851848,2.962233626785236,6.566534465328561,0.1784189369881196,27.835808963709677,7.8623958982134035,271.52343288925033,223,81,303,33.3242,-79.244,"Humid Subtropical: mild with no dry season, hot summer",199.92228460294209,1.9621051518817205,168.4732264140524,47.58955059544555,561.4170284344003,80.93802365031361,101.47148823924731,188.21999999999994,32.78362985738541,72.67314549754902,0.31087267505616356,0.6891273249438352,6.1137096774193544,-0.934200535521949,1.2563148196321787,1.556882820771547,1.4497451507297858,1.581760938088637,1.279359211913302,1.159349694904953
US-HB2,2020,8,-29.084138594796993,199.50857216727255,162.38959973670237,93.41802604957604,37.11897243057017,ENF,Upland,2.13565390539718,3.337933800015032,5.929294324783867,0.18605201785238967,27.021704465277775,5.93984863750302,219.14275609285616,223,81,303,33.3242,-79.244,"Humid Subtropical: mild with no dry season, hot summer",159.01610610691017,1.9034557524865592,162.96817707073757,31.17667940270081,455.96662081950296,84.82827131048387,101.42847580645163,382.42,33.64794547866284,59.77008057091308,0.3601868600906446,0.6398131399093541,5.594354838709677,1.441425818906855,1.1107766211726506,1.691704162122021,1.8401653362966832,1.945421443704603,1.5163448073853414,1.4563682379309328
US-HB2,2020,9,1.0982230367115966,178.7637946007955,173.58060832203026,79.08112621947004,5.183186278765241,ENF,Upland,2.260511491764558,5.931857065327672,3.652347836780805,0.02899460872566517,24.135334411574075,5.481384984130007,175.06857010028597,223,81,303,33.3242,-79.244,"Humid Subtropical: mild with no dry season, hot summer",120.18718607817692,2.1417758006944445,344.80866529523496,19.955459104650863,359.43767150914397,82.56244920763889,101.53022291666667,201.18,48.94489862125473,30.136227598215182,0.6189201009280054,0.381079899071993,1.5258333333333332,0.6550039540108596,1.0712790292917291,1.9725379385989523,1.875958810778054,1.6447909626285877,1.5042427501271662,1.3273868841221328
US-HB2,2020,10,6.213815966133322,159.61596488787214,158.50015039937966,56.37718866856516,1.1158144884924353,ENF,Upland,2.8312154021413796,4.427547586324313,7.852589231940748,0.006990619574152739,21.69330562619732,4.757502684454102,169.31447090104803,223,81,303,33.3242,-79.244,"Humid Subtropical: mild with no dry season, hot summer",104.77843267767297,2.1540920165229887,6.350746985003417,22.186574535245253,339.48645149601725,82.73212379789273,101.61642456896551,87.66999999999999,20.326539460211066,36.050649208353974,0.3605454606775161,0.6394545393224818,4.54698275862069,-0.4677496216628323,0.8142745698008339,1.3909512899486771,1.876412928568954,1.5817696425304275,1.4152556266144645,1.0772329708914852
US-HB2,2021,3,-9.1398456,42.38532427913638,30.47014518065601,14.66948309623788,11.915179098480355,ENF,Upland,2.8893536330538105,5.829512905679312,5.728779542585038,0.2811156762659345,19.670739539583334,5.52134042633996,218.33551372460903,223,81,303,33.3242,-79.244,"Humid Subtropical: mild with no dry season, hot summer",147.57764877540615,2.88341463125,134.17189401232972,61.420631411776064,443.62607087943866,76.3940743326389,101.66630624999999,12.639999999999999,7.398665625734752,7.270817470503091,0.5043576230461867,0.4956423769538108,4.0,-0.0552157770496808,1.3481304602433086,0.987476857343662,2.0040971429356507,1.9288766422708288,2.097743694163032,1.612296477754121
US-HB2,2021,4,-56.0948330196846,145.6195486309879,90.62193174275085,58.12947042013228,54.99761688823703,ENF,Upland,2.5050898894918325,4.84765108943568,5.183984833446628,0.3776801769081539,18.622806829791667,8.628920931344153,277.1338929294959,223,81,303,33.3242,-79.244,"Humid Subtropical: mild with no dry season, hot summer",172.5957667232683,2.7558653524305554,187.5064539079065,72.54808191057147,550.6295914585914,62.552563704861115,101.356184375,19.83,28.09027289035705,30.039197529775112,0.4832363461654452,0.5167636538345528,5.033333333333333,-1.598992568423603,0.6489035923475569,0.9915841635636028,1.6101972892689431,1.7592098338599398,1.9527843328251235,1.4751611483800933
US-HB2,2021,5,-54.60811548866492,195.7929929941877,145.30532996006798,71.86412398022854,50.48766303411968,ENF,Upland,2.7244886899067304,5.347689634188431,5.554176075316811,0.25786246107192634,21.962579629637098,8.738800718918613,297.78179991327255,223,81,303,33.3242,-79.244,"Humid Subtropical: mild with no dry season, hot summer",198.95073097626332,2.7399435302419355,140.51501377374896,84.0110782576306,605.1498723321749,69.72880946953406,101.7511989247312,52.52999999999999,35.251491911519864,36.612632068708564,0.49052976588455116,0.5094702341154472,4.581048387096774,-1.459733618315892,-1.588724600357125,0.2280797867963599,0.9456756952799722,1.7929561594140893,1.7555331023436518,1.392758167154308
US-HB2,2021,6,-25.525546888306486,228.0769839228392,207.4600326715034,90.80919945899755,20.616951251335777,ENF,Upland,2.5116065914205223,4.109053168098728,6.460513404432389,0.09039470312493568,25.48160029583333,6.06821207109577,239.2479925548737,223,81,303,33.3242,-79.244,"Humid Subtropical: mild with no dry season, hot summer",174.8533073477574,2.427043493125,139.04471041789665,39.859815063646,502.7014706755618,82.70535621527777,101.574725,318.73999999999995,35.303228961085594,55.50597049791184,0.38876269333291297,0.6112373066670856,4.522916666666666,1.3258042550593938,-0.1667342644968956,0.813501791224882,1.009199079999169,1.8895040188830723,2.0362493720786605,1.5492410830972356
US-HB2,2021,7,-54.47367467443848,250.16834296689422,203.6062550068059,97.87611962478671,46.5620879600883,ENF,Upland,2.555969156990774,3.6641198952521634,8.451356946686197,0.1861230218335421,26.819838162634408,6.858520633077738,244.49712057629569,223,81,303,33.3242,-79.244,"Humid Subtropical: mild with no dry season, hot summer",176.80768187175576,2.1408204795026884,158.59601634146293,32.05845108340196,513.7240351358478,81.76671875963261,101.58147311827956,227.20999999999998,29.600967577755192,68.2751520470314,0.3024329907155297,0.6975670092844691,5.445967741935483,1.207592886759738,0.9655974785268518,1.0091010803017697,1.2995390853632602,2.066159529883616,1.920677042420743,1.6149262310083572
US-HB2,2021,8,-34.97119847511715,226.32693641742833,199.1153075215076,81.62073316728191,27.211628895920708,ENF,Upland,2.7729098678098207,4.579976803675346,7.027887357791029,0.1202315081300472,26.982035217440675,5.7382784508924285,216.36602100201884,223,81,303,33.3242,-79.244,"Humid Subtropical: mild with no dry season, hot summer",154.56355680660897,1.7906207757392474,146.72030303252484,32.02845617857545,456.73738137294134,85.41647206101686,101.58412533602151,236.74999999999997,32.204121223787844,49.41661194349395,0.3945580978522382,0.6054419021477603,4.559677419354839,0.4945261837174914,1.3738454824482127,0.4838691050550205,1.0725631962805842,2.140558009937077,2.128397837011533,1.6583404504734565
US-HB2,2021,9,-13.726257182367245,205.02466006085712,185.09164965390516,79.79523439009341,19.93301040695194,ENF,Upland,2.5693847712578552,5.115475511256513,5.162276689467848,0.09722250192262365,24.797384775462962,7.33185771418129,225.76698061517712,223,81,303,33.3242,-79.244,"Humid Subtropical: mild with no dry season, hot summer",148.42325822151594,2.0173691458333334,8.49012765972023,33.40150112867385,463.9554401087729,77.99077751712963,101.44658819444444,103.13999999999999,39.71593783013441,40.07929655995889,0.49772318025880935,0.5022768197411892,2.9275,-0.7018088756196764,0.2605720207789845,-0.0463552518826232,0.6968128382034593,1.8599092809278197,1.7074237170957245,1.5619175836187549
US-HB2,2021,10,-9.292211958144149,165.5906544916639,163.62473866971155,59.91177288319645,1.9659158219523392,ENF,Upland,2.76390843606812,4.591062151289357,6.944831901526862,0.011872142349985737,21.316943852155173,5.846339692209928,170.69167348414214,223,81,303,33.3242,-79.244,"Humid Subtropical: mild with no dry season, hot summer",95.48853656272685,2.241497636111111,286.3636459303435,18.943940568197295,345.3937006984837,77.78592371063218,101.33795423611112,88.24999999999999,23.843723914362542,36.068048968833786,0.3979806099353476,0.6020193900646503,3.43125,-0.8919003491705442,-0.7613022284440348,-0.0766562579620876,0.6366988965464719,1.7446649601731832,1.5831584317484515,1.5014551088477082
US-HB2,2022,3,-13.785802038996843,43.53491423135137,26.4682889296897,26.07081378149369,17.06662530166167,ENF,Upland,1.6698717038995743,2.8592172050891778,4.014414567764961,0.3920215671258003,16.974306874914138,6.705007511674809,209.57914855285426,223,81,303,33.3242,-79.244,"Humid Subtropical: mild with no dry season, hot summer",121.68319637495577,3.1902090083333334,155.96342244039408,28.16053629554854,424.5647982386128,65.20769650371169,101.22586979166667,65.74,10.84464832828404,15.22616545320961,0.41596892291801374,0.5840310770819847,4.132499999999999,-0.0135049704690721,-0.6565346178735659,-1.3400853968270665,-0.960697163216974,0.8568829211801793,1.2210875097547842,1.387542206080594
US-HB2,2022,4,-81.22117182908258,184.16876840326546,93.9192951205101,84.52821240344066,90.24947328275535,ENF,Upland,2.1787846112757614,3.352162214386895,6.22445786236345,0.49003679649494336,18.75020022081098,7.024679177712297,279.7768484384815,223,81,303,33.3242,-79.244,"Humid Subtropical: mild with no dry season, hot summer",177.23516548016536,2.6790252079861108,162.77823316798728,59.37016341945412,569.6846447846737,69.94515527423371,101.52579354166666,114.78999999999999,29.58792114520571,54.940291258234836,0.3500360448176395,0.649963955182359,5.5841666666666665,-0.3618273550681085,-1.0373162079909002,-1.0717842378326827,-0.7344588904472146,0.707972859709094,1.1379627834839177,1.348723831481005
US-HB2,2022,5,-74.8502128946301,237.72542697366524,170.33222966706876,95.33228144382504,67.39319730659646,ENF,Upland,2.493650874323678,3.514367327475435,8.58573909707594,0.28349174997616955,23.514363392720306,7.773892640271255,276.7297964520909,223,81,303,33.3242,-79.244,"Humid Subtropical: mild with no dry season, hot summer",190.00771936834465,2.708804307795699,151.3270667805486,59.040422650962526,577.660789106787,76.20055107548511,101.38008091397849,79.85,27.6884056556794,67.64387578814552,0.29044102623301754,0.7095589737669812,6.233870967741935,-0.5029140631924147,-0.4674010113215148,-0.9850680012477814,-0.5717711516185618,0.2492636973922757,1.2215355649809436,1.230471960504461
US-HB2,2022,6,-30.808328452573182,230.1397859186192,201.45201564630298,96.99966659478972,28.68777027231617,ENF,Upland,2.3725832675282725,3.6791842455079573,6.680823852239273,0.12465367584230128,26.276808231527802,9.568122163625045,278.16845876617975,223,81,303,33.3242,-79.244,"Humid Subtropical: mild with no dry season, hot summer",196.2745802385997,2.322020691666667,111.55105330771387,57.94279639652613,589.7505330702909,75.83007661547116,101.33129680555555,101.69,34.447815270788965,62.55185132400064,0.355133336846328,0.6448666631536708,5.633333333333334,-0.8228776007666441,-1.078224947972281,-1.280674491136215,-1.1713162621906186,-0.1057085564543281,1.0127830076598705,1.2889411515880185
US-HB2,2022,7,-22.88726662388204,232.0746446093468,209.61449266515913,105.56530556752094,22.460151944187626,ENF,Upland,2.198398833420786,3.427636894470295,6.130068038863038,0.09677986141913517,27.483837456311356,6.835357569014063,248.49216467547154,223,81,303,33.3242,-79.244,"Humid Subtropical: mild with no dry season, hot summer",181.81903460596388,2.437834467405914,171.5916272195081,43.365109661350736,532.0566097295846,83.10111552094743,101.49678024193548,257.03999999999996,37.85841252300201,67.7068930445188,0.35862551924114194,0.6413744807588567,4.933064516129033,1.502937376532361,0.1403663977112399,-0.4404399665112156,-1.0346226575348567,0.271306700156072,1.1955476177233677,1.2262852491804284
US-HB2,2022,8,-14.567164854670406,230.1336231548737,225.9155303989681,91.40443364550853,4.218092755905596,ENF,Upland,2.5177512072050576,4.507687616915753,5.703315886784017,0.018328885184530092,26.694398520289297,6.869826460097086,217.26126696352875,223,81,303,33.3242,-79.244,"Humid Subtropical: mild with no dry season, hot summer",155.6842901786796,1.9300378501344087,155.94431495325986,33.73904354104552,466.42040758106435,82.42182108531094,101.49207661290322,192.73,40.3508463713451,51.05358727416333,0.44145392911504433,0.5585460708849544,3.6024193548387093,0.8963467080432702,0.7859221596198005,0.4101207929355062,-0.9810372453559024,0.1324195996956823,1.4287834305863891,1.4489137536028385
US-HB2,2022,9,-11.77642964495489,188.9704286763676,169.63502242440168,89.09236336312779,19.335406251965903,ENF,Upland,2.121062025329276,3.238657523223933,6.146582997603286,0.10231974593802658,24.856597231712968,8.106931116681407,208.06384923808736,223,81,303,33.3242,-79.244,"Humid Subtropical: mild with no dry season, hot summer",136.3149664588601,2.363478769246942,11.987796727335473,23.686533449492995,437.7006798926354,75.65561305347222,101.31638325369521,245.11999999999998,30.7439806393328,58.34838272379486,0.34507986407347524,0.6549201359265234,4.796666666666667,0.8772277259972209,1.7392878650754144,0.6597884740539769,-0.5204899773258103,0.1713024773691505,1.3586563548447994,1.2927476388372567
US-HB2,2022,10,-22.1338915067531,147.08970326927744,101.42668492717246,75.38508867760733,45.66301834210497,ENF,Upland,1.9511776910991354,3.3905463096187507,4.59615294848564,0.3104433371417548,18.42936045774819,5.700738801886435,185.301168805227,223,81,303,33.3242,-79.244,"Humid Subtropical: mild with no dry season, hot summer",104.71685318503594,2.4384232328363913,317.55580581085684,22.709280266116615,378.4017297476291,75.78592548693851,101.83038445463812,45.44,32.00278687804355,43.382301799563656,0.4245240993866441,0.5754759006133543,3.0525,-1.1783433073927507,0.2995719848368307,0.1526080293147811,-0.5931444764858388,0.0641531149913997,1.2006291386462156,1.2040517602739356
