site_name,Year,month,NEE,GPP,Reco,ET,NEP,IGBP,water_class,WUE,WUE_tra,WUE_eva,CUE,Tair_f,VPD_f,Rg_f,avg_length,avg_sos,avg_eos,lat,long,climate,NETRAD_f,WS,WD,H_f,PAR_f,RH,PA,precip_mm,Evap_pen,Trans_pen,Evap_ratio,Trans_ratio,lai,SPEI_1,SPEI_3,SPEI_6,SPEI_12,SPEI_24,SPEI_36,SPEI_48
US-xSB,2019,3,0.0,76.13693159515336,52.01894576776564,0.0,24.117985827387702,ENF,Upland,,,,0.316771182159421,17.31066789215686,8.075880306541483,235.1061666666667,233,74,306,29.6893,-81.9934,"Humid Subtropical: mild with no dry season, hot summer",134.41925938106968,3.485844362745098,347.50418440571315,,461.9920761335202,62.106458333333336,101.38775919117649,6.679999999999997,0.0,0.0,,,1.561764705882353,-0.6951290691553059,-0.2987215448717505,0.6950724113856583,1.1116036502462068,1.7974204452265266,1.0513325088572236,1.3240804570038387
US-xSB,2019,4,0.0,141.17907307400364,112.1271373019622,137.33865380961677,29.051935772041404,ENF,Upland,1.027963134615478,2.6940491743638706,1.6622090144309434,0.2057807516331608,21.088341666666665,8.949453920522263,257.6989444444444,233,74,306,29.6893,-81.9934,"Humid Subtropical: mild with no dry season, hot summer",145.63527777777776,3.0375361111111108,143.10164495504114,118.14160742660718,515.6696194444444,68.50224305555555,101.05530822873082,95.11999999999998,84.93460921479615,52.404044594820505,0.6184319334637954,0.3815680665362037,1.565,0.630495580366314,-0.5837414658571933,0.8555379958658668,0.9005620321143379,1.8833271719937497,1.113071988360418,1.262578792030653
US-xSB,2019,5,0.0,153.12262937332954,140.58057219582713,80.5298911936099,12.54205717750238,ENF,Upland,1.901438423717626,6.086209477166957,2.7653968178595734,0.0819085802590516,25.26276680107527,11.376239860562016,285.1321693548387,233,74,306,29.6893,-81.9934,"Humid Subtropical: mild with no dry season, hot summer",171.91491431451612,2.740229838709677,152.87459286693675,144.77474584914734,578.8203077396953,66.74547043010752,101.04026612903226,86.91,55.37094292740489,25.15894826620492,0.6875824877781359,0.312417512221863,1.848387096774193,0.0591673707526944,-0.2460086867203556,0.5755789343458075,0.1280024814968566,1.830606393018397,0.9609066814855344,1.305607458866515
US-xSB,2019,6,0.0,138.58095631308032,142.82485790244706,0.0,-4.243901589366757,ENF,Upland,,,,-0.0306239883334257,26.4065875,9.015755082834488,240.0542458333333,233,74,306,29.6893,-81.9934,"Humid Subtropical: mild with no dry season, hot summer",156.13503939210003,2.826227777777778,214.74135930335484,,495.4370110530232,73.61717361111111,101.02561111111112,176.16,0.0,0.0,,,1.6183333333333334,0.1246987676653074,0.0849096618233706,-0.2614857955456461,0.2210286956206518,1.7972337173379245,1.1058948995069535,1.474816656656866
US-xSB,2019,7,0.0,139.79092017508893,147.11850095731398,0.0,-7.327580782225064,ENF,Upland,,,,-0.0524181454206555,26.33942607526881,7.793949019474144,235.62831518817205,233,74,306,29.6893,-81.9934,"Humid Subtropical: mild with no dry season, hot summer",159.7167120085159,2.242929435483871,207.7907155632569,,492.0123842469076,72.93782594086022,101.13363978494624,199.41,0.0,0.0,,,1.686290322580645,0.606620640215234,0.2854752815101898,-0.2648780930859012,0.1199401220388117,1.6938373380426537,1.5018318822917682,1.4907655820230796
US-xSB,2019,8,0.0,137.58041119733156,148.17718646245265,16.779697972157518,-10.596775265121115,ENF,Upland,,,,-0.0770224130957288,26.514040322580644,7.253675530034885,224.09836021505376,233,74,306,29.6893,-81.9934,"Humid Subtropical: mild with no dry season, hot summer",152.07650238948625,2.5466290322580645,233.31343816154413,18.16502061844447,465.343130836818,81.1558568548387,100.95566498655914,174.11999999999998,10.10134798868896,6.678349983468534,0.6019982007691727,0.3980017992308259,1.6080645161290323,1.1213140163119166,0.8330048721378049,0.255517435923429,0.4183823610678106,1.8378003421790283,1.658932805660347,1.428358874542186
US-xSB,2019,9,2.462802265653929,126.58673100351682,125.0837648528004,67.21333409113944,1.5029661507163734,ENF,Upland,1.883357412859012,6.998932275366555,2.5767369918712406,0.0118730149582156,26.361628472222225,10.217342200606671,236.25881875,233,74,306,29.6893,-81.9934,"Humid Subtropical: mild with no dry season, hot summer",143.83033476032563,3.189336111111112,23.733640661897983,55.64416184641335,475.8685749675114,73.502875,101.01113958333332,52.07999999999999,49.126756592875566,18.08657749826377,0.730907895838957,0.2690921041610414,1.475833333333333,-1.8679206560924253,0.1158118986716523,-0.0650940635351203,0.3425021271714956,1.0815480090749725,1.446322991447515,1.141546307994167
US-xSB,2019,10,13.385688091894083,116.19672046563656,121.10563402330784,54.63125435333739,-4.908913557671276,ENF,Upland,2.126927558977752,7.907847933842368,2.9094709167462867,-0.0422465757897445,23.922848790322583,6.848544754699639,174.92819623655913,233,74,306,29.6893,-81.9934,"Humid Subtropical: mild with no dry season, hot summer",100.34098110806788,2.957975470430108,50.02280741853698,33.46472584697548,357.0211386424731,79.33713685561042,100.9914317876344,105.79999999999998,39.9374057313422,14.693848621995112,0.7310358549163066,0.2689641450836919,1.1887096774193548,0.761347788219191,0.0747279324451386,0.0832997621802619,0.6707575192613944,1.0955445061995963,1.4602957353605142,1.2928301974194731
US-xSB,2019,11,2.6317489642697125,7.187593572701308,6.541628481968541,2.95208565138013,0.645965090732769,ENF,Upland,,,,0.0898722338984445,16.318770833333335,6.179291666666667,93.63340625,233,74,306,29.6893,-81.9934,"Humid Subtropical: mild with no dry season, hot summer",44.21989741867648,3.4924479166666664,2.4514902499929376,47.83062024456522,247.4040625,85.48104465709729,101.40404166666669,0.0,2.15727023398918,0.7948154173909427,0.7307613967706641,0.2692386032293333,1.3,-0.0637106544829294,-0.6874371700176467,0.2501646743254863,0.4976865896205522,0.9552481699746544,1.5549547516888336,1.2431225147033726
US-xSB,2020,3,2.422123441437644,55.97455383632524,47.39170217744337,25.88503104693428,8.582851658881852,ENF,Upland,2.162429464922533,,2.32747470775281,0.1533348829180292,23.466445601851856,10.105875815395482,243.7445625,233,74,306,29.6893,-81.9934,"Humid Subtropical: mild with no dry season, hot summer",135.9619568452381,2.7988020833333334,211.43097436375152,79.82401698325182,,73.1416087962963,101.40517476851852,17.46,24.049478883647662,1.8355521632865943,0.9290882765425924,0.0709117234574068,1.0020833333333334,-2.194087632727732,-1.8982300407161736,-0.4858590945443529,-0.4095837952057863,0.5009379944045841,1.4370836991173737,0.889223197532286
