site_name,Year,NEE,GPP,Reco,ET,NEP,IGBP,water_class,WUE,WUE_tra,WUE_eva,CUE,Tair_f,VPD_f,Rg_f,avg_length,avg_sos,avg_eos,lat,long,climate,NETRAD_f,WS,WD,H_f,PAR_f,RH,PA,precip_mm,Evap_pen,Trans_pen,Evap_ratio,Trans_ratio,lai,SPEI_1,SPEI_3,SPEI_6,SPEI_12,SPEI_24,SPEI_36,SPEI_48
US-NC4,2014,-159.818329556449,1099.3672458553249,836.7356942980804,505.17451587287496,262.63155155724445,WET,Freshwater,2.176212796395248,3.357121947102007,6.186599312885593,0.23889337484573955,21.377850282485873,11.653368377355932,240.203305673258,177,97,273,35.7879,-75.9038,"Humid Subtropical: mild with no dry season, hot summer",134.87631026621352,2.680551624882298,158.33558082312155,29.690824549031227,535.3882419511167,57.862271774952916,101.25281504196091,774.1899999999999,177.70138168889284,327.47313418398153,0.3517623635108518,0.648237636489147,3.7596045197740113,0.19615439709927587,0.24971832464110646,0.2983074290734908,0.2252282409395132,0.2962296985716885,0.013948734569979243,-0.3935708040186947
US-NC4,2015,42.56802264197816,1215.4255851926769,1085.6359504346374,431.2485625072215,129.78963475803948,WET,Freshwater,2.8183875631407442,4.046916162153091,9.28409659299349,0.10678534032790203,23.17030602636535,6.80086570473976,229.47620597928434,177,97,273,35.7879,-75.9038,"Humid Subtropical: mild with no dry season, hot summer",153.22097977192925,2.6163259570974575,133.73951881289778,28.350446684036765,542.1382053789656,77.52086687853108,101.00335942467044,858.04,130.91479316468255,300.3337693425383,0.30357154677469866,0.6964284532252998,3.709604519774011,0.3635602527591452,0.5370159713779666,0.4742357552028305,0.5221664056825701,0.4868607834298178,0.5806696602522368,0.31128872217518344
US-NC4,2016,-94.86496204482955,1262.4716742784901,1173.932107654535,708.7173961758834,88.53956662395498,WET,Freshwater,1.7813470941881335,2.386474457388853,7.025197666716254,0.07013192329606592,22.915850988700566,6.5602868877472496,230.83513347457628,177,97,273,35.7879,-75.9038,"Humid Subtropical: mild with no dry season, hot summer",158.10213898762606,2.5085166793738614,220.59733174013678,27.84630106079098,545.6786613935355,78.10692149246705,100.99727582468991,1100.07,179.70621385641377,529.0111823194688,0.25356540537325234,0.7464345946267464,3.853389830508475,0.430307248967381,0.9606566227721066,1.255535415607982,1.3169346549986263,1.2320200851595455,1.1611389329836876,1.09193059489925
US-NC4,2017,270.71609089394906,2064.116910812924,2226.2893025750286,801.7361296311536,-162.1723917621048,WET,Freshwater,2.574558928462586,3.1742723800004184,13.627093533330141,-0.07856744495070071,23.2326118173258,6.771350944193814,233.23068785310736,177,97,273,35.7879,-75.9038,"Humid Subtropical: mild with no dry season, hot summer",155.22580400313873,3.1898243363805974,213.884350632169,27.00440495642758,524.5000989988467,77.58674670433145,100.86515868802967,832.8599999999999,151.4715449603656,650.2645846707874,0.18892942373702373,0.8110705762629754,3.29774011299435,0.04885992588927243,0.004759157624164105,0.3691399250532879,0.8234274709805508,1.424360397827746,1.4531369190766288,1.303352341269713
US-NC4,2018,-414.932908262086,1460.7941119565626,577.7655919029422,1053.7823390731853,883.0285200536202,WET,Freshwater,1.386238939287357,1.789455259046341,6.152063888895513,0.6044852678594843,23.585381355932203,6.367276959232194,233.82122233992467,177,97,273,35.7879,-75.9038,"Humid Subtropical: mild with no dry season, hot summer",154.94016351071625,2.6620817262829566,204.32150014353127,31.5282001239628,537.9630098910699,79.85974410614855,100.99216298135848,907.67,237.44781236639932,816.3345267067853,0.2253290870059918,0.7746709129940075,3.214689265536723,0.462519490395677,0.6442161960434404,0.7528751501775517,0.8105850270073601,1.082630199001845,1.5771289975819858,1.500071798311294
US-NC4,2019,-393.5231096458519,1520.8861611430325,831.8854966166585,1031.2616366352377,689.0006645263738,WET,Freshwater,1.474782060259047,1.8843885713089934,6.784712607229078,0.453025796492586,23.957469044256122,7.0951484229194035,244.33806155838042,177,97,273,35.7879,-75.9038,"Humid Subtropical: mild with no dry season, hot summer",158.9786195132493,2.705829358618018,231.1393585448437,35.52501759181529,,75.92419020715631,100.8368751560947,833.7199999999999,224.1636822645274,807.0979543707095,0.2173683906209489,0.7826316093790504,3.191242937853107,0.07052828873091561,0.34489585521235244,0.33208640433951814,0.8208241814207371,1.0765539539736582,1.3250652632281135,1.5877921827158774
US-NC4,2020,-84.4163945948385,1170.843376661156,551.9663572854939,148.61853494706642,618.8770193756618,WET,Freshwater,7.878178701453195,12.176362868278265,22.31816015480189,0.5285737031202985,23.04603425141243,6.607929010343361,210.0785620291902,177,97,273,35.7879,-75.9038,"Humid Subtropical: mild with no dry season, hot summer",135.15302425399258,3.3345575986205915,313.45562477185865,20.328128761735073,490.97498670584537,69.25857275081322,101.30842291158088,833.8299999999999,52.461464947828226,96.15706999923805,0.35299409300807244,0.6470059069919266,3.2341807909604516,0.21480793279199994,0.2462163173532368,0.4051480811481278,0.35456138711666535,0.7841688505126764,1.1070432641616046,1.23267918485642
US-NC4,2021,-325.6372347218826,1620.8393666610561,926.3297867773332,839.0363322321575,694.5095798837231,WET,Freshwater,1.9317868659501354,2.439680767197741,9.279385422047307,0.42848760597073793,22.811002824858758,6.291752019626579,233.19488924199624,177,97,273,35.7879,-75.9038,"Humid Subtropical: mild with no dry season, hot summer",168.5627832917694,2.642507672498288,189.41439380021765,37.25720556816269,525.3250120886225,76.32283860854305,101.20274868848279,679.1899999999999,174.67098228402403,664.3653499481328,0.2081804751164141,0.7918195248835851,3.8138418079096046,-0.38845237074364775,-0.396107770878903,-0.24720052013700208,-0.03813495676547407,0.18907671685289829,0.6581971292325371,0.9038361002890989
US-NC4,2022,0.0,1512.7923306035882,1850.899975726291,0.0,-338.1076451227027,WET,Freshwater,,,,-0.2234990476107195,23.187323210922788,6.748853074192203,247.11273222693032,177,97,273,35.7879,-75.9038,"Humid Subtropical: mild with no dry season, hot summer",,,,,,,,779.8999999999999,0.0,0.0,,,3.475988700564972,-0.5808053498084563,-0.9870856097022497,-1.2713678061202633,-1.5335181218923573,-1.1313754241684923,-0.6949051786463345,-0.14865271019346726
US-NC4,2023,0.0,1875.0535242398364,1992.2544607787495,0.0,-117.20093653891315,WET,Freshwater,,,,-0.06250538185912718,22.765904307909604,6.345983838623141,241.31699105461394,177,97,273,35.7879,-75.9038,"Humid Subtropical: mild with no dry season, hot summer",,,,,,,,811.4799999999999,0.0,0.0,,,4.517514124293785,-0.39588574839582136,-0.901441750412503,-1.2193888037381766,-1.661670215032505,-2.0752813878861684,-1.733760460563258,-1.3336768605238252
