"site_name","Year","month","NEE","GPP","Reco","ET","NEP","IGBP","water_class","WUE","WUE_tra","WUE_eva","CUE","Tair_f","VPD_f","Rg_f","avg_length","avg_sos","avg_eos","lat","long","climate","NETRAD_f","WS","WD","H_f","PAR_f","RH","PA","precip_mm","Evap_pen","Trans_pen","Evap_ratio","Trans_ratio","lai","SPEI_1","SPEI_3","SPEI_6","SPEI_12","SPEI_24","SPEI_36","SPEI_48","coast_region","month_f","metric","WUE_value","SPEI_timescale","SPEI_value","model_group","baseline_WUE","baseline_n","WUE_change","WUE_pct_change","decline_2_5","decline_5","decline_10","decline_20"
"US-Snd",2009,3,6.54646488190763,36.212751395453,34.3138079114544,23.585407293146,1.89894348399861,"GRA","Upland",1.53538800264758,2.5824574772639,3.78683012356126,0.0524385309269001,13.8746363636364,7.16945075757576,217.191017045455,180,80,259,38.0366,-121.754,"Mediterranean: mild with dry, hot summer",104.474373106061,4.87658426756353,289.122776238729,29.554817821965,526.049524621212,59.6941287878788,101.923731060606,5.43,9.56281380834621,14.0225934847997,0.405454681765246,0.594545318234752,3.1,-0.221225970269234,-0.178745996262359,-0.619412485608289,-1.62360643586671,-1.22872954399872,-1.21260347795056,-0.739355953373271,"Pacific Coast","3","WUE_ET",1.53538800264758,"SPEI_48",-0.739355953373271,"WUE_ET",2.2885778038747,6,-0.753189801227116,-32.9108234796266,1,1,1,1
"US-Snd",2009,4,-12.8015251406007,135.629378122323,69.2321224390303,75.1909405752486,66.3972556832923,"GRA","Upland",1.80379946154004,2.79371413165366,5.09064083856372,0.48954921568253,14.4293138888889,7.30441666666667,241.126368055556,180,80,259,38.0366,-121.754,"Mediterranean: mild with dry, hot summer",124.313088623796,4.33712674078226,107.036245111157,45.0296065205074,575.103099938353,62.8600694444444,101.743298611111,28.03,26.6428888667364,48.5480517085121,0.354336422219284,0.645663577780714,3.39166666666667,-0.872838430982415,-0.154069851488494,-0.62774709193584,-1.5026124292393,-1.29501599380195,-1.55983120343428,-0.829684863348179,"Pacific Coast","4","WUE_ET",1.80379946154004,"SPEI_48",-0.829684863348179,"WUE_ET",2.37098347524877,7,-0.567184013708728,-23.9218880953701,1,1,1,1
"US-Snd",2009,5,-57.2600454129264,219.940045737795,198.077697226046,79.2457755368599,21.8623485117497,"GRA","Upland",2.77541666098648,5.41072376841152,5.69839198343682,0.0994014002243741,18.3684690860215,9.61634408602151,260.979995967742,180,80,259,38.0366,-121.754,"Mediterranean: mild with dry, hot summer",140.867209811361,2.97731641773125,234.654117939767,14.2956568642948,654.23914207789,61.942876344086,101.415571236559,3.06,38.5968614263607,40.648914110499,0.487052605200488,0.51294739479951,1.91048387096774,-0.0340915335953871,-0.496472632639598,-0.559331713708008,-1.04417623330718,-1.12805355854153,-1.5880252000617,-0.883253428658809,"Pacific Coast","5","WUE_ET",2.77541666098648,"SPEI_48",-0.883253428658809,"WUE_ET",2.28962293339427,8,0.485793727592205,21.2171934735138,0,0,0,0
"US-Snd",2009,6,-56.5846845503175,140.917118352193,39.6539322137899,64.9900000166964,101.263186138403,"GRA","Upland",2.16828924936128,5.66413966611651,3.51316323091441,NA,19.6732777777778,11.0553055555556,282.989320138889,180,80,259,38.0366,-121.754,"Mediterranean: mild with dry, hot summer",156.454864583333,4.12142279599762,224.608262873807,42.46518982422,710.577407295752,59.18125,101.220423611111,0,40.1111787554245,24.8788212612718,0.617190009926444,0.382809990073554,1.52666666666667,0.591622863722815,-0.239275373581881,-0.197946761211967,-0.55968649761823,-0.984926191296059,-1.50857994650581,-0.902474551371526,"Pacific Coast","6","WUE_ET",2.16828924936128,"SPEI_48",-0.902474551371526,"WUE_ET",1.98821838673033,8,0.180070862630959,9.05689555195642,0,0,0,0
"US-Snd",2009,7,24.7912071753336,94.811292886733,98.7218274361158,69.2077246037287,-3.9105345493827,"GRA","Upland",1.36995246454938,4.19115313493829,2.03519041618585,-0.0412454511516307,20.9169126344086,12.8840725806452,301.157719086021,180,80,259,38.0366,-121.754,"Mediterranean: mild with dry, hot summer",155.034592741935,4.12013935517288,267.848711049182,69.7914088951619,735.701889112903,56.2708333333333,101.358870967742,0,46.5859568385836,22.6217677651449,0.673132328874077,0.326867671125921,1.22258064516129,0.212939834313663,0.29321450935981,0.0284896950268561,-0.570467647341998,-1.00889113251369,-1.412851587022,-0.826709864460981,"Pacific Coast","7","WUE_ET",1.36995246454938,"SPEI_48",-0.826709864460981,"WUE_ET",1.86387245260309,7,-0.493919988053707,-26.4996667215022,1,1,1,1
"US-Snd",2009,8,42.1321615955272,117.339756584397,150.7381934748,65.9749676381718,-33.3984368904022,"GRA","Upland",1.77854966489604,4.34286866207333,3.01210871663017,-0.284630187266326,21.3441068548387,12.9205577956989,285.887065188172,180,80,259,38.0366,-121.754,"Mediterranean: mild with dry, hot summer",131.798724889266,4.01186760752688,263.629965127898,52.6607603689402,651.89571757079,57.4411962365591,101.398844086022,0,38.9560164068954,27.0189512312763,0.590466623955663,0.409533376044336,1.46491935483871,0.156024985597427,0.674166574718635,-0.223427077091334,-0.487051992008722,-0.99332113642319,-1.45337627857661,-0.761440550456852,"Pacific Coast","8","WUE_ET",1.77854966489604,"SPEI_48",-0.761440550456852,"WUE_ET",1.92670950864682,7,-0.148159843750778,-7.68978629553943,1,1,0,0
"US-Snd",2009,9,24.6615051411758,47.9169518320412,57.2022554109295,36.1463149831007,-9.28530357888832,"GRA","Upland",1.32563863991235,2.9331088552231,2.418858151472,-0.19377909536974,21.6540169270833,13.0652473958333,259.851100260417,180,80,259,38.0366,-121.754,"Mediterranean: mild with dry, hot summer",105.175598379661,3.14150260416667,260.493024894847,26.446906264767,552.723534036099,56.5540364583333,101.27203125,3.4,19.8097403119242,16.3365746711765,0.548043149659535,0.451956850340463,1.60703125,-0.437351256465468,-0.0173009410142006,-0.249172250497456,-0.465987103848075,-1.06950206961797,-1.4681305205181,-0.802218090757043,"Pacific Coast","9","WUE_ET",1.32563863991235,"SPEI_48",-0.802218090757043,"WUE_ET",1.90411639050969,8,-0.578477750597337,-30.3803776639143,1,1,1,1
"US-Snd",2010,3,10.524613625966,50.9419368532633,53.1054018477187,21.703295348686,-2.16346499445542,"GRA","Upland",2.34719824961271,3.56360805828709,6.87637878046437,-0.0424692331720173,12.9831212121212,5.19174242424242,223.853232954545,180,80,259,38.0366,-121.754,"Mediterranean: mild with dry, hot summer",94.6479526515152,3.49306818181818,298.101649776947,23.2541132096086,471.113090909091,69.8587556818182,102.010776515152,14.95,7.40825054576519,14.2950448029208,0.341342198350248,0.65865780164975,2.70795454545455,-0.0080278454068631,0.342208326095624,0.366363069131228,0.127051237021561,-0.815988322557015,-0.780864765313862,-1.07640412669785,"Pacific Coast","3","WUE_ET",2.34719824961271,"SPEI_48",-1.07640412669785,"WUE_ET",2.2885778038747,6,0.0586204457380104,2.56143556224143,0,0,0,0
"US-Snd",2010,4,-4.04516063451656,163.91737810716,148.050044265045,71.1800900955529,15.8673338421154,"GRA","Upland",2.30285432186326,3.26361752320959,7.82256825375922,0.0968008030957047,12.9127666666667,5.17716666666667,237.413210416667,180,80,259,38.0366,-121.754,"Mediterranean: mild with dry, hot summer",103.217397916667,3.53623194444444,296.95666362265,21.4654429408865,501.217305175475,69.6590006944444,101.690006944444,43.18,20.9544196726424,50.2256704229104,0.294385967262938,0.70561403273706,3.69541666666667,1.4902942692762,0.432284159064143,0.355344706423962,0.589812352332601,-0.363944299537798,-0.544946018346598,-1.08947308036406,"Pacific Coast","4","WUE_ET",2.30285432186326,"SPEI_48",-1.08947308036406,"WUE_ET",2.37098347524877,7,-0.0681291533855108,-2.87345542880102,1,0,0,0
"US-Snd",2010,5,-29.219260715664,213.65258953988,184.56641428655,78.6087984242674,29.0861752533297,"GRA","Upland",2.71792208789091,4.32361309472022,7.3184961986174,0.13613771457659,15.5840840053763,7.445625,289.432356854839,180,80,259,38.0366,-121.754,"Mediterranean: mild with dry, hot summer",133.490842741935,4.30387264784946,304.228937863519,33.8502911324332,618.548324654619,63.2176075268817,101.776001344086,12.2,29.1935096694104,49.4152887548569,0.371377126410802,0.628622873589197,2.00524193548387,0.780287425021757,0.693415370989543,0.605276035778602,0.720166178455608,-0.0998247591258019,-0.361064075628927,-0.984852278382767,"Pacific Coast","5","WUE_ET",2.71792208789091,"SPEI_48",-0.984852278382767,"WUE_ET",2.28962293339427,8,0.428299154496634,18.7060999542706,0,0,0,0
