"metric","SPEI_timescale","water_class","coast_region","dry_SPEI_prob_25","dry_SPEI_prob_50","dry_SPEI_prob_75","wet_SPEI_prob_25","wet_SPEI_prob_50","wet_SPEI_prob_75","min_decline_probability_5","max_decline_probability_5"
"WUE_ET","SPEI_12","Upland","AK Coast",-1.00254315838463,NA,NA,1.01784183213619,NA,NA,0.352711247585805,0.352721521698024
"WUE_ET","SPEI_12","Freshwater","Atlantic Coast",-1.00254315838463,NA,NA,1.01784183213619,NA,NA,0.330677257541968,0.330687217723985
"WUE_ET","SPEI_12","Freshwater","Pacific Coast",-1.00254315838463,NA,NA,1.01784183213619,NA,NA,0.344259893141733,0.344270052008795
"WUE_ET","SPEI_12","Freshwater","Gulf Coast",-1.00254315838463,NA,NA,1.01784183213619,NA,NA,0.389862458361167,0.389873162836214
"WUE_ET","SPEI_12","Freshwater","AK Coast",-1.00254315838463,NA,NA,1.01784183213619,NA,NA,0.343032561409928,0.343042703006155
"WUE_ET","SPEI_12","Saline","Atlantic Coast",-1.00254315838463,NA,NA,1.01784183213619,NA,NA,0.356087159945755,0.356097478296073
"WUE_ET","SPEI_12","Saline","Pacific Coast",-1.00254315838463,NA,NA,1.01784183213619,NA,NA,0.370136335664025,0.370146827098471
"WUE_ET","SPEI_12","Saline","Gulf Coast",-1.00254315838463,NA,NA,1.01784183213619,NA,NA,0.416986930307115,0.416997870536118
"WUE_ET","SPEI_12","Saline","AK Coast",-1.00254315838463,NA,NA,1.01784183213619,NA,NA,0.368868645368559,0.368879121914382
"WUE_ET","SPEI_24","Upland","Atlantic Coast",-1.00254315838463,NA,NA,1.01784183213619,NA,NA,0.333408909261507,0.333588511613743
"WUE_ET","SPEI_24","Upland","Pacific Coast",-1.00254315838463,NA,NA,1.01784183213619,NA,NA,0.347045570388195,0.347228692128395
"WUE_ET","SPEI_24","Upland","Gulf Coast",-1.00254315838463,NA,NA,1.01784183213619,NA,NA,0.392796102708735,0.392988835758243
"WUE_ET","SPEI_24","Upland","AK Coast",-1.00254315838463,NA,NA,1.01784183213619,NA,NA,0.345813544761268,0.345996360890227
"WUE_ET","SPEI_24","Freshwater","Atlantic Coast",-1.00254315838463,NA,NA,1.01784183213619,NA,NA,0.323994772363319,0.324171769677416
"WUE_ET","SPEI_24","Freshwater","Pacific Coast",-1.00254315838463,NA,NA,1.01784183213619,NA,NA,0.337441305775397,0.33762198012487
"WUE_ET","SPEI_24","Freshwater","Gulf Coast",-1.00254315838463,NA,NA,1.01784183213619,NA,NA,0.382667736411385,0.382858633299812
"WUE_ET","SPEI_24","Freshwater","AK Coast",-1.00254315838463,NA,NA,1.01784183213619,NA,NA,0.336225818863968,0.336406172848542
"WUE_ET","SPEI_24","Saline","Atlantic Coast",-1.00254315838463,NA,NA,1.01784183213619,NA,NA,0.34915904942478,0.349342689710676
"WUE_ET","SPEI_24","Saline","Pacific Coast",-1.00254315838463,NA,NA,1.01784183213619,NA,NA,0.363089014177871,0.363275891562308
"WUE_ET","SPEI_24","Saline","Gulf Coast",-1.00254315838463,NA,NA,1.01784183213619,NA,NA,0.409627706114802,0.409823123796595
"WUE_ET","SPEI_24","Saline","AK Coast",-1.00254315838463,NA,NA,1.01784183213619,NA,NA,0.361831594953425,0.362018193013801
"WUE_ET","SPEI_36","Upland","Atlantic Coast",-1.00254315838463,NA,NA,1.01784183213619,NA,NA,0.305354109398914,0.44536835928749
"WUE_ET","SPEI_36","Upland","Pacific Coast",-1.00254315838463,NA,NA,1.01784183213619,NA,NA,0.318391384078797,0.460421326345123
"WUE_ET","SPEI_36","Upland","Gulf Coast",-1.00254315838463,-2.06948804101922,NA,1.01784183213619,NA,NA,0.362461369583474,0.509456534387268
"WUE_ET","SPEI_36","Upland","AK Coast",-1.00254315838463,NA,NA,1.01784183213619,NA,NA,0.317211663680867,0.4590697880431
"WUE_ET","SPEI_36","Freshwater","Atlantic Coast",-1.00254315838463,NA,NA,1.01784183213619,NA,NA,0.296379919640067,0.434855222065248
"WUE_ET","SPEI_36","Freshwater","Pacific Coast",-1.00254315838463,NA,NA,1.01784183213619,NA,NA,0.309204589516285,0.449841053547305
"WUE_ET","SPEI_36","Freshwater","Gulf Coast",-1.00254315838463,NA,NA,1.01784183213619,NA,NA,0.352660901468044,0.498791084515703
"WUE_ET","SPEI_36","Freshwater","AK Coast",-1.00254315838463,NA,NA,1.01784183213619,NA,NA,0.308043524880687,0.448494757965818
"WUE_ET","SPEI_36","Saline","Atlantic Coast",-1.00254315838463,NA,NA,1.01784183213619,NA,NA,0.320415992436405,0.462735946785006
"WUE_ET","SPEI_36","Saline","Pacific Coast",-1.00254315838463,NA,NA,1.01784183213619,NA,NA,0.333787335866245,0.47787015591106
"WUE_ET","SPEI_36","Saline","Gulf Coast",-1.00254315838463,-1.91058135637152,NA,1.01784183213619,1.90317907517341,NA,0.378804028227272,0.526948861124931
"WUE_ET","SPEI_36","Saline","AK Coast",-1.00254315838463,NA,NA,1.01784183213619,NA,NA,0.332578404074917,0.476512631011938
"WUE_ET","SPEI_48","Upland","Atlantic Coast",-1.00254315838463,NA,NA,1.01784183213619,NA,NA,0.321453550414458,0.495324996496699
"WUE_ET","SPEI_48","Upland","Pacific Coast",-1.00254315838463,-2.04678708606955,NA,1.01784183213619,NA,NA,0.334846858184875,0.510512277325622
"WUE_ET","SPEI_48","Upland","Gulf Coast",-1.00254315838463,-1.52466512222709,NA,1.01784183213619,NA,NA,0.379924955534419,0.559351989940065
"WUE_ET","SPEI_48","Upland","AK Coast",-1.00254315838463,-2.06948804101922,NA,1.01784183213619,NA,NA,0.333636010722535,0.509152447668533
"WUE_ET","SPEI_48","Freshwater","Atlantic Coast",-1.00254315838463,NA,NA,1.01784183213619,NA,NA,0.31221887286476,0.484663093034114
"WUE_ET","SPEI_48","Freshwater","Pacific Coast",-1.00254315838463,NA,NA,1.01784183213619,NA,NA,0.325411940128536,0.499847246645311
"WUE_ET","SPEI_48","Freshwater","Gulf Coast",-1.00254315838463,-1.63816989697545,NA,1.01784183213619,NA,NA,0.369926280794713,0.548810613644795
"WUE_ET","SPEI_48","Freshwater","AK Coast",-1.00254315838463,NA,NA,1.01784183213619,NA,NA,0.324218580286795,0.498486894710889
"WUE_ET","SPEI_48","Saline","Atlantic Coast",-1.00254315838463,-2.02408613111988,NA,1.01784183213619,NA,NA,0.33692438125808,0.512839376738266
"WUE_ET","SPEI_48","Saline","Pacific Coast",-1.00254315838463,-1.86517944647217,NA,1.01784183213619,NA,NA,0.350629196125042,0.528001836038247
"WUE_ET","SPEI_48","Saline","Gulf Coast",-1.00254315838463,-1.32035652768004,NA,1.01784183213619,1.76697334547537,NA,0.39656523068034,0.576543968547857
"WUE_ET","SPEI_48","Saline","AK Coast",-1.00254315838463,-1.88788040142185,NA,1.01784183213619,NA,NA,0.349391255942837,0.52664554281546
"WUE_T","SPEI_1","Upland","Atlantic Coast",-1.00254315838463,NA,NA,1.01784183213619,NA,NA,0.369295082726897,0.369305947826301
"WUE_T","SPEI_1","Upland","Pacific Coast",-1.00254315838463,NA,NA,1.01784183213619,NA,NA,0.383554962400929,0.383565991896231
"WUE_T","SPEI_1","Upland","Gulf Coast",-1.00254315838463,NA,NA,1.01784183213619,NA,NA,0.430941967282836,0.430953406809666
"WUE_T","SPEI_1","Upland","AK Coast",-1.00254315838463,NA,NA,1.01784183213619,NA,NA,0.382269206443453,0.382280221894009
"WUE_T","SPEI_1","Freshwater","Atlantic Coast",-1.00254315838463,NA,NA,1.01784183213619,NA,NA,0.359414007237604,0.359424747294916
"WUE_T","SPEI_1","Freshwater","Pacific Coast",-1.00254315838463,NA,NA,1.01784183213619,NA,NA,0.373518301562094,0.373529217326432
"WUE_T","SPEI_1","Freshwater","Gulf Coast",-1.00254315838463,NA,NA,1.01784183213619,NA,NA,0.420511179585605,0.420522546838776
"WUE_T","SPEI_1","Freshwater","AK Coast",-1.00254315838463,NA,NA,1.01784183213619,NA,NA,0.37224587375854,0.37225677443302
"WUE_T","SPEI_1","Saline","Atlantic Coast",-1.00254315838463,NA,NA,1.01784183213619,NA,NA,0.385759424699249,0.385770477915718
"WUE_T","SPEI_1","Saline","Pacific Coast",-1.00254315838463,NA,NA,1.01784183213619,NA,NA,0.400251601297026,0.400262799169316
"WUE_T","SPEI_1","Saline","Gulf Coast",-1.00254315838463,NA,NA,1.01784183213619,NA,NA,0.448201601101502,0.448213137923798
"WUE_T","SPEI_1","Saline","AK Coast",-1.00254315838463,NA,NA,1.01784183213619,NA,NA,0.398946097355021,0.398957282999295
"WUE_T","SPEI_3","Upland","Atlantic Coast",-1.00254315838463,NA,NA,1.01784183213619,NA,NA,0.338309599591701,0.380239830112536
"WUE_T","SPEI_3","Upland","Pacific Coast",-1.00254315838463,NA,NA,1.01784183213619,NA,NA,0.352040844926556,0.394657878440191
"WUE_T","SPEI_3","Upland","Gulf Coast",-1.00254315838463,NA,NA,1.01784183213619,NA,NA,0.398048455978758,0.442432101630322
"WUE_T","SPEI_3","Upland","AK Coast",-1.00254315838463,NA,NA,1.01784183213619,NA,NA,0.350800613180649,0.393358653130824
"WUE_T","SPEI_3","Freshwater","Atlantic Coast",-1.00254315838463,NA,NA,1.01784183213619,NA,NA,0.328825346768785,0.370237816536599
"WUE_T","SPEI_3","Freshwater","Pacific Coast",-1.00254315838463,NA,NA,1.01784183213619,NA,NA,0.34237082473156,0.384511905780194
"WUE_T","SPEI_3","Freshwater","Gulf Coast",-1.00254315838463,NA,NA,1.01784183213619,NA,NA,0.387871168712584,0.431934297779366
"WUE_T","SPEI_3","Freshwater","AK Coast",-1.00254315838463,NA,NA,1.01784183213619,NA,NA,0.341146724030236,0.383224936185739
"WUE_T","SPEI_3","Saline","Atlantic Coast",-1.00254315838463,NA,NA,1.01784183213619,NA,NA,0.354168244258237,0.396885069246324
"WUE_T","SPEI_3","Saline","Pacific Coast",-1.00254315838463,NA,NA,1.01784183213619,NA,NA,0.368185000652396,0.411515192723349
"WUE_T","SPEI_3","Saline","Gulf Coast",-1.00254315838463,NA,NA,1.01784183213619,NA,NA,0.414951320049407,0.459780107264611
"WUE_T","SPEI_3","Saline","AK Coast",-1.00254315838463,NA,NA,1.01784183213619,NA,NA,0.366920100325245,0.410198077572797
"WUE_T","SPEI_6","Upland","Atlantic Coast",-1.00254315838463,NA,NA,1.01784183213619,NA,NA,0.34247175196253,0.379030431307394
"WUE_T","SPEI_6","Upland","Pacific Coast",-1.00254315838463,NA,NA,1.01784183213619,NA,NA,0.356280969749079,0.393431732756631
"WUE_T","SPEI_6","Upland","Gulf Coast",-1.00254315838463,NA,NA,1.01784183213619,NA,NA,0.402498498729216,0.441165700484281
"WUE_T","SPEI_6","Upland","AK Coast",-1.00254315838463,NA,NA,1.01784183213619,NA,NA,0.355033984991644,0.392133929149881
"WUE_T","SPEI_6","Freshwater","Atlantic Coast",-1.00254315838463,NA,NA,1.01784183213619,NA,NA,0.332929525299268,0.369041287263313
"WUE_T","SPEI_6","Freshwater","Pacific Coast",-1.00254315838463,NA,NA,1.01784183213619,NA,NA,0.346556772920159,0.383297322675147
"WUE_T","SPEI_6","Freshwater","Gulf Coast",-1.00254315838463,NA,NA,1.01784183213619,NA,NA,0.392281580469547,0.430674735176294
"WUE_T","SPEI_6","Freshwater","AK Coast",-1.00254315838463,NA,NA,1.01784183213619,NA,NA,0.345325564828307,0.382011895167027
"WUE_T","SPEI_6","Saline","Atlantic Coast",-1.00254315838463,NA,NA,1.01784183213619,NA,NA,0.358419818792412,0.395656526682037
"WUE_T","SPEI_6","Saline","Pacific Coast",-1.00254315838463,NA,NA,1.01784183213619,NA,NA,0.372507786013377,0.410272169887768
"WUE_T","SPEI_6","Saline","Gulf Coast",-1.00254315838463,NA,NA,1.01784183213619,NA,NA,0.419458652026457,0.458504883693116
"WUE_T","SPEI_6","Saline","AK Coast",-1.00254315838463,NA,NA,1.01784183213619,NA,NA,0.371236760742581,0.408956268448026
"WUE_T","SPEI_12","Upland","Atlantic Coast",-1.00254315838463,NA,NA,1.01784183213619,NA,NA,0.326452612342998,0.411294212090698
"WUE_T","SPEI_12","Upland","Pacific Coast",-1.00254315838463,NA,NA,1.01784183213619,NA,NA,0.339949854951135,0.426080247608131
"WUE_T","SPEI_12","Upland","Gulf Coast",-1.00254315838463,NA,NA,1.01784183213619,NA,NA,0.385316971599835,0.474675531840017
"WUE_T","SPEI_12","Upland","AK Coast",-1.00254315838463,NA,NA,1.01784183213619,NA,NA,0.338729951667186,0.424750161999173
"WUE_T","SPEI_12","Freshwater","Atlantic Coast",-1.00254315838463,NA,NA,1.01784183213619,NA,NA,0.317141444450717,0.401003868647028
"WUE_T","SPEI_12","Freshwater","Pacific Coast",-1.00254315838463,NA,NA,1.01784183213619,NA,NA,0.330442582491861,0.415681176867116
"WUE_T","SPEI_12","Freshwater","Gulf Coast",-1.00254315838463,NA,NA,1.01784183213619,NA,NA,0.375262271376097,0.464049408451746
"WUE_T","SPEI_12","Freshwater","AK Coast",-1.00254315838463,NA,NA,1.01784183213619,NA,NA,0.329239778127127,0.414360116411521
"WUE_T","SPEI_12","Saline","Atlantic Coast",-1.00254315838463,NA,NA,1.01784183213619,NA,NA,0.342042757948326,0.428359283289774
"WUE_T","SPEI_12","Saline","Pacific Coast",-1.00254315838463,NA,NA,1.01784183213619,NA,NA,0.355844039149012,0.443296849305171
"WUE_T","SPEI_12","Saline","Gulf Coast",-1.00254315838463,NA,NA,1.01784183213619,NA,NA,0.402040288274315,0.492171822769971
"WUE_T","SPEI_12","Saline","AK Coast",-1.00254315838463,NA,NA,1.01784183213619,NA,NA,0.354597741246007,0.441954405805333
"WUE_T","SPEI_24","Upland","Atlantic Coast",-1.00254315838463,NA,NA,1.01784183213619,NA,NA,0.308521758278207,0.414548419965127
"WUE_T","SPEI_24","Upland","Pacific Coast",-1.00254315838463,NA,NA,1.01784183213619,NA,NA,0.321631657267458,0.429366119793481
"WUE_T","SPEI_24","Upland","Gulf Coast",-1.00254315838463,NA,NA,1.01784183213619,NA,NA,0.36590937395575,0.478024022356525
"WUE_T","SPEI_24","Upland","AK Coast",-1.00254315838463,NA,NA,1.01784183213619,NA,NA,0.32044557525078,0.428033426816872
"WUE_T","SPEI_24","Freshwater","Atlantic Coast",-1.00254315838463,NA,NA,1.01784183213619,NA,NA,0.299494610902023,0.404232563752504
"WUE_T","SPEI_24","Freshwater","Pacific Coast",-1.00254315838463,NA,NA,1.01784183213619,NA,NA,0.312394218718814,0.418945393838823
"WUE_T","SPEI_24","Freshwater","Gulf Coast",-1.00254315838463,NA,NA,1.01784183213619,NA,NA,0.356067745413052,0.467389632133915
"WUE_T","SPEI_24","Freshwater","AK Coast",-1.00254315838463,NA,NA,1.01784183213619,NA,NA,0.311226573085036,0.417621373869016
"WUE_T","SPEI_24","Saline","Atlantic Coast",-1.00254315838463,NA,NA,1.01784183213619,NA,NA,0.323667085901704,0.431649512331883
"WUE_T","SPEI_24","Saline","Pacific Coast",-1.00254315838463,NA,NA,1.01784183213619,NA,NA,0.337106801418462,0.446612173150987
"WUE_T","SPEI_24","Saline","Gulf Coast",-1.00254315838463,NA,NA,1.01784183213619,NA,NA,0.382314268992037,0.495527314049499
"WUE_T","SPEI_24","Saline","AK Coast",-1.00254315838463,NA,NA,1.01784183213619,NA,NA,0.335891908572687,0.445267719970984
"WUE_T","SPEI_36","Upland","Atlantic Coast",-1.00254315838463,NA,NA,1.01784183213619,NA,NA,0.372237173635499,0.372325963629787
"WUE_T","SPEI_36","Upland","Pacific Coast",-1.00254315838463,NA,NA,1.01784183213619,NA,NA,0.386541033148214,0.38663113370043
"WUE_T","SPEI_36","Upland","Gulf Coast",-1.00254315838463,NA,NA,1.01784183213619,NA,NA,0.434037202390677,0.434130539282248
"WUE_T","SPEI_36","Upland","AK Coast",-1.00254315838463,NA,NA,1.01784183213619,NA,NA,0.38525152303471,0.385341511815805
"WUE_T","SPEI_36","Freshwater","Atlantic Coast",-1.00254315838463,NA,NA,1.01784183213619,NA,NA,0.362322600486921,0.362410390836226
"WUE_T","SPEI_36","Freshwater","Pacific Coast",-1.00254315838463,NA,NA,1.01784183213619,NA,NA,0.376473954615403,0.376563149002833
"WUE_T","SPEI_36","Freshwater","Gulf Coast",-1.00254315838463,NA,NA,1.01784183213619,NA,NA,0.423587262825521,0.423680034774183
"WUE_T","SPEI_36","Freshwater","AK Coast",-1.00254315838463,NA,NA,1.01784183213619,NA,NA,0.375197488205449,0.375286562192392
"WUE_T","SPEI_36","Saline","Atlantic Coast",-1.00254315838463,NA,NA,1.01784183213619,NA,NA,0.388751834594198,0.388842123831854
"WUE_T","SPEI_36","Saline","Pacific Coast",-1.00254315838463,NA,NA,1.01784183213619,NA,NA,0.40328262081476,0.403374057771167
"WUE_T","SPEI_36","Saline","Gulf Coast",-1.00254315838463,NA,NA,1.01784183213619,NA,NA,0.451322484444255,0.451416573643931
"WUE_T","SPEI_36","Saline","AK Coast",-1.00254315838463,NA,NA,1.01784183213619,NA,NA,0.401973856741146,0.402065196900037
"WUE_T","SPEI_48","Upland","Atlantic Coast",-1.00254315838463,NA,NA,1.01784183213619,NA,NA,0.359582001292952,0.453229459549441
"WUE_T","SPEI_48","Upland","Pacific Coast",-1.00254315838463,NA,NA,1.01784183213619,NA,NA,0.373689042350479,0.468323772448548
"WUE_T","SPEI_48","Upland","Gulf Coast",-1.00254315838463,-1.16144984303234,NA,1.01784183213619,NA,NA,0.420688976706907,0.517393584031832
"WUE_T","SPEI_48","Upland","AK Coast",-1.00254315838463,NA,NA,1.01784183213619,NA,NA,0.37241637866452,0.466969112573463
"WUE_T","SPEI_48","Freshwater","Atlantic Coast",-1.00254315838463,NA,NA,1.01784183213619,NA,NA,0.349816668894313,0.4426788658845
"WUE_T","SPEI_48","Freshwater","Pacific Coast",-1.00254315838463,NA,NA,1.01784183213619,NA,NA,0.363758206318115,0.457715948839169
"WUE_T","SPEI_48","Freshwater","Gulf Coast",-1.00254315838463,-1.36575843757939,NA,1.01784183213619,NA,NA,0.410327412426123,0.506733618250437
"WUE_T","SPEI_48","Freshwater","AK Coast",-1.00254315838463,NA,NA,1.01784183213619,NA,NA,0.362499788610136,0.456365635258823
"WUE_T","SPEI_48","Saline","Atlantic Coast",-1.00254315838463,NA,NA,1.01784183213619,NA,NA,0.375871375414853,0.470643468310833
"WUE_T","SPEI_48","Saline","Pacific Coast",-1.00254315838463,NA,NA,1.01784183213619,NA,NA,0.390228076300057,0.485802449513091
"WUE_T","SPEI_48","Saline","Gulf Coast",-1.00254315838463,-1.00254315838463,NA,1.01784183213619,1.19944947173357,NA,0.437853931408679,0.534861290064835
"WUE_T","SPEI_48","Saline","AK Coast",-1.00254315838463,NA,NA,1.01784183213619,NA,NA,0.388934064384783,0.484443298149825
