"site_name","Year","month","water_class","difference_type","Trans_ratio","Trans_ratio_z","SPEI_1","WUE_difference","simple_gam_fitted","simple_gam_residual"
"US-Tw1",2013,10,"Freshwater","WUE_ET_minus_WUE_T",0.335899737835126,-1.25609336326903,-0.723084310595018,-2.75955308075394,-2.64408317054133,-0.115469910212617
"US-Tw1",2014,7,"Freshwater","WUE_ET_minus_WUE_T",0.463571174526152,-0.520625751914475,-0.730388612629297,-2.14384368969711,-1.94676473018219,-0.197078959514918
"US-Tw1",2014,8,"Freshwater","WUE_ET_minus_WUE_T",0.582134938306163,0.162375946825077,0.967943236062957,-1.39533776545781,-1.36887113123456,-0.0264666342232422
"US-Tw1",2014,10,"Freshwater","WUE_ET_minus_WUE_T",0.408545055246793,-0.837610737416292,-0.206055708358478,-2.02172471484196,-2.25077512739297,0.229050412551009
"US-Tw1",2015,5,"Freshwater","WUE_ET_minus_WUE_T",0.390856770426378,-0.939506360454608,0.0194377283701645,-2.63952801592259,-2.35027778762696,-0.289250228295627
"US-Tw1",2015,6,"Freshwater","WUE_ET_minus_WUE_T",0.533825807101811,-0.115914971287348,0.149617845752106,-1.12416829435249,-1.55515305280612,0.43098475845363
"US-Tw1",2015,7,"Freshwater","WUE_ET_minus_WUE_T",0.628438421151732,0.429113071498016,0.452712959810809,-0.967534580114165,-1.10350751269955,0.135972932585381
"US-Tw1",2015,8,"Freshwater","WUE_ET_minus_WUE_T",0.647029379344963,0.536208659748169,0.410906873194691,-0.915376294664091,-1.04437136267329,0.128995068009201
"US-Tw1",2015,9,"Freshwater","WUE_ET_minus_WUE_T",0.517491283893839,-0.21001207771732,-0.258222146229733,-1.40167803288957,-1.67418098368936,0.27250295079979
"US-Tw1",2015,10,"Freshwater","WUE_ET_minus_WUE_T",0.45110331722032,-0.592448435743287,-0.48777122619944,-1.99661408043387,-2.02356403826738,0.0269499578335124
"US-Tw1",2016,6,"Freshwater","WUE_ET_minus_WUE_T",0.502123057981921,-0.298542705202532,-0.0246202442604913,-1.60034562823558,-1.71878995795817,0.118444329722591
"US-Tw1",2016,7,"Freshwater","WUE_ET_minus_WUE_T",0.590453856748376,0.210298138619276,-0.227372827610564,-1.12348874785583,-1.29368956239202,0.170200814536186
"US-Tw1",2016,9,"Freshwater","WUE_ET_minus_WUE_T",0.546352400214497,-0.0437539323441314,-0.504843635277944,-1.39799734701079,-1.52601790497396,0.128020557963171
"US-Tw1",2017,7,"Freshwater","WUE_ET_minus_WUE_T",0.579013041879667,0.144391863875909,-0.184295986584489,-1.36003707284453,-1.35137133583835,-0.00866573700617579
"US-Tw1",2017,8,"Freshwater","WUE_ET_minus_WUE_T",0.643862627325724,0.517966180430123,-0.151152114921624,-1.21723783989406,-1.0600792775727,-0.157158562321364
"US-Tw1",2018,6,"Freshwater","WUE_ET_minus_WUE_T",0.466287751967398,-0.504976560728448,-0.089367942332031,-1.97220679824561,-1.90628453742142,-0.0659222608241885
"US-Tw1",2018,7,"Freshwater","WUE_ET_minus_WUE_T",0.659517512956968,0.608148147827445,-0.885248301665318,-0.965028566499274,-0.949288811048821,-0.0157397554504527
"US-Tw1",2018,9,"Freshwater","WUE_ET_minus_WUE_T",0.609660513871124,0.320940539161526,0.525839997576048,-1.23374510913561,-1.2060957941681,-0.0276493149675108
"US-Tw1",2018,10,"Freshwater","WUE_ET_minus_WUE_T",0.512865551364719,-0.236659200536108,-0.147660307228183,-1.70441906516878,-1.70014173798585,-0.0042773271829295
"US-Tw1",2019,6,"Freshwater","WUE_ET_minus_WUE_T",0.326247232318246,-1.31169785367095,0.80038419270631,-3.30201184170152,-2.65956301519576,-0.642448826505756
"US-Tw1",2019,8,"Freshwater","WUE_ET_minus_WUE_T",0.508878346467323,-0.259628003409107,-0.838419960289044,-1.54739457701375,-1.74316525034859,0.19577067333484
"US-Tw1",2019,9,"Freshwater","WUE_ET_minus_WUE_T",0.481868047354848,-0.415224279953718,0.144614704761146,-1.70466005111849,-1.85940743446407,0.154747383345588
"US-Tw1",2020,7,"Freshwater","WUE_ET_minus_WUE_T",0.634337154220238,0.463093476452736,-0.126169800983148,-0.96147923112402,-1.0741442497107,0.112665018586682
"US-Tw1",2020,9,"Freshwater","WUE_ET_minus_WUE_T",0.518319339864347,-0.205241955578164,-0.896289573414449,-1.6451477058786,-1.66990695434421,0.0247592484656116
"US-Tw1",2021,7,"Freshwater","WUE_ET_minus_WUE_T",0.651773713155207,0.563539000389149,-0.800991478562627,-0.909273103277928,-0.987602215671502,0.0783291123935735
"US-Tw1",2021,8,"Freshwater","WUE_ET_minus_WUE_T",0.687422560631907,0.768898737702062,0.483892043910743,-0.908397335687146,-0.845097004375092,-0.0633003313120545
"US-Tw1",2021,9,"Freshwater","WUE_ET_minus_WUE_T",0.595832623819173,0.241283213058166,-0.462879839872573,-1.32948795199621,-1.27545289409404,-0.0540350579021738
"US-Tw1",2022,6,"Freshwater","WUE_ET_minus_WUE_T",0.264923500671322,-1.66496103925615,-0.793528127154536,-3.68279394292908,-2.99300953829628,-0.6897844046328
"US-Tw1",2022,8,"Freshwater","WUE_ET_minus_WUE_T",0.703866333103585,0.86362518846388,-0.495748891486527,-0.733726489100962,-0.764544606392604,0.0308181172916427
"US-Tw1",2022,9,"Freshwater","WUE_ET_minus_WUE_T",0.632774570676561,0.454092014448427,-0.282926593624064,-1.04030742180532,-1.09073310586735,0.0504256840620287
"US-Tw1",2022,10,"Freshwater","WUE_ET_minus_WUE_T",0.595792854324838,0.241054115808526,-0.316311140246945,-1.4060453795881,-1.27771174860276,-0.128333630985344
"US-Tw1",2023,8,"Freshwater","WUE_ET_minus_WUE_T",0.646501215761881,0.533166105995181,-0.365183668005962,-1.03144626826778,-1.04699032561379,0.0155440573460104
"US-Tw1",2023,10,"Freshwater","WUE_ET_minus_WUE_T",0.397772640497716,-0.89966660793334,0.0595376734208644,-3.05236679280008,-2.30875251201664,-0.743614280783437
"US-Tw2",2012,7,"Upland","WUE_ET_minus_WUE_T",0.571010697182399,0.0982933355576358,0.813443868341227,-1.88255432469011,-2.16887821668204,0.286323891991931
"US-Tw2",2012,8,"Upland","WUE_ET_minus_WUE_T",0.64637078186242,0.532414724864349,-0.31131114173071,-1.95932271236085,-1.57051344628262,-0.388809266078232
"US-Tw2",2012,9,"Upland","WUE_ET_minus_WUE_T",0.426628485033906,-0.733438831347653,0.998998316881607,-3.83141525680498,-3.35819090135246,-0.473224355452521
"US-Tw3",2013,6,"Freshwater","WUE_ET_minus_WUE_T",0.579128752938961,0.145058432206238,-0.676308863857391,-1.72024661544996,-1.56809196508252,-0.152154650367441
"US-Tw3",2013,7,"Freshwater","WUE_ET_minus_WUE_T",0.66771306080047,0.655359647536575,0.0691284717158373,-1.24802890106066,-1.1522835010511,-0.095745400009553
"US-Tw3",2013,8,"Freshwater","WUE_ET_minus_WUE_T",0.537358396656201,-0.0955650381401962,0.983545415762472,-1.96561875876459,-1.83992346559653,-0.125695293168056
"US-Tw3",2014,3,"Freshwater","WUE_ET_minus_WUE_T",0.575688151393071,0.12523840772651,-0.20847885100421,-2.1367876461515,-1.61792438315913,-0.518863262992371
"US-Tw3",2014,4,"Freshwater","WUE_ET_minus_WUE_T",0.673925582761686,0.691147673470365,-0.372770485324691,-1.64271311987098,-1.13206367755111,-0.510649442319862
"US-Tw3",2014,7,"Freshwater","WUE_ET_minus_WUE_T",0.637446220342442,0.48100364879594,-0.673279828011376,-1.60397833615612,-1.30214790313304,-0.301830433023072
"US-Tw3",2015,4,"Freshwater","WUE_ET_minus_WUE_T",0.610847461578784,0.32777810297361,-0.242687689433643,-1.35219067673623,-1.44520356094411,0.0930128842078806
"US-Tw3",2015,5,"Freshwater","WUE_ET_minus_WUE_T",0.719637156808222,0.954475031935236,-0.0034972405036728,-1.29298953314142,-0.912886705233758,-0.380102827907665
"US-Tw3",2015,6,"Freshwater","WUE_ET_minus_WUE_T",0.649697644525728,0.551579541989491,0.133184270535476,-1.25607447642541,-1.21519144454108,-0.0408830318843241
"US-Tw3",2015,7,"Freshwater","WUE_ET_minus_WUE_T",0.612823478937812,0.339161203255911,0.495682612346306,-1.52186047802784,-1.42491576421782,-0.096944713810017
"US-Tw3",2015,8,"Freshwater","WUE_ET_minus_WUE_T",0.590410603498916,0.210048972753455,0.460545633622742,-1.74121476700371,-1.57062913457483,-0.170585632428882
"US-Tw3",2015,9,"Freshwater","WUE_ET_minus_WUE_T",0.350458045947796,-1.17222837067165,-0.135004656736362,-3.44242997033422,-2.80634176367798,-0.636088206656234
"US-Tw3",2016,4,"Freshwater","WUE_ET_minus_WUE_T",0.636654774009987,0.476444421150885,0.227345671468777,-1.3618616160687,-1.31648315132926,-0.0453784647394468
"US-Tw3",2016,5,"Freshwater","WUE_ET_minus_WUE_T",0.714229479083936,0.923323413985789,0.176066312596842,-1.16810541739228,-0.939242400350972,-0.228863017041305
"US-Tw3",2016,6,"Freshwater","WUE_ET_minus_WUE_T",0.550385652670668,-0.0205198666297399,-0.018020053648069,-1.56701739209128,-1.71392947515903,0.14691208306775
"US-Tw3",2016,7,"Freshwater","WUE_ET_minus_WUE_T",0.529322813249782,-0.141855042286242,-0.341608327902551,-1.6118815461391,-1.84789194478013,0.236010398641023
"US-Tw3",2016,8,"Freshwater","WUE_ET_minus_WUE_T",0.529874089153906,-0.138679347057054,0.971406099780532,-1.47482957863586,-1.87831881089358,0.403489232257718
"US-Tw3",2016,9,"Freshwater","WUE_ET_minus_WUE_T",0.646945641618663,0.535726277884706,-0.652330141432204,-1.6486280648043,-1.26380458751424,-0.384823477290053
"US-Tw3",2017,3,"Freshwater","WUE_ET_minus_WUE_T",0.676202530307996,0.704264320517403,0.688931259193037,-1.2428406788673,-1.11674108054608,-0.126099598321221
"US-Tw3",2017,5,"Freshwater","WUE_ET_minus_WUE_T",0.676865195812128,0.708081689758973,0.187589944262287,-1.18407610707023,-1.12228556147792,-0.0617905455923098
"US-Tw3",2017,7,"Freshwater","WUE_ET_minus_WUE_T",0.414519864724156,-0.803192084595386,-0.250859946322922,-2.45678853305054,-2.45128048545853,-0.00550804759201551
"US-Tw3",2017,8,"Freshwater","WUE_ET_minus_WUE_T",0.385767766356916,-0.968822218129172,-0.210321113722597,-3.42227615899634,-2.63939082791873,-0.782885331077604
"US-Tw3",2018,5,"Freshwater","WUE_ET_minus_WUE_T",0.638218242874463,0.485450983158687,-0.082893531662455,-1.5438344070621,-1.31340675683188,-0.230427650230219
"US-Tw3",2018,6,"Freshwater","WUE_ET_minus_WUE_T",0.430346937370404,-0.712018211914362,-0.150527398442338,-1.7154559432714,-2.34041320597264,0.624957262701242
"US-Tw4",2014,8,"Freshwater","WUE_ET_minus_WUE_T",0.32185186135949,-1.33701794925253,0.967943236062957,-2.04907935325579,-2.71082879282697,0.661749439571176
"US-Tw4",2015,5,"Freshwater","WUE_ET_minus_WUE_T",0.440449693604111,-0.653819994772937,0.0194377283701645,-1.59120680298223,-2.0522921368466,0.461085333864371
"US-Tw4",2015,6,"Freshwater","WUE_ET_minus_WUE_T",0.416366349559933,-0.792555172951175,0.149617845752106,-1.49432817961613,-2.139688792784,0.645360613167866
"US-Tw4",2015,7,"Freshwater","WUE_ET_minus_WUE_T",0.497147631199102,-0.327204286416548,0.452712959810809,-1.22282890930551,-1.73875024684698,0.515921337541472
"US-Tw4",2015,8,"Freshwater","WUE_ET_minus_WUE_T",0.541901249414646,-0.0693953548219585,0.410906873194691,-1.38598346257266,-1.54114058403622,0.155157121463568
"US-Tw4",2015,9,"Freshwater","WUE_ET_minus_WUE_T",0.456576157744294,-0.560921439166652,-0.258222146229733,-2.048117031088,-1.96046079559562,-0.0876562354923851
"US-Tw4",2015,10,"Freshwater","WUE_ET_minus_WUE_T",0.376364128032389,-1.02299307729573,-0.48777122619944,-2.9115011336758,-2.39234128774037,-0.519159845935433
"US-Tw4",2016,5,"Freshwater","WUE_ET_minus_WUE_T",0.529911328015725,-0.138464827839119,0.163892604739506,-1.34505027885661,-1.58443368301047,0.239383404153855
"US-Tw4",2016,6,"Freshwater","WUE_ET_minus_WUE_T",0.513826934483136,-0.231121030339041,-0.0246202442604913,-1.29809696650738,-1.62607162522834,0.327974658720963
"US-Tw4",2016,7,"Freshwater","WUE_ET_minus_WUE_T",0.507502427297783,-0.267554161454057,-0.227372827610564,-1.32628982144047,-1.68496788856882,0.358678067128345
"US-Tw4",2016,9,"Freshwater","WUE_ET_minus_WUE_T",0.408493084369141,-0.837910122292321,-0.504843635277944,-2.09890971444284,-2.21692787010979,0.118018155666953
"US-Tw4",2017,5,"Freshwater","WUE_ET_minus_WUE_T",0.358116215177394,-1.12811250907708,0.186888467909345,-1.89682205566776,-2.49550051154096,0.598678455873205
"US-Tw4",2017,7,"Freshwater","WUE_ET_minus_WUE_T",0.561916490356084,0.0459049960428215,-0.184295986584489,-1.03952170919332,-1.40588388149391,0.366362172300591
"US-Tw4",2017,8,"Freshwater","WUE_ET_minus_WUE_T",0.611483643670839,0.331442911138669,-0.151152114921624,-1.12189513127476,-1.18934798198971,0.0674528507149506
"US-Tw4",2018,5,"Freshwater","WUE_ET_minus_WUE_T",0.41248366316108,-0.814921883669052,-0.053832647901134,-2.60389531179059,-2.20177378786917,-0.402121523921414
"US-Tw4",2018,6,"Freshwater","WUE_ET_minus_WUE_T",0.551686086945255,-0.0130285489596119,-0.089367942332031,-1.32627304554586,-1.4317704985483,0.105497453002437
"US-Tw4",2018,7,"Freshwater","WUE_ET_minus_WUE_T",0.633169677630969,0.456368078504095,-0.885248301665318,-1.08430201868609,-1.04788475261185,-0.0364172660742408
"US-Tw4",2018,8,"Freshwater","WUE_ET_minus_WUE_T",0.594163329029874,0.231667027299222,0.945786886440377,-1.69507796152211,-1.27622077251396,-0.418857189008148
"US-Tw4",2018,9,"Freshwater","WUE_ET_minus_WUE_T",0.488788377768442,-0.375358833061408,0.525839997576048,-2.15181968736288,-1.79114768472975,-0.360672002633128
"US-Tw4",2018,10,"Freshwater","WUE_ET_minus_WUE_T",0.486518327108643,-0.388435749713151,-0.147660307228183,-2.07042323504781,-1.80506753728474,-0.265355697763074
"US-Tw4",2019,6,"Freshwater","WUE_ET_minus_WUE_T",0.411366423487215,-0.821357885452571,0.80038419270631,-2.05749912069576,-2.16651930566529,0.109020184969528
"US-Tw4",2019,8,"Freshwater","WUE_ET_minus_WUE_T",0.540178677376841,-0.0793184509730264,-0.838419960289044,-1.47552830474166,-1.54995301846557,0.0744247137239165
"US-Tw4",2019,9,"Freshwater","WUE_ET_minus_WUE_T",0.529049338059846,-0.143430431033485,0.144614704761146,-1.69476464633454,-1.58258192110964,-0.112182725224899
"US-Tw4",2020,5,"Freshwater","WUE_ET_minus_WUE_T",0.42770757210181,-0.727222612521858,-0.169981723962008,-2.59048236267257,-2.12023320682394,-0.47024915584863
"US-Tw4",2020,7,"Freshwater","WUE_ET_minus_WUE_T",0.50998350681595,-0.253261586120835,-0.126169800983148,-1.88093808514936,-1.6721146873681,-0.208823397781252
"US-Tw4",2021,7,"Freshwater","WUE_ET_minus_WUE_T",0.616199811261217,0.358610996674023,-0.800991478562627,-1.19299873476893,-1.13250483940054,-0.0604938953683893
"US-Tw4",2021,8,"Freshwater","WUE_ET_minus_WUE_T",0.617626467820031,0.366829433927718,0.483892043910743,-1.42817509189167,-1.15863576424274,-0.269539327648924
"US-Tw4",2021,9,"Freshwater","WUE_ET_minus_WUE_T",0.529130594681034,-0.142962341892788,-0.462879839872573,-1.84454156663134,-1.58216434468657,-0.262377221944762
"US-Tw4",2022,6,"Freshwater","WUE_ET_minus_WUE_T",0.49255019314615,-0.353688415292904,-0.793528127154536,-1.79773311820314,-1.73654410114499,-0.0611890170581526
"US-Tw4",2022,8,"Freshwater","WUE_ET_minus_WUE_T",0.659000488335095,0.605169761482653,-0.495748891486527,-1.06864291742863,-0.953036283389076,-0.115606634039551
"US-Tw4",2022,9,"Freshwater","WUE_ET_minus_WUE_T",0.581953465796702,0.161330551265044,-0.282926593624064,-1.51608312953937,-1.31327469783751,-0.202808431701856
"US-Tw4",2022,10,"Freshwater","WUE_ET_minus_WUE_T",0.544709902638881,-0.0532157493323558,-0.316311140246945,-2.02338589085024,-1.50439832232664,-0.518987568523602
"US-Tw4",2023,8,"Freshwater","WUE_ET_minus_WUE_T",0.581244837487852,0.157248407418657,-0.365183668005962,-1.49451447036885,-1.34129530955089,-0.153219160817962
"US-Tw4",2023,10,"Freshwater","WUE_ET_minus_WUE_T",0.459869474222607,-0.541949869123145,0.0595376734208644,-2.62687444150176,-1.9451116364606,-0.681762805041163
"US-Tw4",2024,5,"Freshwater","WUE_ET_minus_WUE_T",0.244705283075024,-1.78143066305605,0.460864850300177,-4.19023710312833,-3.11184044936951,-1.07839665375881
"US-Tw4",2024,6,"Freshwater","WUE_ET_minus_WUE_T",0.498637159392145,-0.318623669086814,-0.442553510335918,-1.42954888140158,-1.70484224674374,0.275293365342159
"US-Tw4",2024,8,"Freshwater","WUE_ET_minus_WUE_T",0.613532776956054,0.343247205048761,0.141908774458449,-1.26319050895964,-1.17909737814571,-0.0840931308139306
"US-Tw4",2024,9,"Freshwater","WUE_ET_minus_WUE_T",0.56792647234582,0.0805262646118588,0.0935548864636732,-1.56991718388534,-1.38420846727949,-0.185708716605853
"US-Tw5",2018,5,"Freshwater","WUE_ET_minus_WUE_T",0.294955931056296,-1.49195538966937,-0.053832647901134,-1.73337279787394,-2.7223284710085,0.988955673134561
"US-Tw5",2018,6,"Freshwater","WUE_ET_minus_WUE_T",0.556354874747603,0.0138665992576313,-0.089367942332031,-0.659306614026769,-1.29132318772944,0.632016573702666
"US-Tw5",2018,7,"Freshwater","WUE_ET_minus_WUE_T",0.598067023618998,0.254154758379339,-0.885248301665318,-0.79252508165532,-1.1066718052843,0.314146723628977
"US-Tw5",2018,8,"Freshwater","WUE_ET_minus_WUE_T",0.608541488549129,0.314494250923971,0.945786886440377,-1.14619796843675,-1.08740222353566,-0.0587957449010919
"US-Tw5",2018,9,"Freshwater","WUE_ET_minus_WUE_T",0.589292535268709,0.20360819796534,0.525839997576048,-1.30008728281114,-1.15960944656836,-0.140477836242778
"US-Tw5",2019,4,"Freshwater","WUE_ET_minus_WUE_T",0.284441702191429,-1.55252394743686,0.0656400450269604,-3.72083127938974,-2.77480355483988,-0.946027724549861
"US-Tw5",2019,6,"Freshwater","WUE_ET_minus_WUE_T",0.437532435175135,-0.670625234410488,0.80038419270631,-1.78493824809047,-1.90989433782598,0.124956089735506
"US-Tw5",2019,8,"Freshwater","WUE_ET_minus_WUE_T",0.527080840861148,-0.154770210472075,-0.838419960289044,-1.73513782709699,-1.50047305187323,-0.23466477522376
"US-Tw5",2019,9,"Freshwater","WUE_ET_minus_WUE_T",0.5377515441616,-0.0933002617407168,0.144614704761146,-1.81905203431828,-1.42126142590771,-0.39779060841057
"US-Twt",2009,6,"Upland","WUE_ET_minus_WUE_T",0.458471089108399,-0.550005445110661,0.591622863722815,-1.1993050980974,-2.47296287251708,1.27365777441968
"US-Twt",2009,7,"Upland","WUE_ET_minus_WUE_T",0.622390246145122,0.394271787179024,0.212939834313663,-0.912709564524699,-1.0944751371046,0.181765572579904
"US-Twt",2009,8,"Upland","WUE_ET_minus_WUE_T",0.62329801347309,0.399501096769879,0.156024985597427,-1.07773470584477,-1.12050917312461,0.0427744672798438
"US-Twt",2009,9,"Upland","WUE_ET_minus_WUE_T",0.571933843928225,0.103611240248608,-0.437351256465468,-0.965691392096963,-1.54731276246091,0.581621370363949
"US-Twt",2010,6,"Upland","WUE_ET_minus_WUE_T",0.51704167273687,-0.212602120190601,0.452882194311106,-0.705975230651904,-2.01584306966303,1.30986783901113
"US-Twt",2010,9,"Upland","WUE_ET_minus_WUE_T",0.655011182600143,0.582188856466691,-0.302916104681128,-1.22921860418962,-0.866034009481253,-0.363184594708362
"US-Twt",2011,9,"Upland","WUE_ET_minus_WUE_T",0.594012669752328,0.230799135295676,-0.456134529467256,-1.22328949608808,-1.34455264890565,0.121263152817569
"US-Twt",2012,6,"Upland","WUE_ET_minus_WUE_T",0.641947537286899,0.506934059754671,-0.551628778300019,-0.177945221693867,-0.920458561410085,0.742513339716218
"US-Twt",2012,7,"Upland","WUE_ET_minus_WUE_T",0.566230113691311,0.070754174002025,0.813443868341227,-0.764901374135413,-1.59192143647265,0.827020062337237
"US-Twt",2012,8,"Upland","WUE_ET_minus_WUE_T",0.627433617034329,0.423324769092566,-0.31131114173071,-1.25760351562539,-1.08802702030532,-0.169576495320076
"US-Twt",2012,9,"Upland","WUE_ET_minus_WUE_T",0.631325739279309,0.445745836206766,0.998998316881607,-1.1693855368271,-1.03367691049399,-0.135708626333108
"US-Twt",2013,6,"Upland","WUE_ET_minus_WUE_T",0.498997707496293,-0.316546685700329,-0.711046496520566,-2.5072552036903,-2.16681477296569,-0.340440430724612
"US-Twt",2013,7,"Upland","WUE_ET_minus_WUE_T",0.638659463790351,0.487992692577006,0.0610446899136781,-1.55213525758405,-0.970305356215161,-0.581829901368894
"US-Twt",2014,7,"Upland","WUE_ET_minus_WUE_T",0.609035516999562,0.317340164887175,-0.722624469772642,-1.44243983822045,-1.20452759945427,-0.237912238766181
"US-Twt",2014,8,"Upland","WUE_ET_minus_WUE_T",0.656031849182698,0.588068536627863,0.992573585501801,-1.11564921473636,-0.883807076310722,-0.231842138425634
"US-Twt",2015,6,"Upland","WUE_ET_minus_WUE_T",0.512856528866657,-0.23671117578813,0.130797356715703,-0.603277320964414,-2.05175014308992,1.4484728221255
"US-Twt",2015,7,"Upland","WUE_ET_minus_WUE_T",0.53668633222826,-0.0994365510823646,0.431563428294258,-1.23442977545959,-1.86711534394578,0.63268556848619
"US-Twt",2015,8,"Upland","WUE_ET_minus_WUE_T",0.601880965851961,0.276125459552779,0.433046680056658,-1.30864183350465,-1.29940166507813,-0.00924016842651998
"US-Twt",2016,7,"Upland","WUE_ET_minus_WUE_T",0.52641550608965,-0.158602956369104,-0.296305255870262,-1.35757546050171,-1.95976332657015,0.602187866068447
"US-Twt",2016,8,"Upland","WUE_ET_minus_WUE_T",0.641771003824074,0.505917116203368,0.999374487528728,-1.37542008005953,-0.981135071094569,-0.394285008964958
"US-Twt",2016,9,"Upland","WUE_ET_minus_WUE_T",0.563563025114843,0.0553900697399817,-0.536195529317393,-1.75239214521451,-1.62576831860873,-0.126623826605776
"US-Upa",1994,6,"Freshwater","WUE_ET_minus_WUE_T",0.444662249199639,-0.629553030431968,-0.757214204023592,-0.471455891246977,-1.45648760659034,0.985031715343365
"US-Upa",1994,8,"Freshwater","WUE_ET_minus_WUE_T",0.363240478576307,-1.09859353553352,0.735869773199022,-1.50711134742125,-1.95369925611294,0.446587908691683
"US-Wpp",2015,5,"Upland","WUE_ET_minus_WUE_T",0.73526111982278,1.04447886565113,-0.850040842857914,-1.52759662771825,-1.12456124008526,-0.403035387632984
"US-Wpp",2015,8,"Upland","WUE_ET_minus_WUE_T",0.303974040839823,-1.44000541688513,0.157407200076204,-5.20699685317159,-4.98477201528075,-0.222224837890844
"US-xBA",2017,8,"Freshwater","WUE_ET_minus_WUE_T",0.512794400326822,-0.237069075174036,0.71210153410366,-1.3076708704484,-2.08511211272684,0.777441242278444
"US-xBA",2020,6,"Freshwater","WUE_ET_minus_WUE_T",0.483960719730127,-0.403169173556512,-0.226945199256626,-1.22889797352077,-2.17569698375074,0.946799010229971
"US-xBA",2020,7,"Freshwater","WUE_ET_minus_WUE_T",0.645295534009249,0.52622062232519,-0.163378750612964,-0.99807938048436,-1.38192767651496,0.383848296030599
"US-xBA",2021,6,"Freshwater","WUE_ET_minus_WUE_T",0.66359289009183,0.631624878131656,0.69123052320473,-1.05299354273699,-1.26521441613377,0.212220873396778
"US-xBA",2021,8,"Freshwater","WUE_ET_minus_WUE_T",0.372328598414851,-1.04624026088891,-0.152880816125806,-6.18471553755268,-2.83086724564292,-3.35384829190976
"US-xBA",2022,6,"Freshwater","WUE_ET_minus_WUE_T",0.549559164075301,-0.0252809597042806,0.59022633465971,-1.22564899461621,-1.83689829777686,0.611249303160652
"US-xBA",2022,7,"Freshwater","WUE_ET_minus_WUE_T",0.560111464713933,0.0355069153767474,0.955010257292431,-2.4656197114271,-1.80933759463289,-0.65628211679421
"US-xBA",2023,8,"Freshwater","WUE_ET_minus_WUE_T",0.592003778408681,0.219226660227831,-0.307865151706334,-2.47876503918097,-1.68136639151797,-0.797398647663004
"US-xSB",2018,6,"Upland","WUE_ET_minus_WUE_T",0.411358162418931,-0.821405474391142,-0.0926556254153618,-2.56861541883507,-3.36644371129239,0.797828292457314
"US-xSB",2018,8,"Upland","WUE_ET_minus_WUE_T",0.299545342379705,-1.46551749979335,-0.0808534353478808,-3.83165981693829,-4.95574347451512,1.12408365757683
"US-xSB",2019,4,"Upland","WUE_ET_minus_WUE_T",0.381568066536204,-0.993015125137968,0.630495580366314,-1.66608603974839,-3.66712251145361,2.00103647170521
"US-xSB",2019,5,"Upland","WUE_ET_minus_WUE_T",0.312417512221863,-1.39136572197891,0.0591673707526944,-4.18477105344933,-4.66854377330129,0.483772719851956
"US-xSB",2019,10,"Upland","WUE_ET_minus_WUE_T",0.268964145083692,-1.64168439123432,0.761347788219191,-5.78092037486462,-5.69209874855865,-0.0888216263059656
"US-xSB",2020,4,"Upland","WUE_ET_minus_WUE_T",0.369166251092764,-1.06445736638665,0.854353901150418,-3.57660577871223,-3.79925542678108,0.222649648068852
"US-xSB",2020,5,"Upland","WUE_ET_minus_WUE_T",0.30406107944247,-1.43950401990203,-0.184831028014377,-5.31059148483427,-4.83982027669136,-0.470771208142907
"US-xSB",2020,6,"Upland","WUE_ET_minus_WUE_T",0.419391073205383,-0.775130866213637,-0.375977526327174,-3.45885504986004,-3.3041144938865,-0.154740555973539
"US-xSB",2020,7,"Upland","WUE_ET_minus_WUE_T",0.426568611456998,-0.733783740731717,-0.975457171795359,-2.46332677615365,-3.27654701808669,0.813220241933041
"US-xSB",2020,8,"Upland","WUE_ET_minus_WUE_T",0.426324911624014,-0.735187604733702,-0.475667970498022,-2.3381061106699,-3.31160587269758,0.973499762027678
"US-xSB",2020,9,"Upland","WUE_ET_minus_WUE_T",0.508179077665565,-0.26365623061993,0.36475186671875,-1.91886103185241,-2.67470177508177,0.755840743229361
"US-xSB",2020,10,"Upland","WUE_ET_minus_WUE_T",0.436703720055017,-0.675399153665127,-0.286477763944041,-2.71940767836664,-3.21371408594159,0.494306407574951
"US-xSB",2021,4,"Upland","WUE_ET_minus_WUE_T",0.333003668987945,-1.27277653761529,0.803081253535717,-4.14436934741952,-4.29341214001319,0.149042792593668
"US-xSB",2021,6,"Upland","WUE_ET_minus_WUE_T",0.249383211132841,-1.7544828612302,0.26051236044895,-8.14598576632537,-6.22735353728654,-1.91863222903884
"US-xSB",2021,7,"Upland","WUE_ET_minus_WUE_T",0.364421414094637,-1.09179060570568,0.295761906327684,-5.5736379673284,-3.84384805748507,-1.72978990984332
"US-xSB",2021,8,"Upland","WUE_ET_minus_WUE_T",0.371143199103148,-1.0530689049684,-0.36444371332927,-5.06812329927148,-3.79996042087837,-1.26816287839311
"US-xSB",2021,9,"Upland","WUE_ET_minus_WUE_T",0.304601348282282,-1.43639173227213,-0.274370947567979,-5.40817528930848,-4.82208897497595,-0.58608631433253
"US-xSB",2022,3,"Upland","WUE_ET_minus_WUE_T",0.24538239167993,-1.77753009248847,0.926226068361069,-5.60056137981111,-6.38457209450641,0.784010714695302
"US-xSB",2022,4,"Upland","WUE_ET_minus_WUE_T",0.279163158876127,-1.58293167013627,0.670858547265705,-4.55706127750051,-5.4199221599586,0.862860882458087
