"term","Estimate","Std._Error","t_value","p_value","signif"
"(Intercept)",-2.49813565101358,0.225817913537204,-11.0626106312066,5.49497882453894e-28,"***"
"difference_typeWUE_ET_minus_WUE_E",-1.73188987336268,0.10826996216812,-15.9960328671162,1.20488332713604e-55,"***"
"difference_typeWUE_E_minus_WUE_T",4.15070835100925,0.108279853649581,38.3331544244778,7.10237915627692e-269,"***"
"water_classFreshwater",0.726056519693689,0.35272494829282,2.05842122369791,0.0396233599352011,"*"
"water_classSaline",0.865902812668622,0.389145455153908,2.22513921517124,0.0261352030945617,"*"
"difference_typeWUE_ET_minus_WUE_E:water_classFreshwater",0.0242878222548278,0.166970592520884,0.1454616761439,0.884354722912278,""
"difference_typeWUE_E_minus_WUE_T:water_classFreshwater",-1.08987906307394,0.166962114512357,-6.52770280405903,7.63809427861203e-11,"***"
"difference_typeWUE_ET_minus_WUE_E:water_classSaline",0.815738450975568,0.193801245617338,4.20914968000902,2.62756181622383e-05,"***"
"difference_typeWUE_E_minus_WUE_T:water_classSaline",-1.5529245492245,0.192676508301637,-8.0597503188784,1.03813653043381e-15,"***"
