"site_name","Year","month","water_class","difference_type","Trans_ratio","Trans_ratio_z","WUE_difference","simple_mixed_fitted","simple_mixed_residual"
"US-A03",2015,6,"Saline","WUE_ET_minus_WUE_T",0.252954658982922,-1.73390907990953,-2.71892416630598,-5.38285482875475,2.66393066244877
"US-A03",2015,8,"Saline","WUE_ET_minus_WUE_T",0.211156999794576,-1.97468983212946,-7.32410198079634,-5.83613629979929,-1.48796568099706
"US-A03",2016,6,"Saline","WUE_ET_minus_WUE_T",0.326760641715997,-1.30874029328629,-2.24859724810426,-4.76160951697268,2.51301226886842
"US-A03",2016,7,"Saline","WUE_ET_minus_WUE_T",0.363182958953696,-1.09892488466332,-4.93952936837515,-4.53218866174229,-0.407340706632866
"US-A03",2016,8,"Saline","WUE_ET_minus_WUE_T",0.303176425427435,-1.44460018230277,-5.44095039501171,-5.06158341600341,-0.379366979008304
"US-A03",2017,7,"Saline","WUE_ET_minus_WUE_T",0.250778861320323,-1.74644304013727,-7.42314038539349,-5.47832495170099,-1.94481543369251
"US-A03",2017,8,"Saline","WUE_ET_minus_WUE_T",0.202523316955085,-2.02442526442134,-10.4120377951578,-5.90880838936207,-4.50322940579575
"US-A03",2018,7,"Saline","WUE_ET_minus_WUE_T",0.187789984600124,-2.10929850651244,-8.52363284171434,-6.0085196988987,-2.51511314281563
"US-A03",2018,8,"Saline","WUE_ET_minus_WUE_T",0.250235316212099,-1.74957420112965,-8.44773847071486,-5.50720333301633,-2.94053513769853
"US-A03",2019,6,"Saline","WUE_ET_minus_WUE_T",0.302171321440203,-1.45039021214666,-2.77038021333929,-4.96858460727792,2.19820439393863
"US-A03",2019,7,"Saline","WUE_ET_minus_WUE_T",0.331341995117861,-1.28234882209611,-5.23833652167453,-4.80020283583946,-0.438133685835071
"US-A03",2019,8,"Saline","WUE_ET_minus_WUE_T",0.241423341743245,-1.80033670511564,-12.6605482267561,-5.5813761523949,-7.07917207436119
"US-A03",2020,6,"Saline","WUE_ET_minus_WUE_T",0.314167304335341,-1.38128582110664,-3.30489069488708,-4.86761111085047,1.56272041596338
"US-A03",2020,8,"Saline","WUE_ET_minus_WUE_T",0.192817354833588,-2.08033769841917,-9.09593295018768,-5.9905061493678,-3.10542680081988
"US-A03",2021,6,"Saline","WUE_ET_minus_WUE_T",0.266150136996973,-1.65789484409294,-1.61893612187363,-5.27178485109996,3.65284872922633
"US-A10",2012,6,"Saline","WUE_ET_minus_WUE_T",0.520663599078083,-0.191737551076989,-0.504049621172885,-2.20140427399738,1.6973546528245
"US-A10",2012,7,"Saline","WUE_ET_minus_WUE_T",0.457738390695981,-0.554226247861779,-2.69864764000096,-2.80821894118612,0.109571301185162
"US-A10",2012,8,"Saline","WUE_ET_minus_WUE_T",0.47526633742659,-0.453254272860758,-2.96284455754305,-2.68498459171668,-0.277859965826373
"US-A10",2013,6,"Saline","WUE_ET_minus_WUE_T",0.384343965905968,-0.977024202408851,-1.35598680814438,-3.34884422230493,1.99285741416055
"US-A10",2013,7,"Saline","WUE_ET_minus_WUE_T",0.451071721226211,-0.59263044850133,-2.91824691398728,-2.86433413672892,-0.0539127772583576
"US-A10",2013,8,"Saline","WUE_ET_minus_WUE_T",0.426414096183479,-0.734673845692375,-4.67363029224948,-3.0961873793293,-1.57744291292018
"US-A10",2014,6,"Saline","WUE_ET_minus_WUE_T",0.57061195440048,0.0959963268533902,-0.52540476739309,-1.78097519187965,1.25557042448656
"US-A10",2014,7,"Saline","WUE_ET_minus_WUE_T",0.593621410370574,0.228545235673516,-0.926705872511348,-1.66445408910183,0.737748216590479
"US-A10",2014,8,"Saline","WUE_ET_minus_WUE_T",0.493182222062157,-0.350047532028725,-3.3661934194199,-2.53418164967705,-0.832011769742853
"US-A10",2015,6,"Saline","WUE_ET_minus_WUE_T",0.590307474436156,0.209454884620549,-1.32055272626676,-1.61519256786765,0.294639841600881
"US-A10",2015,7,"Saline","WUE_ET_minus_WUE_T",0.607317015687694,0.30744051867259,-2.32976829844959,-1.54917440200587,-0.780593896443721
"US-A10",2015,8,"Saline","WUE_ET_minus_WUE_T",0.508675476758599,-0.26079666026736,-2.6400421820679,-2.40377065197758,-0.236271530090319
"US-A10",2016,6,"Saline","WUE_ET_minus_WUE_T",0.648791039965316,0.546356930669598,-0.288221566420432,-1.1229202674948,0.834698701074364
"US-A10",2016,7,"Saline","WUE_ET_minus_WUE_T",0.661600330688859,0.620146485293234,-1.64700521926185,-1.09225676872368,-0.554748450538173
"US-A10",2016,8,"Saline","WUE_ET_minus_WUE_T",0.534196372299379,-0.113780283155298,-2.37275189285061,-2.18895423574572,-0.183797657104893
"US-A10",2017,6,"Saline","WUE_ET_minus_WUE_T",0.714145392737973,0.922839023854246,-0.787552153025431,-0.572814655983581,-0.214737497041849
"US-A10",2017,7,"Saline","WUE_ET_minus_WUE_T",0.626425018554229,0.417514608776362,-1.77974223177177,-1.38833707203922,-0.391405159732549
"US-A10",2017,8,"Saline","WUE_ET_minus_WUE_T",0.451891095705129,-0.587910337202882,-3.97792052396162,-2.88174044799664,-1.09618007596498
"US-A10",2018,6,"Saline","WUE_ET_minus_WUE_T",0.512749102964545,-0.237330016412721,-0.420744879734072,-2.2680227705417,1.84727789080763
"US-A10",2018,7,"Saline","WUE_ET_minus_WUE_T",0.555121734062466,0.00676293490115878,-1.21433869434705,-1.98851648249939,0.77417778815234
"US-A10",2019,6,"Saline","WUE_ET_minus_WUE_T",0.439832192017384,-0.657377191502047,-3.42828850258381,-2.88178451990262,-0.546503982681192
"US-A10",2019,7,"Saline","WUE_ET_minus_WUE_T",0.51434474865424,-0.228138095695103,-3.3520340449134,-2.33174761465684,-1.02028643025657
"US-A10",2019,8,"Saline","WUE_ET_minus_WUE_T",0.383106481781433,-0.984152887702525,-6.12643194147522,-3.46071951365558,-2.66571242781963
"US-A10",2020,6,"Saline","WUE_ET_minus_WUE_T",0.488547802541507,-0.37674469737132,-1.73776437991758,-2.47173179073341,0.733967410815834
"US-A10",2020,7,"Saline","WUE_ET_minus_WUE_T",0.584118448878044,0.173802212716709,-2.01233072908297,-1.74444313682755,-0.267887592255425
"US-A10",2021,6,"Saline","WUE_ET_minus_WUE_T",0.482147075093919,-0.41361690503827,-3.65970225648194,-2.52560847893077,-1.13409377755117
"US-A10",2021,7,"Saline","WUE_ET_minus_WUE_T",0.522364390258258,-0.18193992633714,-2.98142068657411,-2.26424407952085,-0.717176607053266
"US-A10",2021,8,"Saline","WUE_ET_minus_WUE_T",0.626406291613708,0.417406729844554,-1.47411622331291,-1.41279791409622,-0.0613183092166856
"US-A10",2022,6,"Saline","WUE_ET_minus_WUE_T",0.339571399352674,-1.23494228832226,-4.59437257080667,-3.72570726291072,-0.868665307895956
"US-A10",2022,7,"Saline","WUE_ET_minus_WUE_T",0.52303866060968,-0.178055705891122,-2.77556238146109,-2.25856856001439,-0.516993821446703
"US-A10",2022,8,"Saline","WUE_ET_minus_WUE_T",0.431719802338575,-0.704109647986343,-4.5778042900684,-3.05152778734924,-1.52627650271916
"US-Atq",1999,5,"Freshwater","WUE_ET_minus_WUE_T",0.437312375410197,-0.671892916782275,-1.35538537128937,-1.87382051354223,0.518435142252863
"US-Atq",1999,6,"Freshwater","WUE_ET_minus_WUE_T",0.613163621081762,0.341120635503375,-0.555253405765995,-0.664180162777086,0.10892675701109
"US-Atq",1999,7,"Freshwater","WUE_ET_minus_WUE_T",0.560085984602099,0.0353601339393859,-0.616389246791414,-1.08770588499857,0.471316638207153
"US-Atq",1999,8,"Freshwater","WUE_ET_minus_WUE_T",0.453295176385155,-0.579821951181293,-1.04698718364877,-1.80889620004236,0.76190901639359
"US-Atq",2000,6,"Freshwater","WUE_ET_minus_WUE_T",0.364258218326102,-1.09273071576615,-2.97897465627518,-2.28846757005789,-0.690507086217296
"US-Atq",2000,7,"Freshwater","WUE_ET_minus_WUE_T",0.725792928723939,0.989936141986438,-0.264158095476769,-0.00634847107249947,-0.257809624404269
"US-Atq",2000,8,"Freshwater","WUE_ET_minus_WUE_T",0.534846458425248,-0.110035379028269,-0.678210009968015,-1.27671522285657,0.598505212888557
"US-Atq",2001,8,"Freshwater","WUE_ET_minus_WUE_T",0.440778346215294,-0.651926749445894,-1.5147387938948,-1.89057755126612,0.37583875737132
"US-Atq",2002,6,"Freshwater","WUE_ET_minus_WUE_T",0.406286209381596,-0.850623107418164,-2.68279077635533,-2.01420459356572,-0.668586182789609
"US-Atq",2002,7,"Freshwater","WUE_ET_minus_WUE_T",0.306630850423194,-1.42470052607518,-2.78421146175896,-2.74168357370946,-0.0425278880495021
"US-Atq",2002,8,"Freshwater","WUE_ET_minus_WUE_T",0.309497087813252,-1.40818919964636,-3.24178446135248,-2.74728251818779,-0.49450194316469
"US-Atq",2003,5,"Freshwater","WUE_ET_minus_WUE_T",0.661982292058579,0.62234682252996,-0.0951859611805246,-0.407687145738123,0.312501184557599
"US-Atq",2003,6,"Freshwater","WUE_ET_minus_WUE_T",0.710295570189866,0.900661629544451,-0.0153027482024594,-0.0303240871988124,0.015021338996353
"US-Atq",2003,7,"Freshwater","WUE_ET_minus_WUE_T",0.584815379967923,0.177816973239786,-0.0939558297030666,-0.926328731117313,0.832372901414247
"US-Atq",2003,8,"Freshwater","WUE_ET_minus_WUE_T",0.721331944435714,0.964238072443362,-0.12619725439504,-0.0597628256248012,-0.0664344287702385
"US-Atq",2004,5,"Freshwater","WUE_ET_minus_WUE_T",0.774041190873871,1.2678764161395,-0.0111024346723468,0.323578050614842,-0.334680485287189
"US-Atq",2004,6,"Freshwater","WUE_ET_minus_WUE_T",0.675105252264189,0.69794331025241,-0.0906137098413141,-0.259966311240834,0.16935260139952
"US-Atq",2004,7,"Freshwater","WUE_ET_minus_WUE_T",0.591284486144797,0.215083085306958,-0.349834340508667,-0.884113144058425,0.534278803549758
"US-Atq",2004,8,"Freshwater","WUE_ET_minus_WUE_T",0.554508261580966,0.003228948347122,-0.513941263796251,-1.14840776581991,0.634466502023654
"US-Atq",2005,6,"Freshwater","WUE_ET_minus_WUE_T",0.663647179125735,0.631937617042748,-0.10171439343039,-0.334738508647747,0.233024115217358
"US-Atq",2005,7,"Freshwater","WUE_ET_minus_WUE_T",0.678063426021373,0.714984247861919,-0.24931710653371,-0.317817926284188,0.0685008197504786
"US-Atq",2006,5,"Freshwater","WUE_ET_minus_WUE_T",0.585659230411346,0.182678081456706,-0.21456793213163,-0.905750211249056,0.691182279117426
"US-Atq",2006,6,"Freshwater","WUE_ET_minus_WUE_T",0.534575415641756,-0.111596755587634,-0.391853181586958,-1.17702492646551,0.785171744878551
"US-Atq",2006,7,"Freshwater","WUE_ET_minus_WUE_T",0.573467209298166,0.112444387232719,-0.723262666564653,-1.00038373559086,0.277121069026203
"US-Atq",2006,8,"Freshwater","WUE_ET_minus_WUE_T",0.483407993277769,-0.406353224854,-1.31256694342576,-1.61238833506668,0.299821391640923
"US-Brw",1998,7,"Upland","WUE_ET_minus_WUE_T",0.553916816713061,-0.000178145326449754,-1.86677153849071,-1.84800365556241,-0.0187678829283036
"US-Brw",1998,8,"Upland","WUE_ET_minus_WUE_T",0.659668467888357,0.609017742982699,-0.538967306836276,-0.535080298342071,-0.0038870084942052
"US-Brw",1999,6,"Upland","WUE_ET_minus_WUE_T",0.719078649098032,0.951257676963889,-0.108337500079204,0.317618770356376,-0.42595627043558
"US-Brw",1999,7,"Upland","WUE_ET_minus_WUE_T",0.687099319239596,0.767036664392199,-0.621874454760573,-0.163914764414283,-0.45795969034629
"US-Brw",1999,8,"Upland","WUE_ET_minus_WUE_T",0.633276328486358,0.45698245437308,-1.3058575087229,-0.868808137490345,-0.437049371232556
"US-Brw",2000,6,"Upland","WUE_ET_minus_WUE_T",0.459503428658943,-0.544058521327054,-0.659356502563444,-2.96470238194139,2.30534587937794
"US-Brw",2000,7,"Upland","WUE_ET_minus_WUE_T",0.656983662057179,0.593551576212869,-0.946764432586348,-0.544726378165332,-0.402038054421015
"US-Brw",2000,8,"Upland","WUE_ET_minus_WUE_T",0.466175912363539,-0.505620827045459,-2.19343745061457,-2.98178806473417,0.788350614119594
"US-Brw",2001,6,"Upland","WUE_ET_minus_WUE_T",0.424520237725813,-0.745583659133842,-0.423014668440315,-3.4070638191404,2.98404915070008
"US-Brw",2001,7,"Upland","WUE_ET_minus_WUE_T",0.611830499463529,0.333441018216854,-1.0209179137239,-1.11568681276913,0.0947688990452293
"US-Brw",2001,8,"Upland","WUE_ET_minus_WUE_T",0.637064981087044,0.478807471390963,-1.56536904253848,-0.820900734969773,-0.744468307568707
"US-Brw",2002,6,"Upland","WUE_ET_minus_WUE_T",0.268721878067357,-1.64308000131306,-1.20691250489715,-5.37712956938886,4.17021706449171
"US-Brw",2002,7,"Upland","WUE_ET_minus_WUE_T",0.685763537182724,0.759341721309235,-0.640339025499502,-0.180805689875941,-0.459533335623561
"US-Brw",2002,8,"Upland","WUE_ET_minus_WUE_T",0.582881115073662,0.166674393361474,-0.914977031566951,-1.50605415303544,0.59107712146849
"US-Brw",2003,6,"Upland","WUE_ET_minus_WUE_T",0.606612462085773,0.303381847695696,-0.122728304043083,-1.10451291048808,0.981784606444999
"US-Brw",2003,7,"Upland","WUE_ET_minus_WUE_T",0.618456847707112,0.371612943284992,-0.977895815388837,-1.0318968309457,0.0540010155568649
"US-Brw",2003,8,"Upland","WUE_ET_minus_WUE_T",0.558057460164428,0.0236745599267813,-1.59254266394651,-1.81994855115285,0.22740588720634
"US-Brw",2004,6,"Upland","WUE_ET_minus_WUE_T",0.35872146508439,-1.12462588971328,-1.33132770103273,-4.23908739546961,2.90775969443687
"US-Brw",2004,7,"Upland","WUE_ET_minus_WUE_T",0.542097145650924,-0.0682668695420613,-1.6841047911841,-1.99746305417075,0.313358262986651
"US-Brw",2004,8,"Upland","WUE_ET_minus_WUE_T",0.424605947621433,-0.745089916337211,-2.85089663201973,-3.50743906617598,0.656542434156253
"US-Brw",2005,6,"Upland","WUE_ET_minus_WUE_T",0.813985677594134,1.49798173175549,-0.0689553252914363,1.51771539979402,-1.58667072508546
"US-Brw",2005,8,"Upland","WUE_ET_minus_WUE_T",0.595448783947438,0.239072054470744,-1.58442062175647,-1.34713634374036,-0.23728427801611
"US-Brw",2006,6,"Upland","WUE_ET_minus_WUE_T",0.440930084945738,-0.651052639116112,-3.55097559196794,-3.19956177582199,-0.351413816145952
"US-Brw",2007,6,"Upland","WUE_ET_minus_WUE_T",0.607828707555007,0.310388185003882,-1.71373555775748,-1.08913352171862,-0.624602036038857
"US-BWb",2022,5,"Upland","WUE_ET_minus_WUE_T",0.545474371972362,-0.0488119261341453,-3.81018094828225,-2.45234107296652,-1.35783987531573
"US-BWb",2022,6,"Upland","WUE_ET_minus_WUE_T",0.600833443718361,0.270091074561054,-1.45592645383109,-1.69024316511423,0.234316711283142
"US-BWb",2022,7,"Upland","WUE_ET_minus_WUE_T",0.453197500559749,-0.580384625244185,-2.36010939052251,-3.63425122883312,1.27414183831061
"US-BWb",2022,8,"Upland","WUE_ET_minus_WUE_T",0.589940733965301,0.207342229315041,-1.6052034871657,-1.92944021097449,0.324236723808788
"US-BWb",2022,9,"Upland","WUE_ET_minus_WUE_T",0.589016000730925,0.202015185454222,-1.18261550337191,-1.86864279397523,0.686027290603312
"US-BWb",2023,4,"Upland","WUE_ET_minus_WUE_T",0.51865320160882,-0.203318702373737,-2.34018117921916,-2.76574258769183,0.425561408472672
"US-BWb",2023,5,"Upland","WUE_ET_minus_WUE_T",0.533064553384025,-0.120300270520801,-3.32631827228857,-2.60926286996922,-0.717055402319345
"US-BWb",2023,6,"Upland","WUE_ET_minus_WUE_T",0.398642535633576,-0.894655465940413,-2.90699012362906,-4.24694134796221,1.33995122433316
"US-BWb",2023,7,"Upland","WUE_ET_minus_WUE_T",0.592856604180637,0.224139471970679,-2.05942121468746,-1.86826590423102,-0.191155310456437
"US-BWb",2023,8,"Upland","WUE_ET_minus_WUE_T",0.625241247780487,0.410695346097722,-1.96595195143719,-1.48306623511283,-0.48288571632436
"US-CAK",2025,4,"Upland","WUE_ET_minus_WUE_T",0.289392811794131,-1.52400244844358,-0.462202356009912,-5.16402319485894,4.70182083884903
"US-CAK",2025,6,"Upland","WUE_ET_minus_WUE_T",0.78859792053832,1.35173231588437,-0.529431520176538,1.18474360075075,-1.71417512092729
"US-CAK",2025,7,"Upland","WUE_ET_minus_WUE_T",0.456217342467803,-0.562988440378185,-3.5225051294447,-3.09535502630898,-0.427150103135717
"US-CAK",2025,8,"Upland","WUE_ET_minus_WUE_T",0.433992604097557,-0.691016883276518,-3.53792846155416,-3.40068941221788,-0.137239049336283
"US-Ced",2005,7,"Upland","WUE_ET_minus_WUE_T",0.802228998179999,1.43025587897057,-0.540400972343352,-0.0554078268694951,-0.484993145473857
"US-Ced",2005,8,"Upland","WUE_ET_minus_WUE_T",0.86588687049987,1.79696517991086,-0.306717284075988,0.725240914601348,-1.03195819867734
"US-Ced",2005,9,"Upland","WUE_ET_minus_WUE_T",0.77365350530188,1.26564310390476,-0.583575191693433,-0.368556677794249,-0.215018513899183
"US-Ced",2005,10,"Upland","WUE_ET_minus_WUE_T",0.645827230599141,0.529283528414979,-1.2096482367289,-1.98653651161529,0.776888274886393
"US-Ced",2006,4,"Upland","WUE_ET_minus_WUE_T",0.605479875964593,0.296857440743076,-1.25295265246155,-2.50247158967208,1.24951893721053
"US-Ced",2006,5,"Upland","WUE_ET_minus_WUE_T",0.754466540884372,1.15511414570529,-0.609657331911531,-0.644290930833697,0.0346335989221661
"US-Ced",2006,6,"Upland","WUE_ET_minus_WUE_T",0.788444298384698,1.35084735585491,-0.741342057999032,-0.152559123003524,-0.588782934995508
"US-Ced",2006,7,"Upland","WUE_ET_minus_WUE_T",0.813131596247967,1.4930616871171,-0.578214759924371,0.0824552102607818,-0.660669970185153
"US-Ced",2006,8,"Upland","WUE_ET_minus_WUE_T",0.75104810840212,1.13542182894705,-0.724177830098756,-0.726891909554667,0.00271407945591096
"US-Ced",2006,9,"Upland","WUE_ET_minus_WUE_T",0.772991817663677,1.26183136778473,-0.707274290625638,-0.376923698835054,-0.330350591790583
"US-Ced",2006,10,"Upland","WUE_ET_minus_WUE_T",0.621776539400409,0.390736451121843,-1.34283459518916,-2.29065680597715,0.947822210787987
"US-Ced",2007,6,"Upland","WUE_ET_minus_WUE_T",0.750277292930015,1.13098144800706,-0.840208099267671,-0.635179802711928,-0.205028296555744
"US-Ced",2007,7,"Upland","WUE_ET_minus_WUE_T",0.754290792064341,1.15410172218898,-0.729061606289943,-0.661585056230863,-0.0674765500590799
"US-Ced",2007,8,"Upland","WUE_ET_minus_WUE_T",0.790749626016849,1.36412749000983,-0.693481299596633,-0.22486736797973,-0.468613931616903
"US-Ced",2007,9,"Upland","WUE_ET_minus_WUE_T",0.75954896657402,1.18439210778304,-0.842100950505646,-0.546908161928766,-0.29519278857688
"US-Ced",2008,5,"Upland","WUE_ET_minus_WUE_T",0.545645680845991,-0.0478250794959486,-1.58735021076321,-3.28482466431396,1.69747445355075
"US-Ced",2008,6,"Upland","WUE_ET_minus_WUE_T",0.65008427316488,0.553806765627668,-1.0838804887655,-1.90211763880966,0.818237150044162
"US-Ced",2008,7,"Upland","WUE_ET_minus_WUE_T",0.735709197230936,1.04706007276856,-0.909684084849345,-0.896548785287678,-0.0131352995616665
"US-Ced",2008,8,"Upland","WUE_ET_minus_WUE_T",0.655205093202905,0.583305903251202,-1.3021751142994,-1.93882406377275,0.636648949473349
"US-Ced",2008,9,"Upland","WUE_ET_minus_WUE_T",0.763983512921808,1.2099378781948,-0.792989746742391,-0.49083345166341,-0.302156295078981
"US-Ced",2008,10,"Upland","WUE_ET_minus_WUE_T",0.820288394469581,1.53428933700824,-0.555826137007399,0.219519857932526,-0.775345994939926
"US-Ced",2009,5,"Upland","WUE_ET_minus_WUE_T",0.698616564305052,0.833383225042064,-0.954379095711968,-1.35051226880094,0.396133173088975
"US-Ced",2009,6,"Upland","WUE_ET_minus_WUE_T",0.779888828214779,1.30156247763181,-0.90751852375758,-0.260742795771193,-0.646775727986387
"US-Ced",2009,7,"Upland","WUE_ET_minus_WUE_T",0.843705803333667,1.66918831055909,-0.419659061854602,0.469065174271856,-0.888724236126458
"US-Ced",2009,8,"Upland","WUE_ET_minus_WUE_T",0.867480237079972,1.80614397152669,-0.341536252749034,0.7453889889067,-1.08692524165573
"US-Ced",2009,9,"Upland","WUE_ET_minus_WUE_T",0.795449747728448,1.39120314121183,-0.719118228122845,-0.092943822929611,-0.626174405193234
"US-Ced",2009,10,"Upland","WUE_ET_minus_WUE_T",0.720191780237203,0.957670011008755,-1.0125235144809,-1.04619893299274,0.0336754185118417
"US-Ced",2010,4,"Upland","WUE_ET_minus_WUE_T",0.655813283115942,0.586809458895161,-1.24666764753978,-1.86600711251349,0.619339464973711
"US-Ced",2010,5,"Upland","WUE_ET_minus_WUE_T",0.736102375035927,1.04932502371271,-0.88569326152959,-0.876505276666447,-0.00918798486314276
"US-Ced",2010,6,"Upland","WUE_ET_minus_WUE_T",0.800739673918405,1.42167643641399,-0.574364161755757,0.00291554488450529,-0.577279706640262
"US-Ced",2010,7,"Upland","WUE_ET_minus_WUE_T",0.751519600891574,1.13813792162978,-0.749535085431551,-0.696626688433068,-0.0529083969984836
"US-Ced",2010,8,"Upland","WUE_ET_minus_WUE_T",0.728080842414867,1.00311596090964,-1.16236264735164,-1.01731232346355,-0.145050323888081
"US-Ced",2010,10,"Upland","WUE_ET_minus_WUE_T",0.763110888460759,1.20491101357566,-0.828736951617519,-0.503488051262055,-0.325248900355465
"US-Ced",2011,7,"Upland","WUE_ET_minus_WUE_T",0.785148757325337,1.33186297082825,-0.683840709309524,-0.271386978302994,-0.41245373100653
"US-Ced",2011,8,"Upland","WUE_ET_minus_WUE_T",0.815390060906851,1.50607186113133,-0.519507590843338,0.0867102182954923,-0.60621780913883
"US-Ced",2011,9,"Upland","WUE_ET_minus_WUE_T",0.764406945386004,1.21237711496603,-0.976911782391108,-0.485479160404601,-0.491432621986507
"US-Ced",2011,10,"Upland","WUE_ET_minus_WUE_T",0.727179400071141,0.997923087198049,-0.876371317655824,-0.957840682361748,0.0814693647059244
"US-Ced",2012,5,"Upland","WUE_ET_minus_WUE_T",0.718472710672755,0.947767091302631,-1.0132743577984,-1.09943187246887,0.0861575146704703
"US-Ced",2012,6,"Upland","WUE_ET_minus_WUE_T",0.805481686753119,1.4489934067791,-0.538617334319457,0.0628781599812775,-0.601495494300734
"US-Ced",2012,7,"Upland","WUE_ET_minus_WUE_T",0.799719494369324,1.41579956187132,-0.563017918837853,-0.087140429949313,-0.47587748888854
"US-Ced",2012,8,"Upland","WUE_ET_minus_WUE_T",0.854925761791441,1.73382231374969,-0.419121187067167,0.58663801211531,-1.00575919918248
"US-Ced",2012,9,"Upland","WUE_ET_minus_WUE_T",0.786540153264847,1.33987828478259,-0.548770635477372,-0.205605387145189,-0.343165248332183
"US-Ced",2013,4,"Upland","WUE_ET_minus_WUE_T",0.634170410190808,0.462132926182367,-1.27091117315402,-2.13968061446985,0.86876944131583
"US-Ced",2013,5,"Upland","WUE_ET_minus_WUE_T",0.688826841834971,0.776988278862211,-0.920028108301667,-1.47430302619419,0.554274917892521
"US-Ced",2013,6,"Upland","WUE_ET_minus_WUE_T",0.817972302383421,1.52094719284167,-0.538316429783332,0.220821633241986,-0.759138063025319
"US-Ced",2013,7,"Upland","WUE_ET_minus_WUE_T",0.814405116562627,1.50039796348486,-0.530486782169306,0.0985588377935585,-0.629045619962864
"US-Ced",2013,8,"Upland","WUE_ET_minus_WUE_T",0.815287102037235,1.50547875341776,-0.52198523403854,0.0854083063680536,-0.607393540406594
"US-Ced",2013,9,"Upland","WUE_ET_minus_WUE_T",0.792524334300476,1.37435092366138,-0.577893331001975,-0.129935591086859,-0.447957739915116
"US-Ced",2013,10,"Upland","WUE_ET_minus_WUE_T",0.790051770067388,1.36010740171504,-0.560503049817656,-0.162821382812706,-0.397681667004951
"US-Ced",2014,4,"Upland","WUE_ET_minus_WUE_T",0.607299037590077,0.307336953545931,-1.13858347521817,-2.47946834355069,1.34088486833252
"US-Ced",2014,5,"Upland","WUE_ET_minus_WUE_T",0.68734283802954,0.768439485472641,-0.935880570299719,-1.49306821137795,0.557187641078232
"US-Ced",2014,6,"Upland","WUE_ET_minus_WUE_T",0.757295383033449,1.17141005207403,-0.813150514695524,-0.54643625640475,-0.266714258290774
"US-Ced",2014,7,"Upland","WUE_ET_minus_WUE_T",0.82901937093513,1.58458524165487,-0.512228044201452,0.283355661507252,-0.795583705708704
"US-Ced",2014,8,"Upland","WUE_ET_minus_WUE_T",0.777789767380148,1.28947056969887,-0.747322629027111,-0.388744405479981,-0.35857822354713
"US-Ced",2014,9,"Upland","WUE_ET_minus_WUE_T",0.769466859850777,1.2415253982588,-0.771209162581031,-0.421496688393407,-0.349712474187623
"US-Ced",2014,10,"Upland","WUE_ET_minus_WUE_T",0.744925469482062,1.10015158574755,-0.865897858115476,-0.733442148098432,-0.132455710017044
"US-CGG",2020,2,"Upland","WUE_ET_minus_WUE_T",0.305319749412748,-1.43225329083908,-6.92981772215395,-5.65388453809352,-1.27593318406044
"US-CGG",2020,3,"Upland","WUE_ET_minus_WUE_T",0.544169398950239,-0.0563293898389318,-1.81240899911209,-2.63578925878537,0.82338025967328
"US-CGG",2020,4,"Upland","WUE_ET_minus_WUE_T",0.466127108981759,-0.505901965157116,-2.72740494238659,-3.6107475037177,0.88334256133111
"US-CGG",2021,2,"Upland","WUE_ET_minus_WUE_T",0.151304207544846,-2.31947948351672,-11.2674087354699,-7.60140660896177,-3.66600212650809
"US-CGG",2021,3,"Upland","WUE_ET_minus_WUE_T",0.299536446646414,-1.46556874480072,-6.43460118589434,-5.72916586282958,-0.705435323064753
"US-CGG",2022,2,"Upland","WUE_ET_minus_WUE_T",0.393418949041363,-0.924746603419944,-5.47722411966969,-4.53987270771789,-0.937351411951801
"US-CGG",2022,3,"Upland","WUE_ET_minus_WUE_T",0.557585119592976,0.0209535817594219,-2.17399390148428,-2.46614785940802,0.292153957923738
"US-CGG",2022,4,"Upland","WUE_ET_minus_WUE_T",0.530297535846461,-0.136240028321546,-2.39489527626512,-2.79931431262304,0.404419036357921
"US-CGG",2023,2,"Upland","WUE_ET_minus_WUE_T",0.509978639264915,-0.253289626270033,-1.37275473845981,-3.06597879720182,1.69322405874201
"US-CGG",2023,3,"Upland","WUE_ET_minus_WUE_T",0.601353310564049,0.273085833899009,-1.39760797756832,-1.91270035090104,0.515092373332728
"US-CGG",2024,2,"Upland","WUE_ET_minus_WUE_T",0.42570891234584,-0.738736147222582,-2.73180943103006,-4.13156705596144,1.39975762493138
"US-CGG",2024,3,"Upland","WUE_ET_minus_WUE_T",0.590382233950553,0.20988554634806,-1.7514628961987,-2.05142929725826,0.299966401059565
"US-CGG",2024,4,"Upland","WUE_ET_minus_WUE_T",0.656379681489469,0.590072269040088,-1.49862588397032,-1.20500922883619,-0.29361665513413
"US-CGG",2024,5,"Upland","WUE_ET_minus_WUE_T",0.502317802758648,-0.297420853052395,-2.04777421611741,-3.17886863651414,1.13109442039673
"US-CGG",2025,2,"Upland","WUE_ET_minus_WUE_T",0.675430963486505,0.699819611333345,-1.25329871131727,-0.973838944365645,-0.279459766951622
"US-CGG",2025,3,"Upland","WUE_ET_minus_WUE_T",0.713867608499326,0.921238812281758,-0.94388193049614,-0.489960308826977,-0.453921621669163
"US-Cms",1999,6,"Upland","WUE_ET_minus_WUE_T",0.761853380370375,1.19766697767018,-0.247789354449099,0.287172998035159,-0.534962352484259
"US-Cms",1999,7,"Upland","WUE_ET_minus_WUE_T",0.724958925901673,0.98513176224848,-0.72311601776611,-0.256512145225572,-0.466603872540538
