"site_name","Year","month","water_class","timescale","anomaly_class","SPEI_value","metric","WUE_value","baseline_mean","WUE_response","WUE_response_magnitude","response_direction","wue_fitted","wue_residual"
"US-LA2",2022,5,"Freshwater","SPEI_6","Near-normal",-0.638538224925651,"WUE_ET",2.76339511464664,3.10775645560798,-0.344361340961347,0.344361340961347,"Decrease",2.86964932336517,-0.106254208718536
"US-LA2",2022,6,"Freshwater","SPEI_6","Near-normal",-0.761501805902487,"WUE_ET",2.42568437851306,3.20584952740989,-0.780165148896834,0.780165148896834,"Decrease",2.45145463403169,-0.025770255518625
"US-LA2",2022,7,"Freshwater","SPEI_6","Near-normal",-0.365714881306015,"WUE_ET",3.2775331633532,3.41988407162604,-0.142350908272832,0.142350908272832,"Decrease",3.16457754572339,0.112955617629818
"US-LA2",2022,10,"Freshwater","SPEI_6","Near-normal",-0.534355322404598,"WUE_ET",2.06606920653299,2.16181216173231,-0.0957429551993241,0.0957429551993241,"Decrease",3.18132918328514,-1.11525997675215
"US-LA2",2023,4,"Freshwater","SPEI_6","Near-normal",-0.319396776970951,"WUE_ET",3.11132895447945,3.0991240133673,0.0122049411121496,0.0122049411121496,"Increase_or_no_decrease",2.693905170185,0.417423784294456
"US-LA2",2023,5,"Freshwater","SPEI_6","Near-normal",-0.605500081133023,"WUE_ET",2.54819322029862,3.10775645560798,-0.559563235309362,0.559563235309362,"Decrease",2.64977720144952,-0.101583981150898
"US-LA2",2023,6,"Freshwater","SPEI_6","Dry",-1.26160885960114,"WUE_ET",3.65821665592474,3.20584952740989,0.452367128514847,0.452367128514847,"Increase_or_no_decrease",2.86560692859312,0.792609727331624
"US-LA2",2023,10,"Freshwater","SPEI_6","Dry",-2.57527748304427,"WUE_ET",1.8675980992714,2.16181216173231,-0.294214062460911,0.294214062460911,"Decrease",3.38853677359715,-1.52093867432575
"US-MCP",2023,7,"Freshwater","SPEI_6","Near-normal",0.861583501692773,"WUE_ET",5.45268164338937,5.32389524436133,0.128786399028031,0.128786399028031,"Increase_or_no_decrease",6.09591874602482,-0.643237102635455
"US-MCP",2024,7,"Freshwater","SPEI_6","Near-normal",0.316518796584091,"WUE_ET",5.68864013804528,5.32389524436133,0.364744893683948,0.364744893683948,"Increase_or_no_decrease",6.03615991569134,-0.347519777646061
"US-MCP",2025,7,"Freshwater","SPEI_6","Near-normal",-0.259072841249437,"WUE_ET",4.83036395164936,5.32389524436133,-0.493531292711979,0.493531292711979,"Decrease",5.7781127367487,-0.947748785099344
"US-MRf",2006,3,"Upland","SPEI_6","Near-normal",0.844440159026589,"WUE_ET",3.70120760554389,6.05400411548394,-2.35279650994004,2.35279650994004,"Decrease",6.5299391411828,-2.8287315356389
"US-MRf",2006,4,"Upland","SPEI_6","Near-normal",0.762033945436302,"WUE_ET",3.97394455562432,5.9381542006255,-1.96420964500117,1.96420964500117,"Decrease",6.2218676145048,-2.24792305888048
"US-MRf",2006,5,"Upland","SPEI_6","Near-normal",0.918408801908283,"WUE_ET",4.30695879758617,6.56393049740429,-2.25697169981812,2.25697169981812,"Decrease",6.34062246159167,-2.0336636640055
"US-MRf",2006,6,"Upland","SPEI_6","Near-normal",0.674861095832096,"WUE_ET",4.77290288401539,6.36372985584039,-1.590826971825,1.590826971825,"Decrease",5.83467475042567,-1.06177186641028
"US-MRf",2006,7,"Upland","SPEI_6","Near-normal",-0.566206449829444,"WUE_ET",3.62707605514259,5.00112941353447,-1.37405335839187,1.37405335839187,"Decrease",5.87435789916914,-2.24728184402655
"US-MRf",2006,8,"Upland","SPEI_6","Near-normal",-0.308724991774586,"WUE_ET",5.45865050257156,5.57578986253416,-0.117139359962597,0.117139359962597,"Decrease",6.26841224291798,-0.80976174034642
"US-MRf",2006,9,"Upland","SPEI_6","Dry",-1.0329044606496,"WUE_ET",3.69382303486023,4.57863052501406,-0.884807490153832,0.884807490153832,"Decrease",7.19620734028194,-3.50238430542172
"US-MRf",2007,3,"Upland","SPEI_6","Near-normal",0.405468757919837,"WUE_ET",6.06007012890829,6.05400411548394,0.00606601342435198,0.00606601342435198,"Increase_or_no_decrease",6.43330176535119,-0.373231636442899
"US-MRf",2007,4,"Upland","SPEI_6","Near-normal",0.609685860166273,"WUE_ET",5.86663849314588,5.9381542006255,-0.0715157074796213,0.0715157074796213,"Decrease",5.94806957439,-0.0814310812441219
"US-MRf",2007,5,"Upland","SPEI_6","Near-normal",-0.633883544598101,"WUE_ET",6.66848609818818,6.56393049740429,0.104555600783886,0.104555600783886,"Increase_or_no_decrease",6.01945030811445,0.64903579007373
"US-MRf",2007,6,"Upland","SPEI_6","Near-normal",-0.914784187915083,"WUE_ET",6.20945334876343,6.36372985584039,-0.154276507076958,0.154276507076958,"Decrease",5.50409643773757,0.705356911025855
"US-MRf",2007,7,"Upland","SPEI_6","Near-normal",-0.156934615720541,"WUE_ET",5.13061854079777,5.00112941353447,0.1294891272633,0.1294891272633,"Increase_or_no_decrease",5.82120622755774,-0.690587686759969
"US-MRf",2007,8,"Upland","SPEI_6","Dry",-1.1319992022689,"WUE_ET",5.70913469532475,5.57578986253416,0.133344832790588,0.133344832790588,"Increase_or_no_decrease",6.45288199984614,-0.743747304521389
"US-MRf",2007,9,"Upland","SPEI_6","Near-normal",-0.645274897141634,"WUE_ET",4.14453007605137,4.57863052501406,-0.434100448962683,0.434100448962683,"Decrease",5.73561835456064,-1.59108827850926
"US-MRf",2008,3,"Upland","SPEI_6","Near-normal",0.0788611183023985,"WUE_ET",6.27722290050949,6.05400411548394,0.22321878502555,0.22321878502555,"Increase_or_no_decrease",6.86883535932756,-0.591612458818068
"US-MRf",2008,4,"Upland","SPEI_6","Near-normal",-0.0914070609211313,"WUE_ET",7.51439990614504,5.9381542006255,1.57624570551954,1.57624570551954,"Increase_or_no_decrease",6.61246184193627,0.901938064208774
"US-MRf",2008,5,"Upland","SPEI_6","Near-normal",0.0080318627318652,"WUE_ET",7.5268134955627,6.56393049740429,0.962882998158409,0.962882998158409,"Increase_or_no_decrease",6.0900316399062,1.4367818556565
"US-MRf",2008,6,"Upland","SPEI_6","Near-normal",-0.415726543793513,"WUE_ET",7.29747022182646,6.36372985584039,0.933740365986077,0.933740365986077,"Increase_or_no_decrease",5.62424435344057,1.67322586838589
"US-MRf",2008,7,"Upland","SPEI_6","Near-normal",-0.808738381317247,"WUE_ET",4.98289802288576,5.00112941353447,-0.0182313906487037,0.0182313906487037,"Decrease",5.86117791796334,-0.878279895077578
"US-MRf",2008,8,"Upland","SPEI_6","Near-normal",-0.166675201213414,"WUE_ET",6.00048373660475,5.57578986253416,0.424693874070584,0.424693874070584,"Increase_or_no_decrease",5.86932243985644,0.131161296748307
"US-MRf",2008,9,"Upland","SPEI_6","Near-normal",-0.687023356218317,"WUE_ET",5.43841288664838,4.57863052501406,0.859782361634323,0.859782361634323,"Increase_or_no_decrease",6.24729997722758,-0.808887090579205
"US-MRf",2009,3,"Upland","SPEI_6","Near-normal",-0.949210045217142,"WUE_ET",7.61906480102669,6.05400411548394,1.56506068554275,1.56506068554275,"Increase_or_no_decrease",5.97696396817355,1.64210083285314
"US-MRf",2009,4,"Upland","SPEI_6","Dry",-1.03168996253643,"WUE_ET",5.91147910821164,5.9381542006255,-0.0266750924138588,0.0266750924138588,"Decrease",6.28612910880645,-0.374650000594813
"US-MRf",2009,5,"Upland","SPEI_6","Dry",-1.10563593232604,"WUE_ET",5.68151764346424,6.56393049740429,-0.882412853940052,0.882412853940052,"Decrease",6.67425148674625,-0.992733843282013
"US-MRf",2009,6,"Upland","SPEI_6","Dry",-1.10871206097554,"WUE_ET",6.90322453781172,6.36372985584039,0.539494681971338,0.539494681971338,"Increase_or_no_decrease",6.43504614138627,0.468178396425453
"US-MRf",2009,7,"Upland","SPEI_6","Near-normal",-0.58981865406467,"WUE_ET",4.48907819527057,5.00112941353447,-0.512051218263893,0.512051218263893,"Decrease",5.89189425105264,-1.40281605578206
"US-MRf",2009,8,"Upland","SPEI_6","Near-normal",-0.483784543942978,"WUE_ET",5.26823534842617,5.57578986253416,-0.307554514107989,0.307554514107989,"Decrease",6.29705517658777,-1.02881982816159
"US-MRf",2009,9,"Upland","SPEI_6","Near-normal",-0.57305164420575,"WUE_ET",4.15294861234242,4.57863052501406,-0.425681912671639,0.425681912671639,"Decrease",6.10201091729917,-1.94906230495675
"US-MRf",2010,3,"Upland","SPEI_6","Near-normal",-0.264062046828198,"WUE_ET",6.61245514143133,6.05400411548394,0.558451025947392,0.558451025947392,"Increase_or_no_decrease",6.27883554431204,0.333619597119295
"US-MRf",2010,4,"Upland","SPEI_6","Near-normal",-0.066682785954423,"WUE_ET",6.39763384758675,5.9381542006255,0.459479646961251,0.459479646961251,"Increase_or_no_decrease",6.73768114801116,-0.340047300424412
"US-MRf",2010,5,"Upland","SPEI_6","Near-normal",0.0597521071230161,"WUE_ET",7.75346359828012,6.56393049740429,1.18953310087583,1.18953310087583,"Increase_or_no_decrease",6.37405218991879,1.37941140836132
"US-MRf",2010,6,"Upland","SPEI_6","Near-normal",0.754700316912079,"WUE_ET",7.17509296875627,6.36372985584039,0.811363112915881,0.811363112915881,"Increase_or_no_decrease",6.54091583456398,0.634177134192284
"US-MRf",2010,7,"Upland","SPEI_6","Near-normal",0.807299703366272,"WUE_ET",6.77597625357564,5.00112941353447,1.77484684004117,1.77484684004117,"Increase_or_no_decrease",6.06611021475042,0.70986603882522
"US-MRf",2010,8,"Upland","SPEI_6","Wet",1.16609857546637,"WUE_ET",6.58247943166,5.57578986253416,1.00668956912584,1.00668956912584,"Increase_or_no_decrease",6.53282056839739,0.0496588632626169
"US-MRf",2010,9,"Upland","SPEI_6","Wet",1.48856162889962,"WUE_ET",4.63097793106659,4.57863052501406,0.0523474060525357,0.0523474060525357,"Increase_or_no_decrease",6.02331179580553,-1.39233386473894
"US-MRf",2011,8,"Upland","SPEI_6","Wet",1.09218121742414,"WUE_ET",4.40037008556426,5.57578986253416,-1.1754197769699,1.1754197769699,"Decrease",6.66133370598068,-2.26096362041641
