"site_name","water_class","coast_region","SPEI_timescale","month_f","baseline_WUE_T","baseline_sd_WUE_T","baseline_n"
"US-GCE","Saline","Atlantic Coast","SPEI_6","3",1.29540626479944,0.196534425864755,3
"US-GCE","Saline","Atlantic Coast","SPEI_6","4",1.37806922775017,0.173068661402648,3
"US-GCE","Saline","Atlantic Coast","SPEI_6","5",1.02842130323242,0.0543034103881587,3
"US-GCE","Saline","Atlantic Coast","SPEI_6","6",1.17870570460477,0.101712280588841,2
"US-GCE","Saline","Atlantic Coast","SPEI_6","7",1.44514185894211,0.800553109326547,2
"US-GCE","Saline","Atlantic Coast","SPEI_6","8",0.965126484573925,0.143363499275613,3
"US-GCE","Saline","Atlantic Coast","SPEI_6","9",1.14808133170412,0.28652678668878,3
"US-GCE","Saline","Atlantic Coast","SPEI_6","10",0.654323520488215,0.0898018186738621,2
"US-GCE","Saline","Atlantic Coast","SPEI_12","2",1.2969657149168,0.76723425199726,3
"US-GCE","Saline","Atlantic Coast","SPEI_12","3",1.29540626479944,0.196534425864755,3
"US-GCE","Saline","Atlantic Coast","SPEI_12","4",1.27251682759073,0.254034927567329,4
"US-GCE","Saline","Atlantic Coast","SPEI_12","5",1.02842130323242,0.0543034103881587,3
"US-GCE","Saline","Atlantic Coast","SPEI_12","6",1.17870570460477,0.101712280588841,2
"US-GCE","Saline","Atlantic Coast","SPEI_12","7",1.44514185894211,0.800553109326547,2
"US-GCE","Saline","Atlantic Coast","SPEI_12","8",0.965126484573925,0.143363499275613,3
"US-GCE","Saline","Atlantic Coast","SPEI_12","9",1.14808133170412,0.28652678668878,3
"US-GCE","Saline","Atlantic Coast","SPEI_12","10",0.654323520488215,0.0898018186738621,2
"US-GCE","Saline","Atlantic Coast","SPEI_24","2",1.2969657149168,0.76723425199726,3
"US-GCE","Saline","Atlantic Coast","SPEI_24","3",1.29540626479944,0.196534425864755,3
"US-GCE","Saline","Atlantic Coast","SPEI_24","4",1.27251682759073,0.254034927567329,4
"US-GCE","Saline","Atlantic Coast","SPEI_24","5",1.02842130323242,0.0543034103881587,3
"US-GCE","Saline","Atlantic Coast","SPEI_24","6",1.17870570460477,0.101712280588841,2
"US-GCE","Saline","Atlantic Coast","SPEI_24","7",1.44514185894211,0.800553109326547,2
"US-GCE","Saline","Atlantic Coast","SPEI_24","8",0.965126484573925,0.143363499275613,3
"US-GCE","Saline","Atlantic Coast","SPEI_24","9",1.14808133170412,0.28652678668878,3
"US-GCE","Saline","Atlantic Coast","SPEI_24","10",0.654323520488215,0.0898018186738621,2
"US-GCE","Saline","Atlantic Coast","SPEI_36","2",1.69773466017601,0.46217129937991,2
"US-GCE","Saline","Atlantic Coast","SPEI_36","3",1.1879127769753,0.0890082105897267,2
"US-GCE","Saline","Atlantic Coast","SPEI_36","4",1.27251682759073,0.254034927567329,4
"US-GCE","Saline","Atlantic Coast","SPEI_36","5",1.02842130323242,0.0543034103881587,3
"US-GCE","Saline","Atlantic Coast","SPEI_36","6",1.17870570460477,0.101712280588841,2
"US-GCE","Saline","Atlantic Coast","SPEI_36","7",1.44514185894211,0.800553109326547,2
"US-GCE","Saline","Atlantic Coast","SPEI_36","8",0.965126484573925,0.143363499275613,3
"US-GCE","Saline","Atlantic Coast","SPEI_36","9",1.14808133170412,0.28652678668878,3
"US-GCE","Saline","Atlantic Coast","SPEI_36","10",0.654323520488215,0.0898018186738621,2
"US-GCE","Saline","Atlantic Coast","SPEI_48","2",1.69773466017601,0.46217129937991,2
"US-GCE","Saline","Atlantic Coast","SPEI_48","3",1.1879127769753,0.0890082105897267,2
"US-GCE","Saline","Atlantic Coast","SPEI_48","4",1.30214162598406,0.302547260039051,3
"US-GCE","Saline","Atlantic Coast","SPEI_48","5",0.997142679847075,0.00525424345435723,2
"US-GCE","Saline","Atlantic Coast","SPEI_48","6",1.25062714793909,NA,1
"US-GCE","Saline","Atlantic Coast","SPEI_48","7",2.01121839124688,NA,1
"US-GCE","Saline","Atlantic Coast","SPEI_48","8",0.966716591967331,0.202709188740821,2
"US-GCE","Saline","Atlantic Coast","SPEI_48","9",1.0513088743368,0.328642279615598,2
"US-GCE","Saline","Atlantic Coast","SPEI_48","10",0.590824045541042,NA,1
"US-HB1","Saline","Atlantic Coast","SPEI_1","4",1.50460732965371,0.278146427828735,6
"US-HB1","Saline","Atlantic Coast","SPEI_1","5",1.80703573892192,0.0540085035707684,3
"US-HB1","Saline","Atlantic Coast","SPEI_1","6",1.93778536941638,0.36800557880357,4
"US-HB1","Saline","Atlantic Coast","SPEI_1","7",1.60238905873367,0.138960174570718,3
"US-HB1","Saline","Atlantic Coast","SPEI_1","8",2.28296193558225,0.698542410307727,5
"US-HB1","Saline","Atlantic Coast","SPEI_1","9",2.0961172600452,0.649272678337823,6
"US-HB1","Saline","Atlantic Coast","SPEI_1","10",1.89395839105637,0.306727173089231,3
"US-HB1","Saline","Atlantic Coast","SPEI_3","4",1.48496335032394,0.275211573511361,5
"US-HB1","Saline","Atlantic Coast","SPEI_3","5",1.76323580283754,0.0711218811320724,5
"US-HB1","Saline","Atlantic Coast","SPEI_3","6",1.90762724753114,0.430975445967753,5
"US-HB1","Saline","Atlantic Coast","SPEI_3","7",2.15747643905818,0.629757190965109,5
"US-HB1","Saline","Atlantic Coast","SPEI_3","8",1.99401155456183,0.306593945448585,4
"US-HB1","Saline","Atlantic Coast","SPEI_3","9",2.07947487433952,0.704505968167097,3
"US-HB1","Saline","Atlantic Coast","SPEI_3","10",2.12025688232786,0.380566073532735,5
"US-HB1","Saline","Atlantic Coast","SPEI_6","4",1.48496335032394,0.275211573511361,5
"US-HB1","Saline","Atlantic Coast","SPEI_6","5",1.77964480335798,0.0752475206840114,6
"US-HB1","Saline","Atlantic Coast","SPEI_6","6",1.90762724753114,0.430975445967753,5
"US-HB1","Saline","Atlantic Coast","SPEI_6","7",1.96772685594721,0.459130418326306,5
"US-HB1","Saline","Atlantic Coast","SPEI_6","8",2.28296193558225,0.698542410307727,5
"US-HB1","Saline","Atlantic Coast","SPEI_6","9",1.93522507334875,0.643519846727523,4
"US-HB1","Saline","Atlantic Coast","SPEI_6","10",2.37029101790361,0.165899407554889,3
"US-HB1","Saline","Atlantic Coast","SPEI_12","4",1.47015842977073,0.271144456679145,4
"US-HB1","Saline","Atlantic Coast","SPEI_12","5",1.77964480335798,0.0752475206840114,6
"US-HB1","Saline","Atlantic Coast","SPEI_12","6",1.8358625981982,0.277281880406849,3
"US-HB1","Saline","Atlantic Coast","SPEI_12","7",1.78994220850731,0.265239103969335,4
"US-HB1","Saline","Atlantic Coast","SPEI_12","8",2.07558847055431,0.322139490987236,5
"US-HB1","Saline","Atlantic Coast","SPEI_12","9",1.9305533586759,0.557402430420862,5
"US-HB1","Saline","Atlantic Coast","SPEI_12","10",2.25562756301668,0.266344214312621,4
"US-HB1","Saline","Atlantic Coast","SPEI_24","4",1.54596913474858,0.289613194169504,5
"US-HB1","Saline","Atlantic Coast","SPEI_24","5",1.76323580283754,0.0711218811320724,5
"US-HB1","Saline","Atlantic Coast","SPEI_24","6",1.76422067523027,0.248737034388822,5
"US-HB1","Saline","Atlantic Coast","SPEI_24","7",1.96772685594721,0.459130418326306,5
"US-HB1","Saline","Atlantic Coast","SPEI_24","8",2.07558847055431,0.322139490987236,5
"US-HB1","Saline","Atlantic Coast","SPEI_24","9",1.73876668788829,0.231711744461822,5
"US-HB1","Saline","Atlantic Coast","SPEI_24","10",2.25562756301668,0.266344214312621,4
"US-HB1","Saline","Atlantic Coast","SPEI_36","4",1.50213243801398,0.314679778683152,4
"US-HB1","Saline","Atlantic Coast","SPEI_36","5",1.7654247432823,0.0819297640210702,4
"US-HB1","Saline","Atlantic Coast","SPEI_36","6",1.74954736039015,0.284707057480865,4
"US-HB1","Saline","Atlantic Coast","SPEI_36","7",1.72662699593666,0.285437868115784,3
"US-HB1","Saline","Atlantic Coast","SPEI_36","8",1.98618035331112,0.360858460921348,3
"US-HB1","Saline","Atlantic Coast","SPEI_36","9",1.75983042302684,0.252619573041832,3
"US-HB1","Saline","Atlantic Coast","SPEI_36","10",2.2074295718169,0.304089760782159,3
"US-HB1","Saline","Atlantic Coast","SPEI_48","4",1.36427902539383,0.217825682008096,4
"US-HB1","Saline","Atlantic Coast","SPEI_48","5",1.78114497484862,0.114895498329717,2
"US-HB1","Saline","Atlantic Coast","SPEI_48","6",1.8358625981982,0.277281880406849,3
"US-HB1","Saline","Atlantic Coast","SPEI_48","7",1.99877126867442,0.0267051921400954,2
"US-HB1","Saline","Atlantic Coast","SPEI_48","8",2.19699572319064,0.289772940643776,2
"US-HB1","Saline","Atlantic Coast","SPEI_48","9",1.75722682485507,0.250176845026012,3
"US-HB1","Saline","Atlantic Coast","SPEI_48","10",2.35532575854742,0.231735782581236,2
"US-HB2","Upland","Atlantic Coast","SPEI_1","3",4.62000180741424,1.29545683897115,4
"US-HB2","Upland","Atlantic Coast","SPEI_1","4",3.67168623805311,0.660599863398698,5
"US-HB2","Upland","Atlantic Coast","SPEI_1","5",3.60064128700464,0.336957325563022,3
"US-HB2","Upland","Atlantic Coast","SPEI_1","6",3.27511004160484,0.36244068290873,4
"US-HB2","Upland","Atlantic Coast","SPEI_1","7",3.00441964449702,0.337958044502265,3
"US-HB2","Upland","Atlantic Coast","SPEI_1","8",3.81033485896094,0.955349088854513,4
"US-HB2","Upland","Atlantic Coast","SPEI_1","9",4.20463687182035,1.16168750432377,6
"US-HB2","Upland","Atlantic Coast","SPEI_1","10",4.09276270686796,0.919674617581382,4
"US-HB2","Upland","Atlantic Coast","SPEI_3","3",3.49574534942973,0.714445836423809,4
"US-HB2","Upland","Atlantic Coast","SPEI_3","4",4.02709547029322,0.915723657131316,4
"US-HB2","Upland","Atlantic Coast","SPEI_3","5",3.78381511422523,0.458152918519886,4
"US-HB2","Upland","Atlantic Coast","SPEI_3","6",3.49078351225844,0.536599263629952,4
"US-HB2","Upland","Atlantic Coast","SPEI_3","7",3.35740282553278,0.396024980547963,5
"US-HB2","Upland","Atlantic Coast","SPEI_3","8",3.55378754405614,0.986984636989623,3
"US-HB2","Upland","Atlantic Coast","SPEI_3","9",4.05279511367188,1.15510904705092,3
"US-HB2","Upland","Atlantic Coast","SPEI_3","10",3.89796452475348,0.777241811128736,6
"US-HB2","Upland","Atlantic Coast","SPEI_6","3",4.43812997066254,1.32387757291167,4
"US-HB2","Upland","Atlantic Coast","SPEI_6","4",4.02709547029322,0.915723657131316,4
"US-HB2","Upland","Atlantic Coast","SPEI_6","5",4.09659001821787,0.804095003963612,5
"US-HB2","Upland","Atlantic Coast","SPEI_6","6",3.49078351225844,0.536599263629952,4
"US-HB2","Upland","Atlantic Coast","SPEI_6","7",3.28072355810294,0.412209064998374,4
"US-HB2","Upland","Atlantic Coast","SPEI_6","8",3.81033485896094,0.955349088854513,4
"US-HB2","Upland","Atlantic Coast","SPEI_6","9",3.8492607160599,1.02724045112672,4
"US-HB2","Upland","Atlantic Coast","SPEI_6","10",3.79204791243931,0.819141975165188,5
"US-HB2","Upland","Atlantic Coast","SPEI_12","3",3.49574534942973,0.714445836423809,4
"US-HB2","Upland","Atlantic Coast","SPEI_12","4",3.36034621748968,0.595578540512072,3
"US-HB2","Upland","Atlantic Coast","SPEI_12","5",4.09659001821787,0.804095003963612,5
"US-HB2","Upland","Atlantic Coast","SPEI_12","6",3.22598264068624,0.577458171592639,2
"US-HB2","Upland","Atlantic Coast","SPEI_12","7",3.23175244598048,0.490393159582382,3
"US-HB2","Upland","Atlantic Coast","SPEI_12","8",3.58150592553515,0.80777411268433,4
"US-HB2","Upland","Atlantic Coast","SPEI_12","9",3.85919283311888,0.889893500970554,5
"US-HB2","Upland","Atlantic Coast","SPEI_12","10",3.79204791243931,0.819141975165188,5
"US-HB2","Upland","Atlantic Coast","SPEI_24","3",3.69555604551501,1.09686073202482,4
"US-HB2","Upland","Atlantic Coast","SPEI_24","4",3.65322325153102,0.761303942952094,4
"US-HB2","Upland","Atlantic Coast","SPEI_24","5",3.78381511422523,0.458152918519886,4
"US-HB2","Upland","Atlantic Coast","SPEI_24","6",3.38331628161075,0.39617208192416,4
"US-HB2","Upland","Atlantic Coast","SPEI_24","7",3.28072355810294,0.412209064998374,4
"US-HB2","Upland","Atlantic Coast","SPEI_24","8",3.58150592553515,0.80777411268433,4
"US-HB2","Upland","Atlantic Coast","SPEI_24","9",3.54512216358448,0.631092719823509,4
"US-HB2","Upland","Atlantic Coast","SPEI_24","10",3.5922943527268,0.792873384081324,4
"US-HB2","Upland","Atlantic Coast","SPEI_36","3",3.97433565899029,1.15686937933826,3
"US-HB2","Upland","Atlantic Coast","SPEI_36","4",3.75357693057906,0.89941668593636,3
"US-HB2","Upland","Atlantic Coast","SPEI_36","5",3.87363104314183,0.516192540240097,3
"US-HB2","Upland","Atlantic Coast","SPEI_36","6",3.28469362697835,0.420796755814173,3
"US-HB2","Upland","Atlantic Coast","SPEI_36","7",3.23175244598048,0.490393159582382,3
"US-HB2","Upland","Atlantic Coast","SPEI_36","8",3.27277869507495,0.637866372149117,3
"US-HB2","Upland","Atlantic Coast","SPEI_36","9",3.64727704370466,0.731302477998769,3
"US-HB2","Upland","Atlantic Coast","SPEI_36","10",3.65954370042949,0.956993968726155,3
"US-HB2","Upland","Atlantic Coast","SPEI_48","3",3.70792139754324,0.703944051339706,3
"US-HB2","Upland","Atlantic Coast","SPEI_48","4",3.4914715407412,0.634882634000102,3
"US-HB2","Upland","Atlantic Coast","SPEI_48","5",3.97234765393266,NA,1
"US-HB2","Upland","Atlantic Coast","SPEI_48","6",3.22598264068624,0.577458171592639,2
"US-HB2","Upland","Atlantic Coast","SPEI_48","7",3.64423203123561,NA,1
"US-HB2","Upland","Atlantic Coast","SPEI_48","8",3.66466106997218,NA,1
"US-HB2","Upland","Atlantic Coast","SPEI_48","9",3.36115025557793,0.760523106389261,2
"US-HB2","Upland","Atlantic Coast","SPEI_48","10",3.65954370042949,0.956993968726155,3
"US-HB3","Upland","Atlantic Coast","SPEI_1","4",4.26608439119275,0.309761335858809,5
"US-HB3","Upland","Atlantic Coast","SPEI_1","5",4.22360477148727,0.281661086258709,3
"US-HB3","Upland","Atlantic Coast","SPEI_1","6",3.91988592154689,0.226450831617564,4
"US-HB3","Upland","Atlantic Coast","SPEI_1","7",3.48197260527707,0.187603829419715,3
"US-HB3","Upland","Atlantic Coast","SPEI_1","8",3.93449552968733,0.716706125511087,4
"US-HB3","Upland","Atlantic Coast","SPEI_1","9",3.6096416920692,0.175893763958254,5
"US-HB3","Upland","Atlantic Coast","SPEI_1","10",4.10860699784078,0.353479459389019,4
"US-HB3","Upland","Atlantic Coast","SPEI_3","4",4.38996565814316,0.273649151096854,3
"US-HB3","Upland","Atlantic Coast","SPEI_3","5",4.4766627080588,0.555915391094412,4
"US-HB3","Upland","Atlantic Coast","SPEI_3","6",3.81575191210721,0.215441240122337,4
"US-HB3","Upland","Atlantic Coast","SPEI_3","7",3.89399926173272,0.576417138741552,5
"US-HB3","Upland","Atlantic Coast","SPEI_3","8",3.89677744422725,0.87290639915917,3
"US-HB3","Upland","Atlantic Coast","SPEI_3","9",3.52355183210822,0.14474435243958,3
"US-HB3","Upland","Atlantic Coast","SPEI_3","10",4.45096367949175,0.656017298920262,6
"US-HB3","Upland","Atlantic Coast","SPEI_6","4",4.38996565814316,0.273649151096854,3
"US-HB3","Upland","Atlantic Coast","SPEI_6","5",4.67765466640115,0.658612388384255,5
"US-HB3","Upland","Atlantic Coast","SPEI_6","6",3.81575191210721,0.215441240122337,4
"US-HB3","Upland","Atlantic Coast","SPEI_6","7",3.6619897108295,0.290090926626895,4
"US-HB3","Upland","Atlantic Coast","SPEI_6","8",3.93449552968733,0.716706125511087,4
"US-HB3","Upland","Atlantic Coast","SPEI_6","9",3.54870782564861,0.128446802553112,4
"US-HB3","Upland","Atlantic Coast","SPEI_6","10",4.45317180487672,0.733424707771989,5
"US-HB3","Upland","Atlantic Coast","SPEI_12","4",4.25989847072715,0.435181130898321,3
"US-HB3","Upland","Atlantic Coast","SPEI_12","5",4.67765466640115,0.658612388384255,5
"US-HB3","Upland","Atlantic Coast","SPEI_12","6",3.82345021484411,0.204197407495798,2
"US-HB3","Upland","Atlantic Coast","SPEI_12","7",3.54243448824482,0.20116761937063,3
"US-HB3","Upland","Atlantic Coast","SPEI_12","8",3.85177269294268,0.718386222734513,4
"US-HB3","Upland","Atlantic Coast","SPEI_12","9",3.6096416920692,0.175893763958254,5
"US-HB3","Upland","Atlantic Coast","SPEI_12","10",4.45317180487672,0.733424707771989,5
"US-HB3","Upland","Atlantic Coast","SPEI_24","4",4.25157333790016,0.355713802290046,4
"US-HB3","Upland","Atlantic Coast","SPEI_24","5",4.4766627080588,0.555915391094412,4
"US-HB3","Upland","Atlantic Coast","SPEI_24","6",3.81985031908973,0.220926953654221,4
"US-HB3","Upland","Atlantic Coast","SPEI_24","7",3.6619897108295,0.290090926626895,4
"US-HB3","Upland","Atlantic Coast","SPEI_24","8",3.85177269294268,0.718386222734513,4
"US-HB3","Upland","Atlantic Coast","SPEI_24","9",3.58941765860305,0.196277213998302,4
"US-HB3","Upland","Atlantic Coast","SPEI_24","10",4.6642576540603,0.648203284309956,4
"US-HB3","Upland","Atlantic Coast","SPEI_36","4",4.38996565814316,0.273649151096854,3
"US-HB3","Upland","Atlantic Coast","SPEI_36","5",4.6419705942244,0.547359753464068,3
"US-HB3","Upland","Atlantic Coast","SPEI_36","6",3.74479131826469,0.198519411260654,3
"US-HB3","Upland","Atlantic Coast","SPEI_36","7",3.54243448824482,0.20116761937063,3
"US-HB3","Upland","Atlantic Coast","SPEI_36","8",3.57128368527281,0.549612269677761,3
"US-HB3","Upland","Atlantic Coast","SPEI_36","9",3.57783160938081,0.238708395082623,3
"US-HB3","Upland","Atlantic Coast","SPEI_36","10",4.36365800510232,0.29680019030203,3
"US-HB3","Upland","Atlantic Coast","SPEI_48","4",4.42247587979113,0.249241327217843,3
"US-HB3","Upland","Atlantic Coast","SPEI_48","5",4.53237462385236,NA,1
"US-HB3","Upland","Atlantic Coast","SPEI_48","6",3.82345021484411,0.204197407495798,2
"US-HB3","Upland","Atlantic Coast","SPEI_48","7",3.63196820959775,NA,1
"US-HB3","Upland","Atlantic Coast","SPEI_48","8",3.71675843908899,NA,1
"US-HB3","Upland","Atlantic Coast","SPEI_48","9",3.6497874411591,0.287919338364781,2
"US-HB3","Upland","Atlantic Coast","SPEI_48","10",4.36365800510232,0.29680019030203,3
"US-KPL","Freshwater","AK Coast","SPEI_1","6",3.48744261436309,NA,1
"US-KPL","Freshwater","AK Coast","SPEI_1","7",8.09968182017721,NA,1
"US-KPL","Freshwater","AK Coast","SPEI_1","8",4.97097627441914,0.383002894763588,2
"US-KPL","Freshwater","AK Coast","SPEI_3","6",3.73268952897745,0.346831512777791,2
"US-KPL","Freshwater","AK Coast","SPEI_3","7",8.09968182017721,NA,1
"US-KPL","Freshwater","AK Coast","SPEI_3","8",4.97097627441914,0.383002894763588,2
"US-KPL","Freshwater","AK Coast","SPEI_6","6",3.5860377440892,0.1394345696426,2
"US-KPL","Freshwater","AK Coast","SPEI_6","7",7.26010615085936,1.18733929818777,2
"US-KPL","Freshwater","AK Coast","SPEI_6","8",5.24180021852055,NA,1
"US-KPL","Freshwater","AK Coast","SPEI_12","6",3.5860377440892,0.1394345696426,2
"US-KPL","Freshwater","AK Coast","SPEI_12","7",7.26010615085936,1.18733929818777,2
"US-KPL","Freshwater","AK Coast","SPEI_12","8",5.24180021852055,NA,1
"US-KPL","Freshwater","AK Coast","SPEI_24","6",3.5860377440892,0.1394345696426,2
"US-KPL","Freshwater","AK Coast","SPEI_24","7",7.26010615085936,1.18733929818777,2
"US-KPL","Freshwater","AK Coast","SPEI_36","6",3.5860377440892,0.1394345696426,2
"US-KPL","Freshwater","AK Coast","SPEI_36","7",7.26010615085936,1.18733929818777,2
"US-KPL","Freshwater","AK Coast","SPEI_36","8",5.24180021852055,NA,1
"US-KPL","Freshwater","AK Coast","SPEI_48","6",3.5860377440892,0.1394345696426,2
"US-KPL","Freshwater","AK Coast","SPEI_48","7",7.26010615085936,1.18733929818777,2
"US-KPL","Freshwater","AK Coast","SPEI_48","8",5.24180021852055,NA,1
"US-KS1","Upland","Atlantic Coast","SPEI_1","4",3.64667445883325,NA,1
"US-KS1","Upland","Atlantic Coast","SPEI_1","5",3.12167126417718,NA,1
"US-KS1","Upland","Atlantic Coast","SPEI_1","7",4.85210505306993,NA,1
"US-KS1","Upland","Atlantic Coast","SPEI_1","8",2.92044983369787,NA,1
"US-KS1","Upland","Atlantic Coast","SPEI_1","9",2.46954670444233,NA,1
"US-KS1","Upland","Atlantic Coast","SPEI_1","10",4.38481556921852,NA,1
"US-KS1","Upland","Atlantic Coast","SPEI_1","11",4.15764894118229,NA,1
"US-KS1","Upland","Atlantic Coast","SPEI_3","4",3.64667445883325,NA,1
"US-KS1","Upland","Atlantic Coast","SPEI_3","6",6.39468417362462,NA,1
"US-KS1","Upland","Atlantic Coast","SPEI_3","7",4.85210505306993,NA,1
"US-KS1","Upland","Atlantic Coast","SPEI_3","8",2.92044983369787,NA,1
"US-KS1","Upland","Atlantic Coast","SPEI_3","9",2.46954670444233,NA,1
"US-KS1","Upland","Atlantic Coast","SPEI_3","10",4.38481556921852,NA,1
"US-KS1","Upland","Atlantic Coast","SPEI_3","11",4.15764894118229,NA,1
"US-KS1","Upland","Atlantic Coast","SPEI_6","4",3.64667445883325,NA,1
"US-KS1","Upland","Atlantic Coast","SPEI_6","5",3.12167126417718,NA,1
"US-KS1","Upland","Atlantic Coast","SPEI_6","6",6.39468417362462,NA,1
"US-KS1","Upland","Atlantic Coast","SPEI_6","7",4.85210505306993,NA,1
"US-KS1","Upland","Atlantic Coast","SPEI_6","8",2.92044983369787,NA,1
"US-KS1","Upland","Atlantic Coast","SPEI_6","9",2.46954670444233,NA,1
"US-KS1","Upland","Atlantic Coast","SPEI_6","10",4.38481556921852,NA,1
"US-KS1","Upland","Atlantic Coast","SPEI_6","11",4.15764894118229,NA,1
"US-KS1","Upland","Atlantic Coast","SPEI_12","4",3.64667445883325,NA,1
"US-KS1","Upland","Atlantic Coast","SPEI_12","5",3.12167126417718,NA,1
"US-KS1","Upland","Atlantic Coast","SPEI_12","6",6.39468417362462,NA,1
"US-KS1","Upland","Atlantic Coast","SPEI_12","7",4.85210505306993,NA,1
"US-KS1","Upland","Atlantic Coast","SPEI_12","9",2.46954670444233,NA,1
"US-KS1","Upland","Atlantic Coast","SPEI_12","10",4.38481556921852,NA,1
"US-KS1","Upland","Atlantic Coast","SPEI_12","11",4.15764894118229,NA,1
"US-KS1","Upland","Atlantic Coast","SPEI_24","4",3.64667445883325,NA,1
"US-KS1","Upland","Atlantic Coast","SPEI_24","5",3.12167126417718,NA,1
"US-KS1","Upland","Atlantic Coast","SPEI_24","6",6.39468417362462,NA,1
"US-KS1","Upland","Atlantic Coast","SPEI_24","7",4.85210505306993,NA,1
"US-KS1","Upland","Atlantic Coast","SPEI_24","8",2.92044983369787,NA,1
"US-KS1","Upland","Atlantic Coast","SPEI_24","9",2.46954670444233,NA,1
"US-KS1","Upland","Atlantic Coast","SPEI_24","10",4.38481556921852,NA,1
"US-KS1","Upland","Atlantic Coast","SPEI_24","11",4.15764894118229,NA,1
"US-KS1","Upland","Atlantic Coast","SPEI_36","4",3.64667445883325,NA,1
"US-KS1","Upland","Atlantic Coast","SPEI_36","5",3.12167126417718,NA,1
"US-KS1","Upland","Atlantic Coast","SPEI_36","6",6.39468417362462,NA,1
"US-KS1","Upland","Atlantic Coast","SPEI_36","7",4.85210505306993,NA,1
"US-KS1","Upland","Atlantic Coast","SPEI_36","8",2.92044983369787,NA,1
"US-KS1","Upland","Atlantic Coast","SPEI_36","9",2.46954670444233,NA,1
"US-KS1","Upland","Atlantic Coast","SPEI_36","10",4.38481556921852,NA,1
"US-KS1","Upland","Atlantic Coast","SPEI_36","11",4.15764894118229,NA,1
"US-KS1","Upland","Atlantic Coast","SPEI_48","4",3.64667445883325,NA,1
"US-KS1","Upland","Atlantic Coast","SPEI_48","5",3.12167126417718,NA,1
"US-KS1","Upland","Atlantic Coast","SPEI_48","6",6.39468417362462,NA,1
"US-KS1","Upland","Atlantic Coast","SPEI_48","7",4.85210505306993,NA,1
"US-KS1","Upland","Atlantic Coast","SPEI_48","8",2.92044983369787,NA,1
"US-KS1","Upland","Atlantic Coast","SPEI_48","9",2.46954670444233,NA,1
"US-KS1","Upland","Atlantic Coast","SPEI_48","10",4.38481556921852,NA,1
"US-KS1","Upland","Atlantic Coast","SPEI_48","11",4.15764894118229,NA,1
"US-KS2","Upland","Atlantic Coast","SPEI_1","4",3.53928698478105,1.01991288531201,7
"US-KS2","Upland","Atlantic Coast","SPEI_1","5",3.60188379074316,0.697727464458042,4
"US-KS2","Upland","Atlantic Coast","SPEI_1","6",2.85881228433888,1.06157079016794,4
"US-KS2","Upland","Atlantic Coast","SPEI_1","7",2.8429383600844,1.2909847654588,5
"US-KS2","Upland","Atlantic Coast","SPEI_1","8",2.58149767821754,1.03159136095067,6
"US-KS2","Upland","Atlantic Coast","SPEI_1","9",3.51200827555349,1.04246319922391,5
"US-KS2","Upland","Atlantic Coast","SPEI_1","10",4.35371626526595,1.54360814432658,4
"US-KS2","Upland","Atlantic Coast","SPEI_3","4",3.65311707411938,0.876391072611312,5
"US-KS2","Upland","Atlantic Coast","SPEI_3","5",3.30518753379886,0.449514636780638,3
"US-KS2","Upland","Atlantic Coast","SPEI_3","6",3.01580655484209,1.48310723313194,5
"US-KS2","Upland","Atlantic Coast","SPEI_3","7",2.99379512774052,1.44023018028196,5
"US-KS2","Upland","Atlantic Coast","SPEI_3","8",2.76108554792426,1.04323410502704,5
"US-KS2","Upland","Atlantic Coast","SPEI_3","9",3.82205582071949,0.898949105284493,4
"US-KS2","Upland","Atlantic Coast","SPEI_3","10",4.25517465029108,1.74878702434425,3
"US-KS2","Upland","Atlantic Coast","SPEI_6","4",3.65311707411938,0.876391072611312,5
"US-KS2","Upland","Atlantic Coast","SPEI_6","5",3.53620305357423,0.839256615450989,3
"US-KS2","Upland","Atlantic Coast","SPEI_6","6",3.01580655484209,1.48310723313194,5
"US-KS2","Upland","Atlantic Coast","SPEI_6","7",2.99379512774052,1.44023018028196,5
"US-KS2","Upland","Atlantic Coast","SPEI_6","8",2.76108554792426,1.04323410502704,5
"US-KS2","Upland","Atlantic Coast","SPEI_6","9",3.2104774490845,0.997176426261138,4
"US-KS2","Upland","Atlantic Coast","SPEI_6","10",3.95862085104597,1.60235654868441,5
"US-KS2","Upland","Atlantic Coast","SPEI_12","4",3.55961878128872,1.11570351974754,6
"US-KS2","Upland","Atlantic Coast","SPEI_12","5",3.49772600498519,0.93357034896455,7
"US-KS2","Upland","Atlantic Coast","SPEI_12","6",3.38418727712303,1.49174187516409,5
"US-KS2","Upland","Atlantic Coast","SPEI_12","7",3.0436461858494,1.25499606360229,6
"US-KS2","Upland","Atlantic Coast","SPEI_12","8",2.46281583438657,0.82606291369888,6
"US-KS2","Upland","Atlantic Coast","SPEI_12","9",3.24392936649265,0.915579152698205,6
"US-KS2","Upland","Atlantic Coast","SPEI_12","10",3.95862085104597,1.60235654868441,5
"US-KS2","Upland","Atlantic Coast","SPEI_24","4",3.38456333288301,1.0233160417557,6
"US-KS2","Upland","Atlantic Coast","SPEI_24","5",3.44752600544106,1.01227268072561,6
"US-KS2","Upland","Atlantic Coast","SPEI_24","6",2.97948579405271,1.49529807104423,6
"US-KS2","Upland","Atlantic Coast","SPEI_24","7",3.05126388740826,1.24750112370492,6
"US-KS2","Upland","Atlantic Coast","SPEI_24","8",2.79281072637695,1.07620929023699,6
