"site_name","Year","month","NEE","GPP","Reco","ET","NEP","IGBP","water_class","WUE","WUE_tra","WUE_eva","CUE","Tair_f","VPD_f","Rg_f","avg_length","avg_sos","avg_eos","lat","long","climate","NETRAD_f","WS","WD","H_f","PAR_f","RH","PA","precip_mm","Evap_pen","Trans_pen","Evap_ratio","Trans_ratio","lai","coast_region","month_f","WUE_T","SPEI_timescale","SPEI_value","SPEI_z","spei_ecosystem","spei_coast","baseline_WUE_T","baseline_sd_WUE_T","baseline_n","WUE_T_change","WUE_T_pct_change","impact_class_10pct"
"US-A10",2014,8,-17.1639584581583,66.9056353125035,44.8889733119895,20.4252819281115,22.016662000514,"BSV","Saline",3.27562848571606,6.64182190513595,6.46312862000237,0.329070367506091,3.38266930966875,3.39679290010349,115.456864986559,82,164,245,71.3242,-156.6149,"Tundra",68.0675779161489,5.30865202161306,79.2760033729006,44.2895267925874,238.608704618134,47.3561369358428,101.043485875929,13.05,10.3518960005594,10.0733859275521,0.50681777793784,0.493182222062157,0.637096774193548,"AK Coast","8",6.64182190513595,"SPEI_1",-1.25606032133835,-1.24575821674603,"SPEI_1__Saline","SPEI_1__AK Coast",6.21721796004127,1.61499850650956,7,0.424603945094689,6.82948463160958,"No meaningful change"
"US-A10",2015,6,-17.6179156230873,55.6804638290536,35.4495819066024,29.2635396830268,20.2308819224512,"BSV","Saline",1.90272483890077,3.22327756516754,4.64427520683259,0.363338961840595,6.70597517615741,4.31238154378478,246.192227777778,82,164,245,71.3242,-156.6149,"Tundra",160.315209936067,3.63606365740741,256.43705546034,78.2538895001871,522.019005555556,58.8339271412037,101.044655787037,9.86999999999999,11.9890534796769,17.2744862033498,0.409692525563841,0.590307474436156,0.915277777777778,"AK Coast","6",3.22327756516754,"SPEI_1",1.32981519497074,1.1963514159735,"SPEI_1__Saline","SPEI_1__AK Coast",3.13934187611269,2.56363427311164,8,0.083935689054849,2.67367150081733,"No meaningful change"
"US-A10",2015,7,-93.2775415117455,135.753949121952,47.290057904432,37.6761376011658,88.4638912175194,"BSV","Saline",3.60318115829768,5.93294945674728,9.17580160649908,0.6516487497395,4.71426456570565,3.81302850160332,193.786866733871,82,164,245,71.3242,-156.6149,"Tundra",126.174789839919,4.5494719422043,56.2977170950021,80.6639125775985,406.52848360215,54.3790484206989,101.167690725806,5.53,14.7947781505868,22.8813594505789,0.392682984312303,0.607317015687694,0.983870967741936,"AK Coast","7",5.93294945674728,"SPEI_1",-1.17546013048125,-1.16963912236205,"SPEI_1__Saline","SPEI_1__AK Coast",4.59102489090693,1.19697456595892,6,1.34192456584035,29.2293027750338,"WUE increase"
"US-A10",2015,8,-28.9900055285272,71.0946185828733,43.4453131347636,26.0107876292764,27.6493054481097,"BSV","Saline",2.73327434740395,5.37331652947184,5.56307332142067,0.388908555939147,3.84206000362903,3.62975616298102,109.412948051075,82,164,245,71.3242,-156.6149,"Tundra",70.7045426423955,4.86375050403226,99.0999763267409,34.2768052924975,230.067539212228,53.0832225134409,100.873079939516,42.48,12.7797378310875,13.2310497981888,0.491324523241398,0.508675476758599,0.599193548387097,"AK Coast","8",5.37331652947184,"SPEI_1",0.949190782838457,0.83688842657051,"SPEI_1__Saline","SPEI_1__AK Coast",6.21721796004127,1.61499850650956,7,-0.843901430569422,-13.5736182323552,"WUE decrease"
"US-A10",2016,6,13.389715941328,14.6448346527014,20.9845277998427,27.5054492106507,-6.33969314714125,"BSV","Saline",0.532433938473203,0.820655504893635,1.51600328881309,-0.432896191557331,3.84019467573465,2.97168015822153,238.781508442982,82,164,245,71.3242,-156.6149,"Tundra",169.4387375,4.71438832236842,288.156047214451,82.0935381876393,526.759575,63.7193385416667,101.00714435307,10.58,9.66016021255938,17.8452889980912,0.351208960034682,0.648791039965316,0.840131578947368,"AK Coast","6",0.820655504893635,"SPEI_1",0.590823552008472,0.498445194890862,"SPEI_1__Saline","SPEI_1__AK Coast",3.13934187611269,2.56363427311164,8,-2.31868637121905,-73.8589953793176,"WUE decrease"
"US-A10",2016,7,-59.4957997213594,115.687673545964,66.5489903705884,35.9274446116787,49.1386831753755,"BSV","Saline",3.22003623682042,4.86704145608227,9.51548281171573,0.424752972112039,5.44932622963979,3.4082646112769,211.771992204301,82,164,245,71.3242,-156.6149,"Tundra",134.628764416649,5.21320416666667,42.8551695592286,81.4738917352276,367.188964845267,56.8184293010753,100.838308568548,22.34,12.1578353757863,23.7696092358923,0.338399669311138,0.661600330688859,1.06733870967742,"AK Coast","7",4.86704145608227,"SPEI_1",-0.483843682087474,-0.516474196163096,"SPEI_1__Saline","SPEI_1__AK Coast",4.59102489090693,1.19697456595892,6,0.276016565175347,6.01209036618448,"No meaningful change"
"US-A10",2016,8,-29.171353903925,70.2010633109879,40.6074705457575,25.7984309916702,29.5935927652304,"BSV","Saline",2.72113693013557,5.09388882298618,5.84181137353551,0.421554765262343,3.78755433137634,3.1692667461571,117.160346841398,82,164,245,71.3242,-156.6149,"Tundra",76.3329741968308,4.92802641129032,53.4529621869494,44.6632674620184,223.898784525923,58.0391744287634,101.296578864247,18.8,12.017002744904,13.7814282467661,0.465803627700618,0.534196372299379,0.425806451612903,"AK Coast","8",5.09388882298618,"SPEI_1",-0.553789430441501,-0.58253119880913,"SPEI_1__Saline","SPEI_1__AK Coast",6.21721796004127,1.61499850650956,7,-1.12332913705508,-18.0680353218247,"WUE decrease"
"US-A10",2017,6,-61.0820212053258,58.6813267421689,13.9980457934358,29.8249111716528,44.6832809487331,"BSV","Saline",1.96752729302151,2.75507944604694,6.88296512645675,0.761456555763646,3.37706955342593,2.08630018488087,262.169831365741,82,164,245,71.3242,-156.6149,"Tundra",119.801295223959,4.4943142614601,314.853705576902,14.6818449909341,609.520519333956,69.0550272569444,100.824234953704,5.92,8.52558826959758,21.2993229020551,0.285854607262025,0.714145392737973,0.316666666666667,"AK Coast","6",2.75507944604694,"SPEI_1",0.0625297876892351,-0.000477232972620833,"SPEI_1__Saline","SPEI_1__AK Coast",3.13934187611269,2.56363427311164,8,-0.384262430065752,-12.2402224806929,"WUE decrease"
"US-A10",2017,7,-79.6396515501102,106.90230923201,26.8128732279488,35.821079509861,80.0894360040616,"BSV","Saline",2.98434080420669,4.76408303597846,7.98859921683467,0.749183404731167,7.22529021438172,3.97712464253208,170.866877352151,82,164,245,71.3242,-156.6149,"Tundra",112.306965696596,4.89693742880223,293.952688551181,50.9172604659229,409.330314448925,61.6015435483871,100.849972614247,35.2,13.3818591132637,22.4392203965972,0.373574981445768,0.626425018554229,1.07016129032258,"AK Coast","7",4.76408303597846,"SPEI_1",0.896930669781346,0.787533798051522,"SPEI_1__Saline","SPEI_1__AK Coast",4.59102489090693,1.19697456595892,6,0.173058145071532,3.76948827731895,"No meaningful change"
"US-A10",2017,8,-44.5196769903038,83.5065783542198,38.410078485302,25.4623017527953,45.0964998689178,"BSV","Saline",3.27961624070583,7.25753676466745,5.98351206303608,0.540035297310669,4.80231374946237,3.26538774071276,83.678984811828,82,164,245,71.3242,-156.6149,"Tundra",55.0011563792065,4.62464482526882,46.3954148416779,21.4322198424146,200.620861818555,63.0193099462366,100.728710685484,44.83,13.9561143145499,11.5061874382453,0.548108904294867,0.451891095705129,0.368548387096774,"AK Coast","8",7.25753676466745,"SPEI_1",0.723479985628111,0.62372638199423,"SPEI_1__Saline","SPEI_1__AK Coast",6.21721796004127,1.61499850650956,7,1.04031880462618,16.7328668757059,"WUE increase"
